Question & Options,Correct Answer
"Who played the role of Police Inspector in the movie?
Options:
A. Irrfan Khan
B. Saurabh Shukla
C. Police Constable Srinivas
D. Anil Kapoor",Irrfan Khan
"Who played the role of Police Inspector in the movie where Mahesh Manjrekar portrayed Javed Khan, a crime boss?
Options:
A. Irrfan Khan
B. Mahesh Manjrekar
C. Javed Khan
D. Anupam Kher",Irrfan Khan
"In the movie, who played the role of Maman, a rival crime boss and child kidnapper?
Options:
A. Ankur Vikal
B. Mahesh Manjrekar
C. Javed Khan
D. Irrfan Khan",Ankur Vikal
"Who played the role of Millionaire show producer in the movie?
Options:
A. Rajendranath Zutshi
B. Irrfan Khan
C. Police Inspector
D. Anil Kapoor",Rajendranath Zutshi
"In the movie *Slumdog Millionaire*, which actor played the role of Police Constable Srinivas?
Options:
A. Rajendranath Zutshi
B. Irrfan Khan
C. Saurabh Shukla
D. Anil Kapoor",Saurabh Shukla
"In the movie 'Slumdog Millionaire', which actor played the role of a crime boss?
Options:
A. Rajendranath Zutshi
B. Irrfan Khan
C. Mahesh Manjrekar
D. Anil Kapoor",Mahesh Manjrekar
"Who played the role of Adele, an American tourist, in the movie?
Options:
A. mia drake inderbitzin
B. irrfan khan
C. police inspector
D. dev patel",mia drake inderbitzin
"Who played the role of Police Constable Srinivas in the movie?
Options:
A. Mia Drake Inderbitzin
B. Irrfan Khan
C. Saurabh Shukla
D. Adele",Saurabh Shukla
"Who played the role of Javed Khan, an important crime boss, in the movie?
Options:
A. Mia Drake Inderbitzin
B. Irrfan Khan
C. Mahesh Manjrekar
D. Anil Kapoor",Mahesh Manjrekar
"Who played the role of a Police Inspector in the movie?
Options:
A. Siddhesh Patil
B. Irrfan Khan
C. Arvind
D. Blind Beggar",Irrfan Khan
"Who played the role of Police Inspector in the movie?
Options:
A. Siddhesh Patil
B. Irrfan Khan
C. Saurabh Shukla
D. Arvind",Irrfan Khan
"Who played the role of Arvind, a blind beggar, in the movie?
Options:
A. Siddhesh Patil
B. Irrfan Khan
C. Mahesh Manjrekar
D. None of the above",Siddhesh Patil
"Who played the role of Police Inspector in the movie?
Options:
A. Shruti Seth
B. Irrfan Khan
C. Call Center Instructor
D. Criminals",Irrfan Khan
"In the movie 'Slumdog Millionaire', which character played the role of a Police Constable?
Options:
A. Shruti Seth
B. Irrfan Khan
C. Saurabh Shukla
D. Call Center Instructor",Saurabh Shukla
"Who played the role of Javed Khan, a crime boss, in the movie?
Options:
A. Shruti Seth
B. Irrfan Khan
C. Mahesh Manjrekar
D. Anil Kapoor",Mahesh Manjrekar
