Question & Options,Correct Answer
"Who coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church?
Options:
A. Eli
B. Daniel
C. Bandy
D. Enemy",Eli
"Who becomes suspicious of Henry after he fails to recognize a joke and confronts him at gunpoint?
Options:
A. Daniel
B. Henry
C. Eli
D. Gary",Daniel
"Who strikes a deal with Union Oil to build a pipeline?
Options:
A. Henry
B. Daniel
C. Pipeline
D. Standard Oil",Daniel
"Who becomes suspicious of Henry after he fails to recognize a joke and confronts him at gunpoint?
Options:
A. Daniel
B. Henry
C. Eli
D. Bandy",Daniel
"Who does Daniel bludgeon to death with a bowling pin in *There Will Be Blood*?
Options:
A. Henry
B. Daniel
C. Eli
D. Paul",Eli
"Who remains an impediment for Daniel's plan by refusing to let the pipeline run across his ranch?
Options:
A. Bandy
B. Daniel
C. Eli
D. None of the above",Bandy
"Who refuses to let the pipeline run across his ranch, causing an impediment for Daniel's plan?
Options:
A. Bandy
B. Daniel
C. Pipeline
D. Standard Oil",Bandy
"Who partners with Eli in drilling Bandy's property on the condition that Eli denounce his faith?
Options:
A. Bandy
B. Daniel
C. Eli
D. Paul",Daniel
"Who did Daniel bludgeon to death with a bowling pin in *There Will Be Blood*?
Options:
A. Bandy
B. Daniel
C. Eli
D. Paul",Eli
"Who coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church?
Options:
A. Eli
B. Daniel
C. Bandy
D. Eli's enemy",Eli
"Who coerces Daniel into confessing that he abandoned his child during his baptism in a church as a condition for an easement to run the pipeline?
Options:
A. Eli
B. Daniel
C. Standard Oil
D. Union Oil",Eli
"Who coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church?
Options:
A. Eli
B. Daniel
C. Bandy
D. Faith",Eli
"Who coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church?
Options:
A. Eli
B. Daniel
C. Bandy
D. Eli's Father",Eli
"Who asks his father to dissolve their partnership so that he can move to Mexico with his wife?
Options:
A. h.w.
B. daniel
C. eli
D. paul",h.w.
"Who asks his father Daniel to dissolve their partnership so that he can move to Mexico with his wife Paul?
Options:
A. h.w.
B. daniel
C. pipeline
D. Paul",h.w.
"Who asks his father Daniel to dissolve their partnership so that he can move to Mexico with his wife Paul?
Options:
A. h.w.
B. daniel
C. eli
D. Paul",h.w.
"Who asks his father Daniel to dissolve their partnership so that he can move to Mexico with his wife Paul?
Options:
A. h.w.
B. daniel
C. eli
D. paul",h.w.
"Who is a wealthy but an alcoholic person?
Options:
A. wealthy but an alcoholic
B. daniel
C. eli
D. None of the above",wealthy but an alcoholic
"Who strikes a deal with Union Oil to build a pipeline?
Options:
A. wealthy but an alcoholic
B. daniel
C. pipeline
D. Standard Oil",wealthy but an alcoholic
"Who partners with Eli in drilling Bandy's property on the condition that Eli denounce his faith?
Options:
A. wealthy but an alcoholic
B. daniel
C. eli
D. Bandy",daniel
