Question & Options,Correct Answer
"Who sought to enhance and anthropomorphize animal lifeforms by experimenting on Rocket?
Options:
A. High Evolutionary
B. Rocket
C. Guardians of the Galaxy
D. Adam Warlock",High Evolutionary
"Who sought to enhance and anthropomorphize animal lifeforms by experimenting on Rocket?
Options:
A. High Evolutionary
B. Rocket
C. Orgocorp
D. Kill Switch",High Evolutionary
"Who sought to enhance and anthropomorphize animal lifeforms by experimenting on Rocket?
Options:
A. Rocket
B. High Evolutionary
C. Lylla
D. Batch 89 test subjects",High Evolutionary
"Who sought to enhance and anthropomorphize animal lifeforms by experimenting on Rocket?
Options:
A. Rocket
B. High Evolutionary
C. Groot
D. Gamora",High Evolutionary
"Who was experimented on by the High Evolutionary to enhance and anthropomorphize animal lifeforms?
Options:
A. Rocket
B. High Evolutionary
C. New Captain
D. Quill",Rocket
"Who became envious of Rocket's intelligence and planned to harvest his brain for further research before exterminating Batch 89?
Options:
A. Rocket
B. High Evolutionary
C. Guardians of the Galaxy
D. Adam Warlock",High Evolutionary
"Who planned to harvest Rocket's brain for further research before exterminating Batch 89?
Options:
A. High Evolutionary
B. Rocket
C. Orgocorp
D. Batch 89",High Evolutionary
"Who attempted to free Lylla and his fellow Batch 89 test subjects from the High Evolutionary's clutches?
Options:
A. High Evolutionary
B. Rocket
C. Lylla
D. Batch 89",Rocket
"Who became envious of Rocket's intelligence and planned to harvest his brain for further research before exterminating Batch 89?
Options:
A. Rocket
B. High Evolutionary
C. Groot
D. Drax",High Evolutionary
"Who was named as the new captain by Quill?
Options:
A. High Evolutionary
B. Rocket
C. New Captain
D. Batch 89",New Captain
"Who killed Lylla as a lesson to other test subjects when Rocket showed grief over her death?
Options:
A. High Evolutionary
B. Rocket
C. Guardians of the Galaxy
D. Adam Warlock",High Evolutionary
"Who killed Lylla as a lesson to other test subjects when Rocket showed grief over her death?
Options:
A. High Evolutionary
B. Rocket
C. Orgocorp
D. Lylla",High Evolutionary
