node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
remy,linguini,remy,linguini,"Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque.","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque."
remy,linguini,remy,django,"Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque.","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","After Remy tells Django that he intends to stay at the restaurant,"
remy,linguini,remy,ego,"Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque.","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy creates a variation of ratatouille which reminds Ego of his mother's cooking. Ego asks to meet the chef, and is stunned upon being introduced to Remy after the restaurant closes for the day."
remy,linguini,remy,skinner,"Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque.","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy leads his clan to raid the restaurant's pantries, and Skinner attempts to interfere but is locked in the pantry by the rats."
remy,linguini,remy,colette,"Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque.","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy and Colette reconcile after a falling out, and Colette returns to help the clan cook under Remy's direction."
skinner,linguini,remy,linguini,"Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque."
skinner,linguini,remy,django,"Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","After Remy tells Django that he intends to stay at the restaurant,"
skinner,linguini,remy,ego,"Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy creates a variation of ratatouille which reminds Ego of his mother's cooking. Ego asks to meet the chef, and is stunned upon being introduced to Remy after the restaurant closes for the day."
skinner,linguini,remy,skinner,"Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy leads his clan to raid the restaurant's pantries, and Skinner attempts to interfere but is locked in the pantry by the rats."
skinner,linguini,remy,colette,"Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy and Colette reconcile after a falling out, and Colette returns to help the clan cook under Remy's direction."
anton ego,linguini,remy,linguini,"Food critic Anton Ego announces to Linguini that he will review the restaurant,","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque."
anton ego,linguini,remy,django,"Food critic Anton Ego announces to Linguini that he will review the restaurant,","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","After Remy tells Django that he intends to stay at the restaurant,"
anton ego,linguini,remy,ego,"Food critic Anton Ego announces to Linguini that he will review the restaurant,","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy creates a variation of ratatouille which reminds Ego of his mother's cooking. Ego asks to meet the chef, and is stunned upon being introduced to Remy after the restaurant closes for the day."
anton ego,linguini,remy,skinner,"Food critic Anton Ego announces to Linguini that he will review the restaurant,","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy leads his clan to raid the restaurant's pantries, and Skinner attempts to interfere but is locked in the pantry by the rats."
anton ego,linguini,remy,colette,"Food critic Anton Ego announces to Linguini that he will review the restaurant,","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy and Colette reconcile after a falling out, and Colette returns to help the clan cook under Remy's direction."
linguini,remy,linguini,colette,"Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque.","Colette begrudgingly trains Linguini, but steadily comes to appreciate him heeding her advice."
linguini,remy,linguini,colette,"Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque.",Linguini develops a romantic relationship with Colette.
linguini,remy,linguini,remy,"Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque.","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them."
linguini,remy,linguini,gusteau's,"Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque.","Linguini waits tables after revealing Remy to his staff, who all immediately quit. Gusteau's is shut down and stripped of its credibility."
linguini,remy,skinner,linguini,"Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy leads his clan to raid the restaurant's pantries, and Skinner attempts to interfere but is locked in the pantry by the rats.","Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,"
remy,skinner,linguini,colette,"Remy leads his clan to raid the restaurant's pantries, and Skinner attempts to interfere but is locked in the pantry by the rats.","Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,","Colette begrudgingly trains Linguini, but steadily comes to appreciate him heeding her advice."
remy,skinner,linguini,colette,"Remy leads his clan to raid the restaurant's pantries, and Skinner attempts to interfere but is locked in the pantry by the rats.","Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,",Linguini develops a romantic relationship with Colette.
remy,skinner,linguini,remy,"Remy leads his clan to raid the restaurant's pantries, and Skinner attempts to interfere but is locked in the pantry by the rats.","Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them."
remy,skinner,linguini,gusteau's,"Remy leads his clan to raid the restaurant's pantries, and Skinner attempts to interfere but is locked in the pantry by the rats.","Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,","Linguini waits tables after revealing Remy to his staff, who all immediately quit. Gusteau's is shut down and stripped of its credibility."
