node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
general frank hoyt,amphibian man,elisa,amphibian man,General Frank Hoyt is eventually persuaded by Colonel Richard Strickland to vivisect the Amphibian Man for further study.,"At the canal, Elisa and Giles are bidding farewell to the creature when Strickland arrives, knocks Giles down, and shoots both the Amphibian Man and Elisa. The Amphibian Man heals himself and slashes Strickland's throat, killing him. As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. He applies his healing powers/ability to the scars on Elisa's neck, which open to reveal gills like his. Elisa jolts back to life and they embrace and kiss.","Elisa continues to develop her romantic relationship with the Amphibian Man, culminating in sexual intercourse."
general frank hoyt,amphibian man,elisa,scars on elisa's neck,General Frank Hoyt is eventually persuaded by Colonel Richard Strickland to vivisect the Amphibian Man for further study.,"At the canal, Elisa and Giles are bidding farewell to the creature when Strickland arrives, knocks Giles down, and shoots both the Amphibian Man and Elisa. The Amphibian Man heals himself and slashes Strickland's throat, killing him. As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. He applies his healing powers/ability to the scars on Elisa's neck, which open to reveal gills like his. Elisa jolts back to life and they embrace and kiss.","As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. He applies his healing powers/ability to the scars on Elisa's neck, which open to reveal gills like his."
general frank hoyt,amphibian man,elisa,amphibian man,General Frank Hoyt is eventually persuaded by Colonel Richard Strickland to vivisect the Amphibian Man for further study.,"As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. Elisa jolts back to life and they embrace and kiss.","Elisa continues to develop her romantic relationship with the Amphibian Man, culminating in sexual intercourse."
general frank hoyt,amphibian man,elisa,scars on elisa's neck,General Frank Hoyt is eventually persuaded by Colonel Richard Strickland to vivisect the Amphibian Man for further study.,"As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. Elisa jolts back to life and they embrace and kiss.","As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. He applies his healing powers/ability to the scars on Elisa's neck, which open to reveal gills like his."
dr. robert hoffstetler,amphibian man,elisa,amphibian man,"Scientist Dr. Robert Hoffstetler, a Russian spy named Dimitri Mosenkov, pleads unsuccessfully to Colonel Richard Strickland to keep the Amphibian Man alive for further study.","At the canal, Elisa and Giles are bidding farewell to the creature when Strickland arrives, knocks Giles down, and shoots both the Amphibian Man and Elisa. The Amphibian Man heals himself and slashes Strickland's throat, killing him. As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. He applies his healing powers/ability to the scars on Elisa's neck, which open to reveal gills like his. Elisa jolts back to life and they embrace and kiss.","Elisa continues to develop her romantic relationship with the Amphibian Man, culminating in sexual intercourse."
dr. robert hoffstetler,amphibian man,elisa,scars on elisa's neck,"Scientist Dr. Robert Hoffstetler, a Russian spy named Dimitri Mosenkov, pleads unsuccessfully to Colonel Richard Strickland to keep the Amphibian Man alive for further study.","At the canal, Elisa and Giles are bidding farewell to the creature when Strickland arrives, knocks Giles down, and shoots both the Amphibian Man and Elisa. The Amphibian Man heals himself and slashes Strickland's throat, killing him. As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. He applies his healing powers/ability to the scars on Elisa's neck, which open to reveal gills like his. Elisa jolts back to life and they embrace and kiss.","As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. He applies his healing powers/ability to the scars on Elisa's neck, which open to reveal gills like his."
dr. robert hoffstetler,amphibian man,elisa,amphibian man,"Scientist Dr. Robert Hoffstetler, a Russian spy named Dimitri Mosenkov, pleads unsuccessfully to Colonel Richard Strickland to keep the Amphibian Man alive for further study.","As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. Elisa jolts back to life and they embrace and kiss.","Elisa continues to develop her romantic relationship with the Amphibian Man, culminating in sexual intercourse."
dr. robert hoffstetler,amphibian man,elisa,scars on elisa's neck,"Scientist Dr. Robert Hoffstetler, a Russian spy named Dimitri Mosenkov, pleads unsuccessfully to Colonel Richard Strickland to keep the Amphibian Man alive for further study.","As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. Elisa jolts back to life and they embrace and kiss.","As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. He applies his healing powers/ability to the scars on Elisa's neck, which open to reveal gills like his."
dimitri mosenkov,amphibian man,elisa,amphibian man,"Dr. Robert Hoffstetler, a Russian spy named Dimitri Mosenkov, is secretly ordered by his Soviet handlers to kill the Amphibian Man to prevent further study.","At the canal, Elisa and Giles are bidding farewell to the creature when Strickland arrives, knocks Giles down, and shoots both the Amphibian Man and Elisa. The Amphibian Man heals himself and slashes Strickland's throat, killing him. As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. He applies his healing powers/ability to the scars on Elisa's neck, which open to reveal gills like his. Elisa jolts back to life and they embrace and kiss.","Elisa continues to develop her romantic relationship with the Amphibian Man, culminating in sexual intercourse."
dimitri mosenkov,amphibian man,elisa,scars on elisa's neck,"Dr. Robert Hoffstetler, a Russian spy named Dimitri Mosenkov, is secretly ordered by his Soviet handlers to kill the Amphibian Man to prevent further study.","At the canal, Elisa and Giles are bidding farewell to the creature when Strickland arrives, knocks Giles down, and shoots both the Amphibian Man and Elisa. The Amphibian Man heals himself and slashes Strickland's throat, killing him. As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. He applies his healing powers/ability to the scars on Elisa's neck, which open to reveal gills like his. Elisa jolts back to life and they embrace and kiss.","As the police arrive on the scene with Zelda, the Amphibian Man takes Elisa and jumps into the canal, swimming around her lifeless body. He applies his healing powers/ability to the scars on Elisa's neck, which open to reveal gills like his."
