node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
cg animation,life of pi,rhythm & hues studios,lee,"Rhythm & Hues, the visual effects company behind Life of Pi, has built upon its vast knowledge in CG animation to create the titular tiger character. The British Film Institute's Sight & Sound magazine noted that this film is a culmination of all the lessons learned by Rhythm & Hues throughout their years of work, from their earlier projects such as Cats & Dogs and Yogi Bear, where they integrated animals into different environments and situations, and pushed them to do more, all while achieving success both visually and dramatically.","The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009.",Ang Lee called Rhythm & Hues Studios 'art' during production discussions and stated that every shot of Life of Pi was an artistic exploration.
cg animation,life of pi,rhythm & hues studios,tiger,"Rhythm & Hues, the visual effects company behind Life of Pi, has built upon its vast knowledge in CG animation to create the titular tiger character. The British Film Institute's Sight & Sound magazine noted that this film is a culmination of all the lessons learned by Rhythm & Hues throughout their years of work, from their earlier projects such as Cats & Dogs and Yogi Bear, where they integrated animals into different environments and situations, and pushed them to do more, all while achieving success both visually and dramatically.","The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009.","Rhythm & Hues Studios spent a year on research and development to create the tiger character for Life of Pi, building upon its previous knowledge in CG animation."
rhythm & hues,life of pi,rhythm & hues studios,lee,The visual effects company Rhythm & Hues used their vast knowledge of CG animation to create the titular tiger character in Life of Pi.,"The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009.",Ang Lee called Rhythm & Hues Studios 'art' during production discussions and stated that every shot of Life of Pi was an artistic exploration.
rhythm & hues,life of pi,rhythm & hues studios,tiger,The visual effects company Rhythm & Hues used their vast knowledge of CG animation to create the titular tiger character in Life of Pi.,"The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009.","Rhythm & Hues Studios spent a year on research and development to create the tiger character for Life of Pi, building upon its previous knowledge in CG animation."
cg animation,rhythm & hues,life of pi,ang lee,"Rhythm & Hues is a visual effects company with extensive experience in CG animation, as demonstrated by their work on films such as Life of Pi and earlier projects like Cats & Dogs and Yogi Bear.",The visual effects company Rhythm & Hues used their vast knowledge of CG animation to create the titular tiger character in Life of Pi.,Ang Lee was chosen by Fox 2000 Pictures to direct the film adaptation of Life of Pi after multiple directors and writers were attached to the project.
cg animation,rhythm & hues,life of pi,elizabeth gabler,"Rhythm & Hues is a visual effects company with extensive experience in CG animation, as demonstrated by their work on films such as Life of Pi and earlier projects like Cats & Dogs and Yogi Bear.",The visual effects company Rhythm & Hues used their vast knowledge of CG animation to create the titular tiger character in Life of Pi.,Elizabeth Gabler acquired the project to adapt Life of Pi into a film for Fox 2000 Pictures and hired screenwriter Dean Georgaris.
cg animation,rhythm & hues,life of pi,m. night shyamalan,"Rhythm & Hues is a visual effects company with extensive experience in CG animation, as demonstrated by their work on films such as Life of Pi and earlier projects like Cats & Dogs and Yogi Bear.",The visual effects company Rhythm & Hues used their vast knowledge of CG animation to create the titular tiger character in Life of Pi.,M. Night Shyamalan was initially attached to direct the film adaptation of Life of Pi but ultimately chose to direct Lady in the Water instead.
cg animation,rhythm & hues,life of pi,alfonso cuarón,"Rhythm & Hues is a visual effects company with extensive experience in CG animation, as demonstrated by their work on films such as Life of Pi and earlier projects like Cats & Dogs and Yogi Bear.",The visual effects company Rhythm & Hues used their vast knowledge of CG animation to create the titular tiger character in Life of Pi.,Fox 2000 Pictures entered talks with Alfonso Cuarón to direct the film adaptation of Life of Pi but ultimately hired Jean-Pierre Jeunet.
cg animation,rhythm & hues,life of pi,jean-pierre jeunet,"Rhythm & Hues is a visual effects company with extensive experience in CG animation, as demonstrated by their work on films such as Life of Pi and earlier projects like Cats & Dogs and Yogi Bear.",The visual effects company Rhythm & Hues used their vast knowledge of CG animation to create the titular tiger character in Life of Pi.,Jean-Pierre Jeunet was initially set to direct the film adaptation of Life of Pi and began writing the screenplay with Guillaume Laurant but ultimately left the project.
cg animation,rhythm & hues,life of pi,rhythm & hues studios,"Rhythm & Hues is a visual effects company with extensive experience in CG animation, as demonstrated by their work on films such as Life of Pi and earlier projects like Cats & Dogs and Yogi Bear.",The visual effects company Rhythm & Hues used their vast knowledge of CG animation to create the titular tiger character in Life of Pi.,"The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009."
cg animation,rhythm & hues,life of pi,british film institute's sight & sound magazine,"Rhythm & Hues is a visual effects company with extensive experience in CG animation, as demonstrated by their work on films such as Life of Pi and earlier projects like Cats & Dogs and Yogi Bear.",The visual effects company Rhythm & Hues used their vast knowledge of CG animation to create the titular tiger character in Life of Pi.,"The British Film Institute's Sight & Sound magazine suggested that Life of Pi can be seen as the film Rhythm & Hues has been building up to all these years, due to the company's extensive experience in CG animation."
remote rendering,life of pi,rhythm & hues studios,lee,The Malaysian branch of visual effects company Rhythm & Hues utilized their cloud infrastructure called CAVE (Cloud Animation and Visual Effects) for remote rendering in the creation of Life of Pi.,"The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009.",Ang Lee called Rhythm & Hues Studios 'art' during production discussions and stated that every shot of Life of Pi was an artistic exploration.
remote rendering,life of pi,rhythm & hues studios,tiger,The Malaysian branch of visual effects company Rhythm & Hues utilized their cloud infrastructure called CAVE (Cloud Animation and Visual Effects) for remote rendering in the creation of Life of Pi.,"The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009.","Rhythm & Hues Studios spent a year on research and development to create the tiger character for Life of Pi, building upon its previous knowledge in CG animation."
remote rendering,life of pi,rhythm & hues studios,lee,"Artist Abdul Rahman from Rhythm & Hues' Malaysian branch highlighted the global nature of the effects process, specifically in the creation of Life of Pi, through their use of remote rendering using CAVE.","The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009.",Ang Lee called Rhythm & Hues Studios 'art' during production discussions and stated that every shot of Life of Pi was an artistic exploration.
remote rendering,life of pi,rhythm & hues studios,tiger,"Artist Abdul Rahman from Rhythm & Hues' Malaysian branch highlighted the global nature of the effects process, specifically in the creation of Life of Pi, through their use of remote rendering using CAVE.","The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009.","Rhythm & Hues Studios spent a year on research and development to create the tiger character for Life of Pi, building upon its previous knowledge in CG animation."
visual effects studios,life of pi,rhythm & hues studios,lee,"Additional visual effects studios involved in the creation of Life of Pi include MPC, yU+co, Buf, Crazy Horse Effects, Look Effects, Christov Effects, Lola VFX, Reliance Mediaworks, and Stereo D.","The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009.",Ang Lee called Rhythm & Hues Studios 'art' during production discussions and stated that every shot of Life of Pi was an artistic exploration.
visual effects studios,life of pi,rhythm & hues studios,tiger,"Additional visual effects studios involved in the creation of Life of Pi include MPC, yU+co, Buf, Crazy Horse Effects, Look Effects, Christov Effects, Lola VFX, Reliance Mediaworks, and Stereo D.","The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009.","Rhythm & Hues Studios spent a year on research and development to create the tiger character for Life of Pi, building upon its previous knowledge in CG animation."
