node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
minny,aibileen,skeeter,elaine stein,"Aibileen and Minny, two maids, let Skeeter interview them after attending a dynamic sermon.",Aibileen shares her tragic story about the death of her only son due to his negligent foreman after an on-the-job accident with Skeeter.,Elaine Stein tells Skeeter she needs many more maid's stories for her book but fear of retribution prevents others from coming forward.
minny,aibileen,skeeter,charlotte,"Aibileen and Minny, two maids, let Skeeter interview them after attending a dynamic sermon.",Aibileen shares her tragic story about the death of her only son due to his negligent foreman after an on-the-job accident with Skeeter.,Skeeter confronts Charlotte about Constantine's departure.
minny,aibileen,skeeter,the help,"Aibileen and Minny, two maids, let Skeeter interview them after attending a dynamic sermon.",Aibileen shares her tragic story about the death of her only son due to his negligent foreman after an on-the-job accident with Skeeter.,"After 'The Help' is published anonymously and read widely by black and white communities of Jackson, Skeeter shares the proceeds with the maids, who each get the equivalent of several weeks' pay, with 'more to come.'"
minny,aibileen,skeeter,stuart,"Aibileen and Minny, two maids, let Skeeter interview them after attending a dynamic sermon.",Aibileen shares her tragic story about the death of her only son due to his negligent foreman after an on-the-job accident with Skeeter.,"Skeeter's boyfriend Stuart breaks up with her, realizing she wrote it."
aibileen,skeeter,charlotte,rachel,Aibileen shares her tragic story about the death of her only son due to his negligent foreman after an on-the-job accident with Skeeter.,Skeeter confronts Charlotte about Constantine's departure.,"Charlotte's daughter Rachel subsequently moved her heartbroken mother to Chicago, where she later died."
hilly,skeeter,charlotte,rachel,Skeeter submits an embarrassing misprint instead of publishing a piece about Hilly's 'separate but equal' bathrooms for fear of retribution.,Skeeter confronts Charlotte about Constantine's departure.,"Charlotte's daughter Rachel subsequently moved her heartbroken mother to Chicago, where she later died."
minny,hilly,skeeter,elaine stein,"Minny reveals the 'terrible awful' as a form of insurance. After her termination, Minny brought Hilly her famous chocolate pie but reveals – after Hilly had finished two slices – she had baked her own excrement into it.",Skeeter submits an embarrassing misprint instead of publishing a piece about Hilly's 'separate but equal' bathrooms for fear of retribution.,Elaine Stein tells Skeeter she needs many more maid's stories for her book but fear of retribution prevents others from coming forward.
minny,hilly,skeeter,charlotte,"Minny reveals the 'terrible awful' as a form of insurance. After her termination, Minny brought Hilly her famous chocolate pie but reveals – after Hilly had finished two slices – she had baked her own excrement into it.",Skeeter submits an embarrassing misprint instead of publishing a piece about Hilly's 'separate but equal' bathrooms for fear of retribution.,Skeeter confronts Charlotte about Constantine's departure.
minny,hilly,skeeter,the help,"Minny reveals the 'terrible awful' as a form of insurance. After her termination, Minny brought Hilly her famous chocolate pie but reveals – after Hilly had finished two slices – she had baked her own excrement into it.",Skeeter submits an embarrassing misprint instead of publishing a piece about Hilly's 'separate but equal' bathrooms for fear of retribution.,"After 'The Help' is published anonymously and read widely by black and white communities of Jackson, Skeeter shares the proceeds with the maids, who each get the equivalent of several weeks' pay, with 'more to come.'"
minny,hilly,skeeter,stuart,"Minny reveals the 'terrible awful' as a form of insurance. After her termination, Minny brought Hilly her famous chocolate pie but reveals – after Hilly had finished two slices – she had baked her own excrement into it.",Skeeter submits an embarrassing misprint instead of publishing a piece about Hilly's 'separate but equal' bathrooms for fear of retribution.,"Skeeter's boyfriend Stuart breaks up with her, realizing she wrote it."
minny,hilly,yule may davis,ring,"Minny reveals the 'terrible awful' as a form of insurance. After her termination, Minny brought Hilly her famous chocolate pie but reveals – after Hilly had finished two slices – she had baked her own excrement into it.","Hilly refuses to advance money to her new maid, Yule May Davis, who needs $75 to send both her twins to Tougaloo College.","Yule May Davis pawns a lost ring she found under a sofa and is violently arrested after Hilly reports her, leading to more maids sharing their stories due to the events surrounding Medgar Evers' assassination."
johnny,minny,aibileen,skeeter,"Johnny tells Minny he knows she has been working at their house and promises her permanent job security, so she and her children can leave her abusive husband.","Aibileen and Minny, two maids, let Skeeter interview them after attending a dynamic sermon.",Aibileen shares her tragic story about the death of her only son due to his negligent foreman after an on-the-job accident with Skeeter.
johnny,minny,aibileen,elizabeth,"Johnny tells Minny he knows she has been working at their house and promises her permanent job security, so she and her children can leave her abusive husband.","Aibileen and Minny, two maids, let Skeeter interview them after attending a dynamic sermon.","Hilly pressures Elizabeth to fire Aibileen, claiming she has stolen silverware. As Aibileen bids farewell to Mae, who's crying for her, she begs Elizabeth to love her daughter, who also cries. As she's leaving, she decides to quit domestic work to become a writer."
johnny,minny,aibileen,mae,"Johnny tells Minny he knows she has been working at their house and promises her permanent job security, so she and her children can leave her abusive husband.","Aibileen and Minny, two maids, let Skeeter interview them after attending a dynamic sermon.","As Aibileen bids farewell to Mae, who's crying for her, she begs Elizabeth to love her daughter, who also cries."
johnny,minny,hilly,skeeter,"Johnny tells Minny he knows she has been working at their house and promises her permanent job security, so she and her children can leave her abusive husband.","Minny reveals the 'terrible awful' as a form of insurance. After her termination, Minny brought Hilly her famous chocolate pie but reveals – after Hilly had finished two slices – she had baked her own excrement into it.",Skeeter submits an embarrassing misprint instead of publishing a piece about Hilly's 'separate but equal' bathrooms for fear of retribution.
johnny,minny,hilly,yule may davis,"Johnny tells Minny he knows she has been working at their house and promises her permanent job security, so she and her children can leave her abusive husband.","Minny reveals the 'terrible awful' as a form of insurance. After her termination, Minny brought Hilly her famous chocolate pie but reveals – after Hilly had finished two slices – she had baked her own excrement into it.","Hilly refuses to advance money to her new maid, Yule May Davis, who needs $75 to send both her twins to Tougaloo College."
johnny,minny,hilly,mother,"Johnny tells Minny he knows she has been working at their house and promises her permanent job security, so she and her children can leave her abusive husband.","Minny reveals the 'terrible awful' as a form of insurance. After her termination, Minny brought Hilly her famous chocolate pie but reveals – after Hilly had finished two slices – she had baked her own excrement into it.",Hilly sends her mother to a nursing home for laughing about it.
