node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
epps,northup,epps,northup,"Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.","Epps questions and threatens Northup, but Northup convinces him that Armsby is lying. Northup burns the letter.","Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker."
epps,northup,epps,patsey,"Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.","Epps questions and threatens Northup, but Northup convinces him that Armsby is lying. Northup burns the letter.","Patsey is caught by Epps going to a neighboring plantation to acquire soap, as Mrs. Epps will not let her have any."
epps,northup,epps,patsey,"Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.","Epps questions and threatens Northup, but Northup convinces him that Armsby is lying. Northup burns the letter.",Epps owns Patsey as a slave.
epps,northup,patsey,epps,"Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.","Northup destroys his violin after Epps orders him to whip Patsey, which he reluctantly does, but Epps demands he strike her harder, eventually taking the whip and beating Patsey nearly to death.","Epps regularly rapes Patsey, and his jealous wife abuses her."
epps,northup,epps,northup,"Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.",Northup bids farewell to Patsey and rides off to his freedom. Epps furiously protests and tries to prevent Northup from leaving but is rebuffed.,"Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker."
epps,northup,epps,patsey,"Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.",Northup bids farewell to Patsey and rides off to his freedom. Epps furiously protests and tries to prevent Northup from leaving but is rebuffed.,"Patsey is caught by Epps going to a neighboring plantation to acquire soap, as Mrs. Epps will not let her have any."
epps,northup,epps,patsey,"Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.",Northup bids farewell to Patsey and rides off to his freedom. Epps furiously protests and tries to prevent Northup from leaving but is rebuffed.,Epps owns Patsey as a slave.
epps,northup,patsey,epps,"Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.",Northup bids farewell to Patsey as he leaves for his freedom.,"Epps regularly rapes Patsey, and his jealous wife abuses her."
patsey,epps,northup,ford,"Epps regularly rapes Patsey, and his jealous wife abuses her.","Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.","Northup attempts to explain his situation, but Ford sells him to plantation owner Edwin Epps."
patsey,epps,northup,epps,"Epps regularly rapes Patsey, and his jealous wife abuses her.","Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.","Epps questions and threatens Northup, but Northup convinces him that Armsby is lying. Northup burns the letter."
patsey,epps,northup,patsey,"Epps regularly rapes Patsey, and his jealous wife abuses her.","Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.","Northup destroys his violin after Epps orders him to whip Patsey, which he reluctantly does, but Epps demands he strike her harder, eventually taking the whip and beating Patsey nearly to death."
patsey,epps,northup,local sheriff,"Epps regularly rapes Patsey, and his jealous wife abuses her.","Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.","Northup recognizes the local sheriff as Mr. Parker, a shopkeeper he knew in New York."
patsey,epps,northup,epps,"Epps regularly rapes Patsey, and his jealous wife abuses her.","Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.",Northup bids farewell to Patsey and rides off to his freedom. Epps furiously protests and tries to prevent Northup from leaving but is rebuffed.
patsey,epps,northup,patsey,"Epps regularly rapes Patsey, and his jealous wife abuses her.","Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.",Northup bids farewell to Patsey as he leaves for his freedom.
patsey,epps,northup,brown,"Epps regularly rapes Patsey, and his jealous wife abuses her.","Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.",Northup's unsuccessful lawsuits against Brown
patsey,epps,northup,hamilton,"Epps regularly rapes Patsey, and his jealous wife abuses her.","Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.",Northup's unsuccessful lawsuits against Hamilton
patsey,epps,northup,birch,"Epps regularly rapes Patsey, and his jealous wife abuses her.","Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.",Northup's unsuccessful lawsuits against Birch
patsey,epps,northup,twelve years a slave,"Epps regularly rapes Patsey, and his jealous wife abuses her.","Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker.","Northup's 1853 publication of his slave narrative memoir, Twelve Years a Slave."
patsey,epps,patsey,epps,"Epps regularly rapes Patsey, and his jealous wife abuses her.","Patsey is caught by Epps going to a neighboring plantation to acquire soap, as Mrs. Epps will not let her have any.","Epps regularly rapes Patsey, and his jealous wife abuses her."
patsey,epps,patsey,epps,"Epps regularly rapes Patsey, and his jealous wife abuses her.",Epps owns Patsey as a slave.,"Epps regularly rapes Patsey, and his jealous wife abuses her."
turner,northup,epps,northup,Turner favors Northup and allows him to fiddle at a celebration and keep his earnings.,"Epps questions and threatens Northup, but Northup convinces him that Armsby is lying. Northup burns the letter.","Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker."
turner,northup,epps,patsey,Turner favors Northup and allows him to fiddle at a celebration and keep his earnings.,"Epps questions and threatens Northup, but Northup convinces him that Armsby is lying. Northup burns the letter.","Patsey is caught by Epps going to a neighboring plantation to acquire soap, as Mrs. Epps will not let her have any."
turner,northup,epps,patsey,Turner favors Northup and allows him to fiddle at a celebration and keep his earnings.,"Epps questions and threatens Northup, but Northup convinces him that Armsby is lying. Northup burns the letter.",Epps owns Patsey as a slave.
turner,northup,patsey,epps,Turner favors Northup and allows him to fiddle at a celebration and keep his earnings.,"Northup destroys his violin after Epps orders him to whip Patsey, which he reluctantly does, but Epps demands he strike her harder, eventually taking the whip and beating Patsey nearly to death.","Epps regularly rapes Patsey, and his jealous wife abuses her."
turner,northup,epps,northup,Turner favors Northup and allows him to fiddle at a celebration and keep his earnings.,Northup bids farewell to Patsey and rides off to his freedom. Epps furiously protests and tries to prevent Northup from leaving but is rebuffed.,"Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker."
turner,northup,epps,patsey,Turner favors Northup and allows him to fiddle at a celebration and keep his earnings.,Northup bids farewell to Patsey and rides off to his freedom. Epps furiously protests and tries to prevent Northup from leaving but is rebuffed.,"Patsey is caught by Epps going to a neighboring plantation to acquire soap, as Mrs. Epps will not let her have any."
turner,northup,epps,patsey,Turner favors Northup and allows him to fiddle at a celebration and keep his earnings.,Northup bids farewell to Patsey and rides off to his freedom. Epps furiously protests and tries to prevent Northup from leaving but is rebuffed.,Epps owns Patsey as a slave.
turner,northup,patsey,epps,Turner favors Northup and allows him to fiddle at a celebration and keep his earnings.,Northup bids farewell to Patsey as he leaves for his freedom.,"Epps regularly rapes Patsey, and his jealous wife abuses her."
