node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
cleo,sofía,cleo,sofía,"Cleo returns to the city, and Sofía tries unsuccessfully to conceal her husband's infidelity from their children.","Sofía and Cleo affirm their love for Cleo, all of them holding each other and crying,","Cleo returns to the city, and Sofía tries unsuccessfully to conceal her husband's infidelity from their children."
cleo,sofía,cleo,teresa,"Cleo returns to the city, and Sofía tries unsuccessfully to conceal her husband's infidelity from their children.","Sofía and Cleo affirm their love for Cleo, all of them holding each other and crying,",Fermín points a gun at Cleo and Teresa before wordlessly exiting.
cleo,sofía,cleo,sofi and paco,"Cleo returns to the city, and Sofía tries unsuccessfully to conceal her husband's infidelity from their children.","Sofía and Cleo affirm their love for Cleo, all of them holding each other and crying,",Cleo wades in and saves Sofi and Paco from a strong current at the beach.
cleo,sofía,cleo,baby,"Cleo returns to the city, and Sofía tries unsuccessfully to conceal her husband's infidelity from their children.","Sofía and Cleo affirm their love for Cleo, all of them holding each other and crying,",Cleo confesses that she did not want her baby to be born.
teresa,cleo,sofía,cleo,Teresa takes Cleo shopping for a crib downtown.,"Cleo returns to the city, and Sofía tries unsuccessfully to conceal her husband's infidelity from their children.","Sofía and Cleo affirm their love for Cleo, all of them holding each other and crying,"
teresa,cleo,teresa,cleo,Teresa takes Cleo shopping for a crib downtown.,Fermín points a gun at Cleo and Teresa before wordlessly exiting.,Teresa takes Cleo shopping for a crib downtown.
cleo,teresa,cleo,sofía,Fermín points a gun at Cleo and Teresa before wordlessly exiting.,Teresa takes Cleo shopping for a crib downtown.,"Cleo returns to the city, and Sofía tries unsuccessfully to conceal her husband's infidelity from their children."
cleo,teresa,cleo,teresa,Fermín points a gun at Cleo and Teresa before wordlessly exiting.,Teresa takes Cleo shopping for a crib downtown.,Fermín points a gun at Cleo and Teresa before wordlessly exiting.
cleo,teresa,cleo,sofi and paco,Fermín points a gun at Cleo and Teresa before wordlessly exiting.,Teresa takes Cleo shopping for a crib downtown.,Cleo wades in and saves Sofi and Paco from a strong current at the beach.
cleo,teresa,cleo,baby,Fermín points a gun at Cleo and Teresa before wordlessly exiting.,Teresa takes Cleo shopping for a crib downtown.,Cleo confesses that she did not want her baby to be born.
sofía,cleo,sofía,cleo,"Sofía and Cleo affirm their love for Cleo, all of them holding each other and crying,","Cleo returns to the city, and Sofía tries unsuccessfully to conceal her husband's infidelity from their children.","Sofía and Cleo affirm their love for Cleo, all of them holding each other and crying,"
sofía,cleo,teresa,cleo,"Sofía and Cleo affirm their love for Cleo, all of them holding each other and crying,",Fermín points a gun at Cleo and Teresa before wordlessly exiting.,Teresa takes Cleo shopping for a crib downtown.
