node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
whitey,dave,katie,witness,"Whitey suspects Dave, who keeps changing the story about how his hand got injured.","Dave reveals to Jimmy that he did kill someone that night, but it was not Katie.",A witness statement suggests that Katie may have known her killer.
whitey,dave,katie,john,"Whitey suspects Dave, who keeps changing the story about how his hand got injured.","Dave reveals to Jimmy that he did kill someone that night, but it was not Katie.",John and 'Silent Ray' confessed to killing Katie as part of a prank gone wrong.
whitey,dave,katie,'silent ray',"Whitey suspects Dave, who keeps changing the story about how his hand got injured.","Dave reveals to Jimmy that he did kill someone that night, but it was not Katie.",Brendan confronted 'Silent Ray' and John O'Shea about Katie's murder and tried to get them to admit their guilt.
whitey,dave,sean,lauren,"Whitey suspects Dave, who keeps changing the story about how his hand got injured.","Sean is looking for Dave, who is wanted for questioning in the murder of a known child molester.",Sean reunites with Lauren after apologizing for pushing her away.
whitey,dave,sean,jimmy,"Whitey suspects Dave, who keeps changing the story about how his hand got injured.","Sean is looking for Dave, who is wanted for questioning in the murder of a known child molester.","Sean mimics a gunshot at Jimmy during a local parade, implying he is going to make Jimmy pay."
celeste,dave,katie,witness,"Dave continues to behave erratically, which upsets Celeste to the point that she leaves their home and tells Jimmy she suspects Dave is Katie's murderer.","Dave reveals to Jimmy that he did kill someone that night, but it was not Katie.",A witness statement suggests that Katie may have known her killer.
celeste,dave,katie,john,"Dave continues to behave erratically, which upsets Celeste to the point that she leaves their home and tells Jimmy she suspects Dave is Katie's murderer.","Dave reveals to Jimmy that he did kill someone that night, but it was not Katie.",John and 'Silent Ray' confessed to killing Katie as part of a prank gone wrong.
celeste,dave,katie,'silent ray',"Dave continues to behave erratically, which upsets Celeste to the point that she leaves their home and tells Jimmy she suspects Dave is Katie's murderer.","Dave reveals to Jimmy that he did kill someone that night, but it was not Katie.",Brendan confronted 'Silent Ray' and John O'Shea about Katie's murder and tried to get them to admit their guilt.
celeste,dave,sean,lauren,"Dave continues to behave erratically, which upsets Celeste to the point that she leaves their home and tells Jimmy she suspects Dave is Katie's murderer.","Sean is looking for Dave, who is wanted for questioning in the murder of a known child molester.",Sean reunites with Lauren after apologizing for pushing her away.
celeste,dave,sean,jimmy,"Dave continues to behave erratically, which upsets Celeste to the point that she leaves their home and tells Jimmy she suspects Dave is Katie's murderer.","Sean is looking for Dave, who is wanted for questioning in the murder of a known child molester.","Sean mimics a gunshot at Jimmy during a local parade, implying he is going to make Jimmy pay."
