node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
na'vi princess,neytiri,jake,na'vi site,"Jake's avatar is attacked by Pandoran wildlife and flees into the forest, where he is rescued by the Na'vi princess Neytiri.","Neytiri saves Jake from suffocation, seeing his human form for the first time.",Jake attempts to disable a bulldozer threatening a sacred Na'vi site.
na'vi princess,neytiri,jake,neytiri,"Jake's avatar is attacked by Pandoran wildlife and flees into the forest, where he is rescued by the Na'vi princess Neytiri.","Neytiri saves Jake from suffocation, seeing his human form for the first time.",Jake falls in love with Neytiri as Jake is initiated into the tribe.
na'vi princess,neytiri,jake,grace,"Jake's avatar is attacked by Pandoran wildlife and flees into the forest, where he is rescued by the Na'vi princess Neytiri.","Neytiri saves Jake from suffocation, seeing his human form for the first time.",Jake confesses that he was a spy and the Na'vi take him and Grace captive.
na'vi princess,neytiri,jake,eywa,"Jake's avatar is attacked by Pandoran wildlife and flees into the forest, where he is rescued by the Na'vi princess Neytiri.","Neytiri saves Jake from suffocation, seeing his human form for the first time.","Before the battle, Jake prays to the Na'vi deity Eywa via a neural connection with the Tree of Souls."
na'vi princess,neytiri,jake,toruk,"Jake's avatar is attacked by Pandoran wildlife and flees into the forest, where he is rescued by the Na'vi princess Neytiri.","Neytiri saves Jake from suffocation, seeing his human form for the first time.","Supported by Neytiri and the new chief Tsu'tey, Jake unites the clan by connecting his mind to that of the Toruk."
na'vi princess,neytiri,jake,eywa,"Jake's avatar is attacked by Pandoran wildlife and flees into the forest, where he is rescued by the Na'vi princess Neytiri.","Neytiri saves Jake from suffocation, seeing his human form for the first time.","Before the battle, Jake prays to the Na'vi deity Eywa via a neural connection with the Tree of Souls."
jake,neytiri,jake,na'vi site,Jake falls in love with Neytiri as Jake is initiated into the tribe.,"Neytiri saves Jake from suffocation, seeing his human form for the first time.",Jake attempts to disable a bulldozer threatening a sacred Na'vi site.
jake,neytiri,jake,neytiri,Jake falls in love with Neytiri as Jake is initiated into the tribe.,"Neytiri saves Jake from suffocation, seeing his human form for the first time.",Jake falls in love with Neytiri as Jake is initiated into the tribe.
jake,neytiri,jake,grace,Jake falls in love with Neytiri as Jake is initiated into the tribe.,"Neytiri saves Jake from suffocation, seeing his human form for the first time.",Jake confesses that he was a spy and the Na'vi take him and Grace captive.
jake,neytiri,jake,eywa,Jake falls in love with Neytiri as Jake is initiated into the tribe.,"Neytiri saves Jake from suffocation, seeing his human form for the first time.","Before the battle, Jake prays to the Na'vi deity Eywa via a neural connection with the Tree of Souls."
trudy chacón,jake,neytiri,clan,"Pilot Trudy Chacón, disgusted by Quaritch's brutality, airlifts Jake, Grace, and Norm to Grace's outpost.",Jake falls in love with Neytiri as Jake is initiated into the tribe.,Neytiri takes Jake to her clan.
neytiri,jake,neytiri,clan,"Neytiri saves Jake from suffocation, seeing his human form for the first time.",Jake falls in love with Neytiri as Jake is initiated into the tribe.,Neytiri takes Jake to her clan.
trudy chacón,jake,grace,outpost,"Pilot Trudy Chacón, disgusted by Quaritch's brutality, airlifts Jake, Grace, and Norm to Grace's outpost.",Jake confesses that he was a spy and the Na'vi take him and Grace captive.,"Grace transfers herself, Jake, and Norm to an outpost."
trudy chacón,jake,grace,outpost,"Pilot Trudy Chacón, disgusted by Quaritch's brutality, airlifts Jake, Grace, and Norm to Grace's outpost.",Jake confesses that he was a spy and the Na'vi take him and Grace captive.,Grace is shot and fatally wounded while at the outpost.
jake,neytiri,jake,toruk,Jake falls in love with Neytiri as Jake is initiated into the tribe.,"Neytiri saves Jake from suffocation, seeing his human form for the first time.","Supported by Neytiri and the new chief Tsu'tey, Jake unites the clan by connecting his mind to that of the Toruk."
jake,neytiri,jake,eywa,Jake falls in love with Neytiri as Jake is initiated into the tribe.,"Neytiri saves Jake from suffocation, seeing his human form for the first time.","Before the battle, Jake prays to the Na'vi deity Eywa via a neural connection with the Tree of Souls."
trudy chacón,jake,neytiri,jake,"Pilot Trudy Chacón, disgusted by Quaritch's brutality, airlifts Jake, Grace, and Norm to Grace's outpost.",Jake falls in love with Neytiri as Jake is initiated into the tribe.,"Neytiri saves Jake from suffocation, seeing his human form for the first time."
neytiri,jake,neytiri,jake,"Neytiri saves Jake from suffocation, seeing his human form for the first time.",Jake falls in love with Neytiri as Jake is initiated into the tribe.,"Neytiri saves Jake from suffocation, seeing his human form for the first time."
neytiri,jake,grace,outpost,"Neytiri saves Jake from suffocation, seeing his human form for the first time.",Jake confesses that he was a spy and the Na'vi take him and Grace captive.,"Grace transfers herself, Jake, and Norm to an outpost."
neytiri,jake,grace,outpost,"Neytiri saves Jake from suffocation, seeing his human form for the first time.",Jake confesses that he was a spy and the Na'vi take him and Grace captive.,Grace is shot and fatally wounded while at the outpost.
