node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
joy,sadness,joy,sadness,"In the mind of a young girl named Riley Andersen are a series of personified basic emotions that influence her actions: Joy, Anger, Fear, Disgust, and Sadness. Joy acts as the leader, and tries to limit Sadness's influence, perceiving her as an unnecessary burden for Riley.","At first, Riley has poor experiences: the new house is cramped and old; her father hardly has any time for Riley; a local pizza parlor only serves pizza topped with broccoli, which she dislikes; and the moving van with their belongings was misdirected to Texas and will not arrive for weeks. Sadness retroactively saddens joyous memories, causing Riley to cry in front of her class, much to the shock of Joy, Anger, Disgust, and Fear. This also creates Riley's first sad core memory.","In the mind of a young girl named Riley Andersen are a series of personified basic emotions that influence her actions: Joy, Anger, Fear, Disgust, and Sadness. Joy acts as the leader, and tries to limit Sadness's influence, perceiving her as an unnecessary burden for Riley."
joy,sadness,joy,core memories,"In the mind of a young girl named Riley Andersen are a series of personified basic emotions that influence her actions: Joy, Anger, Fear, Disgust, and Sadness. Joy acts as the leader, and tries to limit Sadness's influence, perceiving her as an unnecessary burden for Riley.","At first, Riley has poor experiences: the new house is cramped and old; her father hardly has any time for Riley; a local pizza parlor only serves pizza topped with broccoli, which she dislikes; and the moving van with their belongings was misdirected to Texas and will not arrive for weeks. Sadness retroactively saddens joyous memories, causing Riley to cry in front of her class, much to the shock of Joy, Anger, Disgust, and Fear. This also creates Riley's first sad core memory.","Joy tries to dispose of the memory using a pneumatic tube, but accidentally knocks loose the other core memories during a struggle with Sadness, disabling the personality islands. Joy, Sadness, and the core memories are subsequently sucked out of Headquarters."
joy,sadness,joy,anger,"In the mind of a young girl named Riley Andersen are a series of personified basic emotions that influence her actions: Joy, Anger, Fear, Disgust, and Sadness. Joy acts as the leader, and tries to limit Sadness's influence, perceiving her as an unnecessary burden for Riley.","At first, Riley has poor experiences: the new house is cramped and old; her father hardly has any time for Riley; a local pizza parlor only serves pizza topped with broccoli, which she dislikes; and the moving van with their belongings was misdirected to Texas and will not arrive for weeks. Sadness retroactively saddens joyous memories, causing Riley to cry in front of her class, much to the shock of Joy, Anger, Disgust, and Fear. This also creates Riley's first sad core memory.","In the absence of Joy and Sadness, Anger, Fear, and Disgust are forced to take control of Riley."
joy,sadness,joy,sadness,"In the mind of a young girl named Riley Andersen are a series of personified basic emotions that influence her actions: Joy, Anger, Fear, Disgust, and Sadness. Joy acts as the leader, and tries to limit Sadness's influence, perceiving her as an unnecessary burden for Riley.","At first, Riley has poor experiences: the new house is cramped and old; her father hardly has any time for Riley; a local pizza parlor only serves pizza topped with broccoli, which she dislikes; and the moving van with their belongings was misdirected to Texas and will not arrive for weeks. Sadness retroactively saddens joyous memories, causing Riley to cry in front of her class, much to the shock of Joy, Anger, Disgust, and Fear. This also creates Riley's first sad core memory.","While navigating the vast long-term memory area, Joy and Sadness encounter Bing Bong"
joy,sadness,joy,memory dump,"In the mind of a young girl named Riley Andersen are a series of personified basic emotions that influence her actions: Joy, Anger, Fear, Disgust, and Sadness. Joy acts as the leader, and tries to limit Sadness's influence, perceiving her as an unnecessary burden for Riley.","At first, Riley has poor experiences: the new house is cramped and old; her father hardly has any time for Riley; a local pizza parlor only serves pizza topped with broccoli, which she dislikes; and the moving van with their belongings was misdirected to Texas and will not arrive for weeks. Sadness retroactively saddens joyous memories, causing Riley to cry in front of her class, much to the shock of Joy, Anger, Disgust, and Fear. This also creates Riley's first sad core memory.","The ground below the tube collapses, breaking it and sending Joy and Bing Bong plunging into the Memory Dump."
joy,sadness,joy,sadness,"In the mind of a young girl named Riley Andersen are a series of personified basic emotions that influence her actions: Joy, Anger, Fear, Disgust, and Sadness. Joy acts as the leader, and tries to limit Sadness's influence, perceiving her as an unnecessary burden for Riley.","At first, Riley has poor experiences: the new house is cramped and old; her father hardly has any time for Riley; a local pizza parlor only serves pizza topped with broccoli, which she dislikes; and the moving van with their belongings was misdirected to Texas and will not arrive for weeks. Sadness retroactively saddens joyous memories, causing Riley to cry in front of her class, much to the shock of Joy, Anger, Disgust, and Fear. This also creates Riley's first sad core memory.","Joy breaks down crying and she discovers a sad memory of losing a hockey game that turned happy when Riley's parents and friends comforted her, and realizes Sadness's purpose in alerting others when Riley is emotionally overwhelmed and needs help."
joy,sadness,joy,bing bong,"In the mind of a young girl named Riley Andersen are a series of personified basic emotions that influence her actions: Joy, Anger, Fear, Disgust, and Sadness. Joy acts as the leader, and tries to limit Sadness's influence, perceiving her as an unnecessary burden for Riley.","At first, Riley has poor experiences: the new house is cramped and old; her father hardly has any time for Riley; a local pizza parlor only serves pizza topped with broccoli, which she dislikes; and the moving van with their belongings was misdirected to Texas and will not arrive for weeks. Sadness retroactively saddens joyous memories, causing Riley to cry in front of her class, much to the shock of Joy, Anger, Disgust, and Fear. This also creates Riley's first sad core memory.","Joy and Bing Bong try to use his song-fueled wagon rocket to escape the Memory Dump, but are unable to fully ascend due to their combined weight."
joy,sadness,console,expanded console,"In the mind of a young girl named Riley Andersen are a series of personified basic emotions that influence her actions: Joy, Anger, Fear, Disgust, and Sadness. Joy acts as the leader, and tries to limit Sadness's influence, perceiving her as an unnecessary burden for Riley.","To the surprise of the others, Joy hands control of the console to Sadness, who is able to reactivate it and return Riley to her parents.","Given a newly expanded console that has enough room for all of them to work together as a team,"
sadness,joy,sadness,joy,"At first, Riley has poor experiences: the new house is cramped and old; her father hardly has any time for Riley; a local pizza parlor only serves pizza topped with broccoli, which she dislikes; and the moving van with their belongings was misdirected to Texas and will not arrive for weeks. Sadness retroactively saddens joyous memories, causing Riley to cry in front of her class, much to the shock of Joy, Anger, Disgust, and Fear. This also creates Riley's first sad core memory.","In the mind of a young girl named Riley Andersen are a series of personified basic emotions that influence her actions: Joy, Anger, Fear, Disgust, and Sadness. Joy acts as the leader, and tries to limit Sadness's influence, perceiving her as an unnecessary burden for Riley.","At first, Riley has poor experiences: the new house is cramped and old; her father hardly has any time for Riley; a local pizza parlor only serves pizza topped with broccoli, which she dislikes; and the moving van with their belongings was misdirected to Texas and will not arrive for weeks. Sadness retroactively saddens joyous memories, causing Riley to cry in front of her class, much to the shock of Joy, Anger, Disgust, and Fear. This also creates Riley's first sad core memory."
sadness,joy,sadness,bing bong,"At first, Riley has poor experiences: the new house is cramped and old; her father hardly has any time for Riley; a local pizza parlor only serves pizza topped with broccoli, which she dislikes; and the moving van with their belongings was misdirected to Texas and will not arrive for weeks. Sadness retroactively saddens joyous memories, causing Riley to cry in front of her class, much to the shock of Joy, Anger, Disgust, and Fear. This also creates Riley's first sad core memory.","In the mind of a young girl named Riley Andersen are a series of personified basic emotions that influence her actions: Joy, Anger, Fear, Disgust, and Sadness. Joy acts as the leader, and tries to limit Sadness's influence, perceiving her as an unnecessary burden for Riley.","While navigating the vast long-term memory area, Joy and Sadness encounter Bing Bong"
