node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
daniel,eli,daniel,eli,"Eli attacks and berates Daniel for having trusted Daniel's enemy, which causes conflict between them.",Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.,"Eli attacks and berates Daniel for having trusted Daniel's enemy, which causes conflict between them."
daniel,eli,daniel,pipeline,"Eli attacks and berates Daniel for having trusted Daniel's enemy, which causes conflict between them.",Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.,"Standard Oil offers to buy out Daniel's local interests, but Daniel refuses and instead strikes a deal with Union Oil to build a pipeline."
daniel,eli,daniel,eli,"Eli attacks and berates Daniel for having trusted Daniel's enemy, which causes conflict between them.",Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.,Daniel partners with Eli in drilling Bandy's property on the condition that Eli denounce his faith.
daniel,eli,daniel,eli,"Eli attacks and berates Daniel for having trusted Daniel's enemy, which causes conflict between them.",Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.,"After Daniel chases Eli around the alley and bludgeons him to death with a bowling pin, Daniel announces, ""I'm finished"""
henry,daniel,eli,daniel,Daniel becomes suspicious of Henry after he fails to recognize a joke and confronts him one night at gunpoint.,"Eli attacks and berates Daniel for having trusted Daniel's enemy, which causes conflict between them.",Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.
henry,daniel,eli,daniel,Daniel becomes suspicious of Henry after he fails to recognize a joke and confronts him one night at gunpoint.,Daniel partners with Eli in drilling Bandy's property on the condition that Eli denounce his faith.,Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.
henry,daniel,eli,daniel,Daniel becomes suspicious of Henry after he fails to recognize a joke and confronts him one night at gunpoint.,"After Daniel chases Eli around the alley and bludgeons him to death with a bowling pin, Daniel announces, ""I'm finished""",Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.
bandy,daniel,eli,daniel,Bandy remains an impediment for Daniel's plan as he refuses to let the pipeline run across his ranch.,"Eli attacks and berates Daniel for having trusted Daniel's enemy, which causes conflict between them.",Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.
bandy,daniel,eli,daniel,Bandy remains an impediment for Daniel's plan as he refuses to let the pipeline run across his ranch.,Daniel partners with Eli in drilling Bandy's property on the condition that Eli denounce his faith.,Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.
bandy,daniel,eli,daniel,Bandy remains an impediment for Daniel's plan as he refuses to let the pipeline run across his ranch.,"After Daniel chases Eli around the alley and bludgeons him to death with a bowling pin, Daniel announces, ""I'm finished""",Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.
eli,daniel,eli,daniel,Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.,"Eli attacks and berates Daniel for having trusted Daniel's enemy, which causes conflict between them.",Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.
eli,daniel,eli,daniel,Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.,Daniel partners with Eli in drilling Bandy's property on the condition that Eli denounce his faith.,Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.
eli,daniel,eli,daniel,Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.,"After Daniel chases Eli around the alley and bludgeons him to death with a bowling pin, Daniel announces, ""I'm finished""",Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.
h.w.,daniel,eli,daniel,H.W. asks his father Daniel to dissolve their partnership so that he can move to Mexico with his wife Paul.,"Eli attacks and berates Daniel for having trusted Daniel's enemy, which causes conflict between them.",Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.
h.w.,daniel,eli,daniel,H.W. asks his father Daniel to dissolve their partnership so that he can move to Mexico with his wife Paul.,Daniel partners with Eli in drilling Bandy's property on the condition that Eli denounce his faith.,Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.
h.w.,daniel,eli,daniel,H.W. asks his father Daniel to dissolve their partnership so that he can move to Mexico with his wife Paul.,"After Daniel chases Eli around the alley and bludgeons him to death with a bowling pin, Daniel announces, ""I'm finished""",Eli coerces Daniel into confessing that he abandoned his child during his baptism in Eli's church as a condition for an easement to run the pipeline across Bandy's ranch.
