node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
don mitchell jr.,riddler,batman,recovery efforts,"Riddler murders mayor Don Mitchell Jr., suggesting a possible motive or reason for targeting him.","serial killer Riddler leaves messages for Batman at crime scenes, indicating a connection between the two.","In the aftermath of Nashton's plot, Batman aided recovery efforts in Gotham and vowed to inspire hope."
gil colson,riddler,falcone,maroni's operation,"Riddler abducts Gil Colson, indicating a possible motive or reason for targeting him.","The Riddler, aka Edward Nashton, was inspired by Batman when targeting Falcone and turned him over to the police.",Batman and Gordon discover that Maroni's operation was transferred to Falcone.
gil colson,riddler,falcone,journalist,"Riddler abducts Gil Colson, indicating a possible motive or reason for targeting him.","The Riddler, aka Edward Nashton, was inspired by Batman when targeting Falcone and turned him over to the police.",Falcone murders the journalist instead of threatening him as Thomas had asked.
gil colson,riddler,falcone,annika,"Riddler abducts Gil Colson, indicating a possible motive or reason for targeting him.","The Riddler, aka Edward Nashton, was inspired by Batman when targeting Falcone and turned him over to the police.",Falcone killed Annika for discovering that he was the informant.
don mitchell jr.,riddler,falcone,maroni's operation,"Riddler murders mayor Don Mitchell Jr., suggesting a possible motive or reason for targeting him.","The Riddler, aka Edward Nashton, was inspired by Batman when targeting Falcone and turned him over to the police.",Batman and Gordon discover that Maroni's operation was transferred to Falcone.
don mitchell jr.,riddler,falcone,journalist,"Riddler murders mayor Don Mitchell Jr., suggesting a possible motive or reason for targeting him.","The Riddler, aka Edward Nashton, was inspired by Batman when targeting Falcone and turned him over to the police.",Falcone murders the journalist instead of threatening him as Thomas had asked.
don mitchell jr.,riddler,falcone,annika,"Riddler murders mayor Don Mitchell Jr., suggesting a possible motive or reason for targeting him.","The Riddler, aka Edward Nashton, was inspired by Batman when targeting Falcone and turned him over to the police.",Falcone killed Annika for discovering that he was the informant.
pete savage,riddler,batman,recovery efforts,"Riddler kills Pete Savage, suggesting a possible motive or reason for targeting him.","serial killer Riddler leaves messages for Batman at crime scenes, indicating a connection between the two.","In the aftermath of Nashton's plot, Batman aided recovery efforts in Gotham and vowed to inspire hope."
pete savage,riddler,falcone,maroni's operation,"Riddler kills Pete Savage, suggesting a possible motive or reason for targeting him.","The Riddler, aka Edward Nashton, was inspired by Batman when targeting Falcone and turned him over to the police.",Batman and Gordon discover that Maroni's operation was transferred to Falcone.
pete savage,riddler,falcone,journalist,"Riddler kills Pete Savage, suggesting a possible motive or reason for targeting him.","The Riddler, aka Edward Nashton, was inspired by Batman when targeting Falcone and turned him over to the police.",Falcone murders the journalist instead of threatening him as Thomas had asked.
pete savage,riddler,falcone,annika,"Riddler kills Pete Savage, suggesting a possible motive or reason for targeting him.","The Riddler, aka Edward Nashton, was inspired by Batman when targeting Falcone and turned him over to the police.",Falcone killed Annika for discovering that he was the informant.
gil colson,riddler,batman,recovery efforts,"Riddler abducts Gil Colson, indicating a possible motive or reason for targeting him.","serial killer Riddler leaves messages for Batman at crime scenes, indicating a connection between the two.","In the aftermath of Nashton's plot, Batman aided recovery efforts in Gotham and vowed to inspire hope."
carmine falcone,gil colson,riddler,batman,"Gil Colson is on Carmine Falcone's payroll, suggesting a possible involvement in Annika's disappearance and the Riddler's murders.","Riddler abducts Gil Colson, indicating a possible motive or reason for targeting him.","serial killer Riddler leaves messages for Batman at crime scenes, indicating a connection between the two."
carmine falcone,gil colson,riddler,falcone,"Gil Colson is on Carmine Falcone's payroll, suggesting a possible involvement in Annika's disappearance and the Riddler's murders.","Riddler abducts Gil Colson, indicating a possible motive or reason for targeting him.","The Riddler, aka Edward Nashton, was inspired by Batman when targeting Falcone and turned him over to the police."
don mitchell jr.,carmine falcone,gil colson,riddler,"Don Mitchell Jr. Is on Carmine Falcone's payroll, suggesting a possible involvement in Annika's disappearance and the Riddler's murders.","Gil Colson is on Carmine Falcone's payroll, suggesting a possible involvement in Annika's disappearance and the Riddler's murders.","Riddler abducts Gil Colson, indicating a possible motive or reason for targeting him."
