node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
swann,safin,swann,safin,"Swann shot Safin, but he later rescued her.",Safin coerces Swann into infecting herself with a nanobot dose to assassinate Blofeld.,"Swann shot Safin, but he later rescued her."
swann,safin,swann,mathilde,"Swann shot Safin, but he later rescued her.",Safin coerces Swann into infecting herself with a nanobot dose to assassinate Blofeld.,"Swann has a five-year-old daughter named Mathilde. Bond meets Mathilde in Norway, and Swann insists that Mathilde is not Bond's child."
swann,safin,swann,safin,"Swann shot Safin, but he later rescued her.","Swann insists that Safin is not the father of her daughter Mathilde and shares intelligence about him with Bond. However, Safin kidnaps both Swann and Mathilde after defeating Bond in a confrontation.","Swann shot Safin, but he later rescued her."
swann,safin,swann,mathilde,"Swann shot Safin, but he later rescued her.","Swann insists that Safin is not the father of her daughter Mathilde and shares intelligence about him with Bond. However, Safin kidnaps both Swann and Mathilde after defeating Bond in a confrontation.","Swann has a five-year-old daughter named Mathilde. Bond meets Mathilde in Norway, and Swann insists that Mathilde is not Bond's child."
ash,safin,swann,safin,"Ash is revealed to be a double agent working for Safin,",Safin coerces Swann into infecting herself with a nanobot dose to assassinate Blofeld.,"Swann shot Safin, but he later rescued her."
ash,safin,swann,mathilde,"Ash is revealed to be a double agent working for Safin,",Safin coerces Swann into infecting herself with a nanobot dose to assassinate Blofeld.,"Swann has a five-year-old daughter named Mathilde. Bond meets Mathilde in Norway, and Swann insists that Mathilde is not Bond's child."
ash,safin,swann,safin,"Ash is revealed to be a double agent working for Safin,","Swann insists that Safin is not the father of her daughter Mathilde and shares intelligence about him with Bond. However, Safin kidnaps both Swann and Mathilde after defeating Bond in a confrontation.","Swann shot Safin, but he later rescued her."
ash,safin,swann,mathilde,"Ash is revealed to be a double agent working for Safin,","Swann insists that Safin is not the father of her daughter Mathilde and shares intelligence about him with Bond. However, Safin kidnaps both Swann and Mathilde after defeating Bond in a confrontation.","Swann has a five-year-old daughter named Mathilde. Bond meets Mathilde in Norway, and Swann insists that Mathilde is not Bond's child."
leiter,bond,swann,safin,"Outmaneuvering Nomi with Paloma's help, Bond brings Obruchev to Ash and Leiter aboard a trawler.","Meeting Swann in Belmarsh, Bond unknowingly infects himself with Swann's nanobots.","Swann shot Safin, but he later rescued her."
leiter,bond,swann,mathilde,"Outmaneuvering Nomi with Paloma's help, Bond brings Obruchev to Ash and Leiter aboard a trawler.","Meeting Swann in Belmarsh, Bond unknowingly infects himself with Swann's nanobots.","Swann has a five-year-old daughter named Mathilde. Bond meets Mathilde in Norway, and Swann insists that Mathilde is not Bond's child."
leiter,bond,swann,safin,"Outmaneuvering Nomi with Paloma's help, Bond brings Obruchev to Ash and Leiter aboard a trawler.","Bond tracks Swann to her childhood home in Norway and reconciles with her. They are pursued by Ash and his forces, and Bond orders Swann and Mathilde to hide while he confronts Ash's men before killing Ash.","Swann shot Safin, but he later rescued her."
leiter,bond,swann,mathilde,"Outmaneuvering Nomi with Paloma's help, Bond brings Obruchev to Ash and Leiter aboard a trawler.","Bond tracks Swann to her childhood home in Norway and reconciles with her. They are pursued by Ash and his forces, and Bond orders Swann and Mathilde to hide while he confronts Ash's men before killing Ash.","Swann has a five-year-old daughter named Mathilde. Bond meets Mathilde in Norway, and Swann insists that Mathilde is not Bond's child."
