node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
water,chiron,water,chiron,"Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","Throughout the movie, Chiron uses water to cope and find himself during times of immense transition.","Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition."
water,chiron,water,comfort,"Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","Throughout the movie, Chiron uses water to cope and find himself during times of immense transition.","Water brings Chiron comfort, especially when his mother is not home or during difficult times."
water,chiron,water,triumph,"Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","Throughout the movie, Chiron uses water to cope and find himself during times of immense transition.","However, the water also allows Chiron to triumph, implying a sense of power or control over his environment when interacting with it."
water,chiron,water,environment,"Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","Throughout the movie, Chiron uses water to cope and find himself during times of immense transition.","The water is either an environment that can destroy Chiron or allow him to triumph, highlighting the complex relationship between Chiron and his surroundings."
juan,water,chiron,blackness,"Juan teaches Little to swim in the ocean, explaining the duality of water in relation to black existence. The ocean is like a crosscurrent that can both be a place of inequality and exploitation as well as beauty and resistance.","Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","The triptych structure helps to reiterate the fragmented personality to the film and Chiron. This mirrors Chiron's own odyssey to learning who he is, especially in terms of blackness."
juan,water,chiron,homosexuality,"Juan teaches Little to swim in the ocean, explaining the duality of water in relation to black existence. The ocean is like a crosscurrent that can both be a place of inequality and exploitation as well as beauty and resistance.","Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","in the film, Chiron is placed in a divide between being a homosexual and fulfilling black masculine expectations. He alters his presentation of masculinity as a strategy to avoid ridicule because homosexuality is viewed as incompatible with black masculine expectations."
juan,water,chiron,heteronormative ideal of black masculinity,"Juan teaches Little to swim in the ocean, explaining the duality of water in relation to black existence. The ocean is like a crosscurrent that can both be a place of inequality and exploitation as well as beauty and resistance.","Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","as Chiron grows older, he recognizes the need to conform to a heteronormative ideal of black masculinity in order to avoid abuse and homophobia."
juan,water,chiron,drug-dealer,"Juan teaches Little to swim in the ocean, explaining the duality of water in relation to black existence. The ocean is like a crosscurrent that can both be a place of inequality and exploitation as well as beauty and resistance.","Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","as an adult, Chiron chooses to embrace the stereotypical black male gender performance by becoming muscular and a drug-dealer."
juan,water,chiron,water,"Juan teaches Little to swim in the ocean, explaining the duality of water in relation to black existence. The ocean is like a crosscurrent that can both be a place of inequality and exploitation as well as beauty and resistance.","Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","Throughout the movie, Chiron uses water to cope and find himself during times of immense transition."
chiron,water,chiron,blackness,"Throughout the movie, Chiron uses water to cope and find himself during times of immense transition.","Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","The triptych structure helps to reiterate the fragmented personality to the film and Chiron. This mirrors Chiron's own odyssey to learning who he is, especially in terms of blackness."
chiron,water,chiron,homosexuality,"Throughout the movie, Chiron uses water to cope and find himself during times of immense transition.","Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","in the film, Chiron is placed in a divide between being a homosexual and fulfilling black masculine expectations. He alters his presentation of masculinity as a strategy to avoid ridicule because homosexuality is viewed as incompatible with black masculine expectations."
chiron,water,chiron,heteronormative ideal of black masculinity,"Throughout the movie, Chiron uses water to cope and find himself during times of immense transition.","Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","as Chiron grows older, he recognizes the need to conform to a heteronormative ideal of black masculinity in order to avoid abuse and homophobia."
chiron,water,chiron,drug-dealer,"Throughout the movie, Chiron uses water to cope and find himself during times of immense transition.","Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","as an adult, Chiron chooses to embrace the stereotypical black male gender performance by becoming muscular and a drug-dealer."
chiron,water,chiron,water,"Throughout the movie, Chiron uses water to cope and find himself during times of immense transition.","Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","Throughout the movie, Chiron uses water to cope and find himself during times of immense transition."
