node_1,node_2,node_3,edge_1,edge_2
pinocchio,geppetto,pinocchio,Pinocchio is created by Geppetto as a puppet based on his deceased son. Geppetto wishes for Pinocchio to come alive and the Blue Fairy grants his wish.,"Geppetto sends Pinocchio to school, but when he fails to come home for dinner, Geppetto and his pets go out looking for him."
pinocchio,geppetto,pinocchio,Pinocchio is created by Geppetto as a puppet based on his deceased son. Geppetto wishes for Pinocchio to come alive and the Blue Fairy grants his wish.,"When Pinocchio and Geppetto were swallowed by Monstro, Believing his father has died, Pinocchio mourned over him. However, a magical tear fell from Pinocchio's eye on Geppetto, reviving him. Geppetto told Pinocchio that despite being a puppet, he had proven himself to be a true boy at heart as they departed for home."
geppetto,pinocchio,geppetto,"Geppetto sends Pinocchio to school, but when he fails to come home for dinner, Geppetto and his pets go out looking for him.",Pinocchio is created by Geppetto as a puppet based on his deceased son. Geppetto wishes for Pinocchio to come alive and the Blue Fairy grants his wish.
geppetto,pinocchio,blue fairy,"Geppetto sends Pinocchio to school, but when he fails to come home for dinner, Geppetto and his pets go out looking for him.",The Blue Fairy brings Pinocchio to life and appoints Jiminy Cricket as his conscience.
geppetto,pinocchio,jiminy cricket,"Geppetto sends Pinocchio to school, but when he fails to come home for dinner, Geppetto and his pets go out looking for him.",Jiminy Cricket is appointed by the Blue Fairy to be Pinocchio's conscience and teach him right from wrong.
geppetto,pinocchio,school headmaster,"Geppetto sends Pinocchio to school, but when he fails to come home for dinner, Geppetto and his pets go out looking for him.",The School Headmaster throws Pinocchio out of the school because he is a puppet.
geppetto,pinocchio,stromboli,"Geppetto sends Pinocchio to school, but when he fails to come home for dinner, Geppetto and his pets go out looking for him.","Honest John convinces Pinocchio to go and live with Stromboli, but secretly plans to sell him to the puppet master."
geppetto,pinocchio,stromboli,"Geppetto sends Pinocchio to school, but when he fails to come home for dinner, Geppetto and his pets go out looking for him.","Pinocchio declined the offer of joining Fabiana and Sabina, who told him that Stromboli had been arrested by the Carabinieri for cruelty against his employees."
honest john,pinocchio,geppetto,"Honest John approaches Pinocchio and convinces him to live a life of fame, but in reality, plans to sell him to Stromboli.",Pinocchio is created by Geppetto as a puppet based on his deceased son. Geppetto wishes for Pinocchio to come alive and the Blue Fairy grants his wish.
honest john,pinocchio,blue fairy,"Honest John approaches Pinocchio and convinces him to live a life of fame, but in reality, plans to sell him to Stromboli.",The Blue Fairy brings Pinocchio to life and appoints Jiminy Cricket as his conscience.
honest john,pinocchio,jiminy cricket,"Honest John approaches Pinocchio and convinces him to live a life of fame, but in reality, plans to sell him to Stromboli.",Jiminy Cricket is appointed by the Blue Fairy to be Pinocchio's conscience and teach him right from wrong.
honest john,pinocchio,school headmaster,"Honest John approaches Pinocchio and convinces him to live a life of fame, but in reality, plans to sell him to Stromboli.",The School Headmaster throws Pinocchio out of the school because he is a puppet.
honest john,pinocchio,stromboli,"Honest John approaches Pinocchio and convinces him to live a life of fame, but in reality, plans to sell him to Stromboli.","Honest John convinces Pinocchio to go and live with Stromboli, but secretly plans to sell him to the puppet master."
honest john,pinocchio,stromboli,"Honest John approaches Pinocchio and convinces him to live a life of fame, but in reality, plans to sell him to Stromboli.","Pinocchio declined the offer of joining Fabiana and Sabina, who told him that Stromboli had been arrested by the Carabinieri for cruelty against his employees."
sofia,pinocchio,geppetto,Sofia helps Pinocchio escape from Honest John and convinces him to go back to school.,Pinocchio is created by Geppetto as a puppet based on his deceased son. Geppetto wishes for Pinocchio to come alive and the Blue Fairy grants his wish.
sofia,pinocchio,blue fairy,Sofia helps Pinocchio escape from Honest John and convinces him to go back to school.,The Blue Fairy brings Pinocchio to life and appoints Jiminy Cricket as his conscience.
sofia,pinocchio,jiminy cricket,Sofia helps Pinocchio escape from Honest John and convinces him to go back to school.,Jiminy Cricket is appointed by the Blue Fairy to be Pinocchio's conscience and teach him right from wrong.
sofia,pinocchio,school headmaster,Sofia helps Pinocchio escape from Honest John and convinces him to go back to school.,The School Headmaster throws Pinocchio out of the school because he is a puppet.
sofia,pinocchio,stromboli,Sofia helps Pinocchio escape from Honest John and convinces him to go back to school.,"Honest John convinces Pinocchio to go and live with Stromboli, but secretly plans to sell him to the puppet master."
sofia,pinocchio,stromboli,Sofia helps Pinocchio escape from Honest John and convinces him to go back to school.,"Pinocchio declined the offer of joining Fabiana and Sabina, who told him that Stromboli had been arrested by the Carabinieri for cruelty against his employees."
lampwick,pinocchio,geppetto,witnesses Lampwick's transformation at a billiard hall as Pinocchio gains a donkey's ears and tail,Pinocchio is created by Geppetto as a puppet based on his deceased son. Geppetto wishes for Pinocchio to come alive and the Blue Fairy grants his wish.
lampwick,pinocchio,blue fairy,witnesses Lampwick's transformation at a billiard hall as Pinocchio gains a donkey's ears and tail,The Blue Fairy brings Pinocchio to life and appoints Jiminy Cricket as his conscience.
lampwick,pinocchio,jiminy cricket,witnesses Lampwick's transformation at a billiard hall as Pinocchio gains a donkey's ears and tail,Jiminy Cricket is appointed by the Blue Fairy to be Pinocchio's conscience and teach him right from wrong.
lampwick,pinocchio,school headmaster,witnesses Lampwick's transformation at a billiard hall as Pinocchio gains a donkey's ears and tail,The School Headmaster throws Pinocchio out of the school because he is a puppet.
lampwick,pinocchio,stromboli,witnesses Lampwick's transformation at a billiard hall as Pinocchio gains a donkey's ears and tail,"Honest John convinces Pinocchio to go and live with Stromboli, but secretly plans to sell him to the puppet master."
lampwick,pinocchio,stromboli,witnesses Lampwick's transformation at a billiard hall as Pinocchio gains a donkey's ears and tail,"Pinocchio declined the offer of joining Fabiana and Sabina, who told him that Stromboli had been arrested by the Carabinieri for cruelty against his employees."
monstro,pinocchio,geppetto,"Monstro swallowed Pinocchio and Geppetto while they were trying to save Geppetto. They took refuge in a giant boat inside Monstro's stomach, and Pinocchio came up with the idea to make him sneeze by starting a fire within him. The plan worked, and Monstro sneezed them out, but he gave chase that ended with the group crashing on dry land.",Pinocchio is created by Geppetto as a puppet based on his deceased son. Geppetto wishes for Pinocchio to come alive and the Blue Fairy grants his wish.
monstro,pinocchio,blue fairy,"Monstro swallowed Pinocchio and Geppetto while they were trying to save Geppetto. They took refuge in a giant boat inside Monstro's stomach, and Pinocchio came up with the idea to make him sneeze by starting a fire within him. The plan worked, and Monstro sneezed them out, but he gave chase that ended with the group crashing on dry land.",The Blue Fairy brings Pinocchio to life and appoints Jiminy Cricket as his conscience.
