node_1,node_2,node_3,edge_1,edge_2
cuba gooding jr.,charlie hinton,lance warner,"Cuba Gooding Jr. Plays the role of Charlie Hinton, who is the co-owner of Daddy Day Care and Daddy Day Camp.","Charlie Hinton has a relationship with his childhood enemy Lance Warner, who is the owner of the rival camp Canola."
cuba gooding jr.,charlie hinton,col. buck hinton,"Cuba Gooding Jr. Plays the role of Charlie Hinton, who is the co-owner of Daddy Day Care and Daddy Day Camp.",Charlie Hinton has a relationship with his estranged father Col. Buck Hinton.
cuba gooding jr.,charlie hinton,phil ryerson,"Cuba Gooding Jr. Plays the role of Charlie Hinton, who is the co-owner of Daddy Day Care and Daddy Day Camp.","Charlie Hinton has a relationship with his best friend Phil Ryerson, who is the co-owner of Daddy Day Care and Daddy Day Camp."
cuba gooding jr.,charlie hinton,kim hinton,"Cuba Gooding Jr. Plays the role of Charlie Hinton, who is the co-owner of Daddy Day Care and Daddy Day Camp.",Charlie Hinton has a relationship with his wife Kim Hinton.
cuba gooding jr.,charlie hinton,dale,"Cuba Gooding Jr. Plays the role of Charlie Hinton, who is the co-owner of Daddy Day Care and Daddy Day Camp.","Charlie Hinton has a relationship with Dale, who is an oafish young counselor at Camp Driftwood and the driver for the camp's bus."
cuba gooding jr.,charlie hinton,ben hinton,"Cuba Gooding Jr. Plays the role of Charlie Hinton, who is the co-owner of Daddy Day Care and Daddy Day Camp.",Charlie Hinton has a relationship with his son Ben Hinton.
eddie murphy,charlie hinton,lance warner,Charlie Hinton was previously played by Eddie Murphy in the original film.,"Charlie Hinton has a relationship with his childhood enemy Lance Warner, who is the owner of the rival camp Canola."
eddie murphy,charlie hinton,col. buck hinton,Charlie Hinton was previously played by Eddie Murphy in the original film.,Charlie Hinton has a relationship with his estranged father Col. Buck Hinton.
eddie murphy,charlie hinton,phil ryerson,Charlie Hinton was previously played by Eddie Murphy in the original film.,"Charlie Hinton has a relationship with his best friend Phil Ryerson, who is the co-owner of Daddy Day Care and Daddy Day Camp."
eddie murphy,charlie hinton,kim hinton,Charlie Hinton was previously played by Eddie Murphy in the original film.,Charlie Hinton has a relationship with his wife Kim Hinton.
eddie murphy,charlie hinton,dale,Charlie Hinton was previously played by Eddie Murphy in the original film.,"Charlie Hinton has a relationship with Dale, who is an oafish young counselor at Camp Driftwood and the driver for the camp's bus."
eddie murphy,charlie hinton,ben hinton,Charlie Hinton was previously played by Eddie Murphy in the original film.,Charlie Hinton has a relationship with his son Ben Hinton.
paul rae,phil ryerson,max ryerson,"Paul Rae plays the role of Phil Ryerson, who is Charlie's best friend and co-owner of Daddy Day Care and Daddy Day Camp.","Phil Ryerson has a relationship with his son Max Ryerson, who is Becca and Ben's best friend."
charlie hinton,phil ryerson,max ryerson,"Charlie Hinton has a relationship with his best friend Phil Ryerson, who is the co-owner of Daddy Day Care and Daddy Day Camp.","Phil Ryerson has a relationship with his son Max Ryerson, who is Becca and Ben's best friend."
dallin boyce,max ryerson,becca,"Dallin Boyce plays the role of Max Ryerson, who is Phil's son and Becca and Ben's best friend.","Max Ryerson has a relationship with Becca, who is a smart girl and his best friend from when they first met in Daddy Day Care four years ago."
phil ryerson,max ryerson,becca,"Phil Ryerson has a relationship with his son Max Ryerson, who is Becca and Ben's best friend.","Max Ryerson has a relationship with Becca, who is a smart girl and his best friend from when they first met in Daddy Day Care four years ago."
paul rae,phil ryerson,max ryerson,"Charlie Hinton's relationship with Phil Ryerson is related to Paul Rae, who plays the role of Phil Ryerson.","Phil Ryerson has a relationship with his son Max Ryerson, who is Becca and Ben's best friend."
dallin boyce,max ryerson,becca,"Charlie Hinton's relationship with Max Ryerson is related to Dallin Boyce, who plays the role of Max Ryerson.","Max Ryerson has a relationship with Becca, who is a smart girl and his best friend from when they first met in Daddy Day Care four years ago."
