node_1,node_2,node_3,edge_1,edge_2
daniella,cooper,randy,"When the assassins show up, they stow away in a horse trailer hooked to a pickup truck. When the truck stops, Cooper tries to steal it, but the owner, Red, reappears with a gun. She and Daniella flee, find another pickup, and drive away.",Cooper agrees to take off the bracelet in exchange for Randy's help.
daniella,cooper,daniella,"When the assassins show up, they stow away in a horse trailer hooked to a pickup truck. When the truck stops, Cooper tries to steal it, but the owner, Red, reappears with a gun. She and Daniella flee, find another pickup, and drive away.",Cooper arrives and stops Daniella from killing Cortez.
daniella,cooper,emmett,"When the assassins show up, they stow away in a horse trailer hooked to a pickup truck. When the truck stops, Cooper tries to steal it, but the owner, Red, reappears with a gun. She and Daniella flee, find another pickup, and drive away.","Captain Emmett advises Cooper to let the FBI take care of Cortez, but she ignores him."
daniella,cooper,cortez's daughter's quinceañera,"When the assassins show up, they stow away in a horse trailer hooked to a pickup truck. When the truck stops, Cooper tries to steal it, but the owner, Red, reappears with a gun. She and Daniella flee, find another pickup, and drive away.",A woman mistakes Cooper for a pervert and throws her out of the bathroom at Cortez's daughter's quinceañera.
daniella,cooper,daniella,"When the assassins show up, they stow away in a horse trailer hooked to a pickup truck. When the truck stops, Cooper tries to steal it, but the owner, Red, reappears with a gun. She and Daniella flee, find another pickup, and drive away.",Cooper tries to get Daniella to wear a wire to get Cortez's confession to her brother's murder.
red,cooper,randy,"When the truck stops, Cooper tries to steal it, but the owner, Red, reappears with a gun.",Cooper agrees to take off the bracelet in exchange for Randy's help.
red,cooper,daniella,"When the truck stops, Cooper tries to steal it, but the owner, Red, reappears with a gun.",Cooper arrives and stops Daniella from killing Cortez.
red,cooper,emmett,"When the truck stops, Cooper tries to steal it, but the owner, Red, reappears with a gun.","Captain Emmett advises Cooper to let the FBI take care of Cortez, but she ignores him."
red,cooper,cortez's daughter's quinceañera,"When the truck stops, Cooper tries to steal it, but the owner, Red, reappears with a gun.",A woman mistakes Cooper for a pervert and throws her out of the bathroom at Cortez's daughter's quinceañera.
red,cooper,daniella,"When the truck stops, Cooper tries to steal it, but the owner, Red, reappears with a gun.",Cooper tries to get Daniella to wear a wire to get Cortez's confession to her brother's murder.
randy,daniella,cooper,Daniella is pleased to see Randy flirting with Cooper.,"When the assassins show up, they stow away in a horse trailer hooked to a pickup truck. When the truck stops, Cooper tries to steal it, but the owner, Red, reappears with a gun. She and Daniella flee, find another pickup, and drive away."
randy,daniella,cooper,Daniella is pleased to see Randy flirting with Cooper.,"After they succeed, Daniella knocks out Cooper in a single punch."
randy,daniella,cortez's daughter's quinceañera,Daniella is pleased to see Randy flirting with Cooper.,Daniella sneaks into Cortez's daughter's quinceañera as a man to get close to Daniella.
randy,daniella,testify in dallas,Daniella is pleased to see Randy flirting with Cooper.,"Daniella was not going to testify in Dallas, but instead hired the men to 'kidnap' her before she was escorted out of her house."
cooper,randy,daniella,Cooper agrees to take off the bracelet in exchange for Randy's help.,Daniella is pleased to see Randy flirting with Cooper.
daniella,cooper,randy,"After they succeed, Daniella knocks out Cooper in a single punch.",Cooper agrees to take off the bracelet in exchange for Randy's help.
daniella,cooper,daniella,"After they succeed, Daniella knocks out Cooper in a single punch.",Cooper arrives and stops Daniella from killing Cortez.
daniella,cooper,emmett,"After they succeed, Daniella knocks out Cooper in a single punch.","Captain Emmett advises Cooper to let the FBI take care of Cortez, but she ignores him."
daniella,cooper,cortez's daughter's quinceañera,"After they succeed, Daniella knocks out Cooper in a single punch.",A woman mistakes Cooper for a pervert and throws her out of the bathroom at Cortez's daughter's quinceañera.
daniella,cooper,daniella,"After they succeed, Daniella knocks out Cooper in a single punch.",Cooper tries to get Daniella to wear a wire to get Cortez's confession to her brother's murder.
cortez,daniella,cooper,Daniella reveals her intentions to kill Cortez.,"When the assassins show up, they stow away in a horse trailer hooked to a pickup truck. When the truck stops, Cooper tries to steal it, but the owner, Red, reappears with a gun. She and Daniella flee, find another pickup, and drive away."
cortez,daniella,cooper,Daniella reveals her intentions to kill Cortez.,"After they succeed, Daniella knocks out Cooper in a single punch."
cortez,daniella,cortez's daughter's quinceañera,Daniella reveals her intentions to kill Cortez.,Daniella sneaks into Cortez's daughter's quinceañera as a man to get close to Daniella.
cortez,daniella,testify in dallas,Daniella reveals her intentions to kill Cortez.,"Daniella was not going to testify in Dallas, but instead hired the men to 'kidnap' her before she was escorted out of her house."
cooper,daniella,cooper,Cooper arrives and stops Daniella from killing Cortez.,"When the assassins show up, they stow away in a horse trailer hooked to a pickup truck. When the truck stops, Cooper tries to steal it, but the owner, Red, reappears with a gun. She and Daniella flee, find another pickup, and drive away."
cooper,daniella,cooper,Cooper arrives and stops Daniella from killing Cortez.,"After they succeed, Daniella knocks out Cooper in a single punch."
cooper,daniella,cortez's daughter's quinceañera,Cooper arrives and stops Daniella from killing Cortez.,Daniella sneaks into Cortez's daughter's quinceañera as a man to get close to Daniella.
cooper,daniella,testify in dallas,Cooper arrives and stops Daniella from killing Cortez.,"Daniella was not going to testify in Dallas, but instead hired the men to 'kidnap' her before she was escorted out of her house."
emmett,cooper,randy,"Emmett pulls a gun on Cooper, but Cooper tases him and he catches fire.",Cooper agrees to take off the bracelet in exchange for Randy's help.
emmett,cooper,daniella,"Emmett pulls a gun on Cooper, but Cooper tases him and he catches fire.",Cooper arrives and stops Daniella from killing Cortez.
emmett,cooper,emmett,"Emmett pulls a gun on Cooper, but Cooper tases him and he catches fire.","Captain Emmett advises Cooper to let the FBI take care of Cortez, but she ignores him."
emmett,cooper,cortez's daughter's quinceañera,"Emmett pulls a gun on Cooper, but Cooper tases him and he catches fire.",A woman mistakes Cooper for a pervert and throws her out of the bathroom at Cortez's daughter's quinceañera.
emmett,cooper,daniella,"Emmett pulls a gun on Cooper, but Cooper tases him and he catches fire.",Cooper tries to get Daniella to wear a wire to get Cortez's confession to her brother's murder.
cooper,emmett,cooper,"Captain Emmett advises Cooper to let the FBI take care of Cortez, but she ignores him.","Emmett pulls a gun on Cooper, but Cooper tases him and he catches fire."
cooper,daniella,cooper,Cooper tries to get Daniella to wear a wire to get Cortez's confession to her brother's murder.,"When the assassins show up, they stow away in a horse trailer hooked to a pickup truck. When the truck stops, Cooper tries to steal it, but the owner, Red, reappears with a gun. She and Daniella flee, find another pickup, and drive away."
cooper,daniella,cooper,Cooper tries to get Daniella to wear a wire to get Cortez's confession to her brother's murder.,"After they succeed, Daniella knocks out Cooper in a single punch."
cooper,daniella,cortez's daughter's quinceañera,Cooper tries to get Daniella to wear a wire to get Cortez's confession to her brother's murder.,Daniella sneaks into Cortez's daughter's quinceañera as a man to get close to Daniella.
cooper,daniella,testify in dallas,Cooper tries to get Daniella to wear a wire to get Cortez's confession to her brother's murder.,"Daniella was not going to testify in Dallas, but instead hired the men to 'kidnap' her before she was escorted out of her house."
