node_1,node_2,node_3,edge_1,edge_2
max,ben,driftwood,"Charlie and Phil take their kids, Max and Ben, to Camp Driftwood for the summer.",Ben represented Driftwood in the baton relay after Mullet Head got injured. Ben's instinct helped him climb the wall and win the competition for Driftwood.
colonel buck hinton,charlie,phil,"Charlie reluctantly calls his military father, Colonel Buck Hinton, for help to whip the kids into shape since they have problems following orders.","Charlie and Phil take their kids, Max and Ben, to Camp Driftwood for the summer."
colonel buck hinton,charlie,phil,"Charlie reluctantly calls his military father, Colonel Buck Hinton, for help to whip the kids into shape since they have problems following orders.","After discovering that Driftwood is now falling to ruins and also no longer a kindhearted campsite, Charlie and Phil buy a partnership from the younger man who ran it when they were children."
colonel buck hinton,charlie,buck,"Charlie reluctantly calls his military father, Colonel Buck Hinton, for help to whip the kids into shape since they have problems following orders.","After Buck left, Charlie looked for him to resolve their problems. By bringing Buck back, Charlie resolved their issues."
skunk,max,ben,"Max causes a skunk at Driftwood's first day of camp, leading to most parents pulling their kids from the camp and requesting refunds.","Charlie and Phil take their kids, Max and Ben, to Camp Driftwood for the summer."
ben,driftwood,canola,Ben represented Driftwood in the baton relay after Mullet Head got injured. Ben's instinct helped him climb the wall and win the competition for Driftwood.,"Driftwood outsmarted Canola in the baton relay, resulting in Driftwood's victory."
ben,driftwood,canola,Ben represented Driftwood in the baton relay after Mullet Head got injured. Ben's instinct helped him climb the wall and win the competition for Driftwood.,"Driftwood defeated Canola in a game, resulting in the former having a victory over the latter. This victory led to parents who originally enrolled their children at Canola wanting to send them to Driftwood instead, as they believed it could set a positive example for their kids. As a result, this decision helped prevent foreclosure for Driftwood."
ben,driftwood,driftwood campers,Ben represented Driftwood in the baton relay after Mullet Head got injured. Ben's instinct helped him climb the wall and win the competition for Driftwood.,The text mentions that the current Driftwood campers left to retrieve their trophy. This implies that these campers were associated with Driftwood and had won trophies.
mullet head,driftwood,canola,"Mullet Head represented Driftwood in the climbing course. However, he got injured during the three-legged race and had to be replaced by Ben.","Driftwood outsmarted Canola in the baton relay, resulting in Driftwood's victory."
mullet head,driftwood,canola,"Mullet Head represented Driftwood in the climbing course. However, he got injured during the three-legged race and had to be replaced by Ben.","Driftwood defeated Canola in a game, resulting in the former having a victory over the latter. This victory led to parents who originally enrolled their children at Canola wanting to send them to Driftwood instead, as they believed it could set a positive example for their kids. As a result, this decision helped prevent foreclosure for Driftwood."
mullet head,driftwood,driftwood campers,"Mullet Head represented Driftwood in the climbing course. However, he got injured during the three-legged race and had to be replaced by Ben.",The text mentions that the current Driftwood campers left to retrieve their trophy. This implies that these campers were associated with Driftwood and had won trophies.
