node_1,node_2,node_3,edge_1,edge_2
bruttenholm,hellboy,esteban ruiz,Bruttenholm raised Hellboy instead of killing him when he came into the human world as a result of Project Ragna Rok by the Nazis.,"Hellboy accidentally kills transformed vampire Esteban Ruiz during a wrestling match in present-day Tijuana, Mexico."
bruttenholm,hellboy,b.p.r.d.,Bruttenholm raised Hellboy instead of killing him when he came into the human world as a result of Project Ragna Rok by the Nazis.,Hellboy is assigned by B.P.R.D. leader Trevor Bruttenholm to assist the Osiris Club in hunting three giants in Great Britain.
bruttenholm,hellboy,nimue,Bruttenholm raised Hellboy instead of killing him when he came into the human world as a result of Project Ragna Rok by the Nazis.,"Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees."
bruttenholm,hellboy,excalibur,Bruttenholm raised Hellboy instead of killing him when he came into the human world as a result of Project Ragna Rok by the Nazis.,"sees a vision of himself causing the apocalypse, while Merlin offers Excalibur and Hellboy refuses after"
alice monaghan,hellboy,esteban ruiz,"Alice Monaghan, a medium rescued by Hellboy as a baby, recognizes him when he collapses in her flat after being betrayed and nearly killed by the hunters during the hunt for three giants.","Hellboy accidentally kills transformed vampire Esteban Ruiz during a wrestling match in present-day Tijuana, Mexico."
alice monaghan,hellboy,b.p.r.d.,"Alice Monaghan, a medium rescued by Hellboy as a baby, recognizes him when he collapses in her flat after being betrayed and nearly killed by the hunters during the hunt for three giants.",Hellboy is assigned by B.P.R.D. leader Trevor Bruttenholm to assist the Osiris Club in hunting three giants in Great Britain.
alice monaghan,hellboy,nimue,"Alice Monaghan, a medium rescued by Hellboy as a baby, recognizes him when he collapses in her flat after being betrayed and nearly killed by the hunters during the hunt for three giants.","Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees."
alice monaghan,hellboy,excalibur,"Alice Monaghan, a medium rescued by Hellboy as a baby, recognizes him when he collapses in her flat after being betrayed and nearly killed by the hunters during the hunt for three giants.","sees a vision of himself causing the apocalypse, while Merlin offers Excalibur and Hellboy refuses after"
baba yaga's house,hellboy,esteban ruiz,Hellboy is magically transported to Baba Yaga's house after an argument with Bruttenholm about his adoption.,"Hellboy accidentally kills transformed vampire Esteban Ruiz during a wrestling match in present-day Tijuana, Mexico."
baba yaga's house,hellboy,b.p.r.d.,Hellboy is magically transported to Baba Yaga's house after an argument with Bruttenholm about his adoption.,Hellboy is assigned by B.P.R.D. leader Trevor Bruttenholm to assist the Osiris Club in hunting three giants in Great Britain.
baba yaga's house,hellboy,nimue,Hellboy is magically transported to Baba Yaga's house after an argument with Bruttenholm about his adoption.,"Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees."
baba yaga's house,hellboy,excalibur,Hellboy is magically transported to Baba Yaga's house after an argument with Bruttenholm about his adoption.,"sees a vision of himself causing the apocalypse, while Merlin offers Excalibur and Hellboy refuses after"
baba yaga,hellboy,esteban ruiz,Hellboy shoots out Baba Yaga's eye before being talked into giving up one of his eyes for Nimue's location.,"Hellboy accidentally kills transformed vampire Esteban Ruiz during a wrestling match in present-day Tijuana, Mexico."
baba yaga,hellboy,b.p.r.d.,Hellboy shoots out Baba Yaga's eye before being talked into giving up one of his eyes for Nimue's location.,Hellboy is assigned by B.P.R.D. leader Trevor Bruttenholm to assist the Osiris Club in hunting three giants in Great Britain.
baba yaga,hellboy,nimue,Hellboy shoots out Baba Yaga's eye before being talked into giving up one of his eyes for Nimue's location.,"Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees."
baba yaga,hellboy,excalibur,Hellboy shoots out Baba Yaga's eye before being talked into giving up one of his eyes for Nimue's location.,"sees a vision of himself causing the apocalypse, while Merlin offers Excalibur and Hellboy refuses after"
hellboy,nimue,pendleton,"Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees.","Nimue reveals herself fully restored and kills her coven at Pendleton, but spares Ganeida."
hellboy,nimue,alice,"Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees.","attempts to stop her, but is overwhelmed. Nimue poisons Alice and flees"
ganeida,hellboy,esteban ruiz,Ganeida directs Hellboy to the resting place of Merlin to save Alice.,"Hellboy accidentally kills transformed vampire Esteban Ruiz during a wrestling match in present-day Tijuana, Mexico."
ganeida,hellboy,b.p.r.d.,Ganeida directs Hellboy to the resting place of Merlin to save Alice.,Hellboy is assigned by B.P.R.D. leader Trevor Bruttenholm to assist the Osiris Club in hunting three giants in Great Britain.
ganeida,hellboy,nimue,Ganeida directs Hellboy to the resting place of Merlin to save Alice.,"Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees."
ganeida,hellboy,excalibur,Ganeida directs Hellboy to the resting place of Merlin to save Alice.,"sees a vision of himself causing the apocalypse, while Merlin offers Excalibur and Hellboy refuses after"
