node_1,node_2,node_3,edge_1,edge_2
jared,wanderer,jeb,Jared and Kyle move to kill Wanderer,Jeb accepts Wanderer's presence and gains her trust
jared,wanderer,doc,Jared and Kyle move to kill Wanderer,"Doc has been experimenting with ways to remove Souls and allow the host's mind to regain control, resulting in the deaths of many Souls and hosts. After isolating herself for several days, Wanderer learns about Doc's experiments."
jared,wanderer,doc,Jared and Kyle move to kill Wanderer,"Tired of the many lives she’s lived and finding it too painful to leave everyone behind, Wanderer makes Doc promise to let her die when she is removed and not tell anyone."
jared,wanderer,humans,Jared and Kyle move to kill Wanderer,"While on a supply run, Wanderer and her group were captured by humans. This reveals that there are other human groups as well."
jared,wanderer,soul with this group,Jared and Kyle move to kill Wanderer,The fact that both Wanderer and a Soul with this group have sided with the human resistance suggests that there may be more Souls who will do so.
wanderer,doc,seeker,"Doc has been experimenting with ways to remove Souls and allow the host's mind to regain control, resulting in the deaths of many Souls and hosts. After isolating herself for several days, Wanderer learns about Doc's experiments.","Jeb captures Seeker, but Wanderer offers to show Doc how to properly remove Souls on the condition that he later removes her from Melanie's body."
wanderer,doc,seeker,"Doc has been experimenting with ways to remove Souls and allow the host's mind to regain control, resulting in the deaths of many Souls and hosts. After isolating herself for several days, Wanderer learns about Doc's experiments.","Doc uses the technique to remove Seeker from her host, with both host and Soul surviving."
doc,seeker,soul space-travel site,"Jeb captures Seeker, but Wanderer offers to show Doc how to properly remove Souls on the condition that he later removes her from Melanie's body.","Wanderer takes Seeker’s tiny alien form to a Soul space-travel site, where she sends it so far from Earth that it can not return for numerous generations."
doc,seeker,soul space-travel site,"Doc uses the technique to remove Seeker from her host, with both host and Soul surviving.","Wanderer takes Seeker’s tiny alien form to a Soul space-travel site, where she sends it so far from Earth that it can not return for numerous generations."
wanderer,doc,seeker,"Tired of the many lives she’s lived and finding it too painful to leave everyone behind, Wanderer makes Doc promise to let her die when she is removed and not tell anyone.","Jeb captures Seeker, but Wanderer offers to show Doc how to properly remove Souls on the condition that he later removes her from Melanie's body."
wanderer,doc,seeker,"Tired of the many lives she’s lived and finding it too painful to leave everyone behind, Wanderer makes Doc promise to let her die when she is removed and not tell anyone.","Doc uses the technique to remove Seeker from her host, with both host and Soul surviving."
wanderer,soul with this group,humans,The fact that both Wanderer and a Soul with this group have sided with the human resistance suggests that there may be more Souls who will do so.,"The humans reveal that a Soul with this group has sided with the human resistance, implying that there are other Souls who may do the same."
