node_1,node_2,node_3,edge_1,edge_2
ariel,eric,ariel,"Ariel meets Eric while exploring his castle. However, her lack of voice initially turns him away.",Ariel is the woman who saved Eric's life and he has been searching for her.
ariel,eric,ursula,"Ariel meets Eric while exploring his castle. However, her lack of voice initially turns him away.","Eric arrives with a harpoon, and Ursula claims Triton's trident when he does so."
ariel,eric,beach,"Ariel meets Eric while exploring his castle. However, her lack of voice initially turns him away.",Eric and Ariel marry on the beach.
eric,ariel,tail,Ariel is the woman who saved Eric's life and he has been searching for her.,"In order to become human, Ariel gives up her tail."
eric,ariel,siren voice,Ariel is the woman who saved Eric's life and he has been searching for her.,"Ursula keeps Ariel's siren voice in a nautilus shell when she transforms into a human, as part of the deal."
eric,ariel,eric,Ariel is the woman who saved Eric's life and he has been searching for her.,"Ariel meets Eric while exploring his castle. However, her lack of voice initially turns him away."
eric,ariel,eric,Ariel is the woman who saved Eric's life and he has been searching for her.,"On the next day, Eric takes Ariel sightseeing around the kingdom. Their relationship develops further."
eric,ariel,ursula,Ariel is the woman who saved Eric's life and he has been searching for her.,"Wanting to save Ariel, Triton confronts Ursula. However, the deal that she made with Ariel is unbreakable. Ursula declares herself the Queen of the Seven Seas and claims Triton's trident when Eric arrives with a harpoon. Ursula attempts to kill Eric, but Ariel intervenes and intentionally attacks Ursula who unintentionally kills Flotsam and Jetsam."
eric,ariel,ship,Ariel is the woman who saved Eric's life and he has been searching for her.,"Ariel commandeers a wrecked ship and impales Ursula with its splintered bowsprit. Once Ursula dies, Triton comes back to life; he and Ariel recognize the other's sacrifice for them."
ariel,eric,ariel,"On the next day, Eric takes Ariel sightseeing around the kingdom. Their relationship develops further.",Ariel is the woman who saved Eric's life and he has been searching for her.
ariel,eric,ursula,"On the next day, Eric takes Ariel sightseeing around the kingdom. Their relationship develops further.","Eric arrives with a harpoon, and Ursula claims Triton's trident when he does so."
ariel,eric,beach,"On the next day, Eric takes Ariel sightseeing around the kingdom. Their relationship develops further.",Eric and Ariel marry on the beach.
ursula,ariel,tail,Drags Ariel back into the ocean after she confronts Ursula and breaks the shell.,"In order to become human, Ariel gives up her tail."
ursula,ariel,siren voice,Drags Ariel back into the ocean after she confronts Ursula and breaks the shell.,"Ursula keeps Ariel's siren voice in a nautilus shell when she transforms into a human, as part of the deal."
ursula,ariel,eric,Drags Ariel back into the ocean after she confronts Ursula and breaks the shell.,"Ariel meets Eric while exploring his castle. However, her lack of voice initially turns him away."
ursula,ariel,eric,Drags Ariel back into the ocean after she confronts Ursula and breaks the shell.,"On the next day, Eric takes Ariel sightseeing around the kingdom. Their relationship develops further."
ursula,ariel,ursula,Drags Ariel back into the ocean after she confronts Ursula and breaks the shell.,"Wanting to save Ariel, Triton confronts Ursula. However, the deal that she made with Ariel is unbreakable. Ursula declares herself the Queen of the Seven Seas and claims Triton's trident when Eric arrives with a harpoon. Ursula attempts to kill Eric, but Ariel intervenes and intentionally attacks Ursula who unintentionally kills Flotsam and Jetsam."
ursula,ariel,ship,Drags Ariel back into the ocean after she confronts Ursula and breaks the shell.,"Ariel commandeers a wrecked ship and impales Ursula with its splintered bowsprit. Once Ursula dies, Triton comes back to life; he and Ariel recognize the other's sacrifice for them."
ariel,ursula,ariel,"Wanting to save Ariel, Triton confronts Ursula. However, the deal that she made with Ariel is unbreakable. Ursula declares herself the Queen of the Seven Seas and claims Triton's trident when Eric arrives with a harpoon. Ursula attempts to kill Eric, but Ariel intervenes and intentionally attacks Ursula who unintentionally kills Flotsam and Jetsam.",Drags Ariel back into the ocean after she confronts Ursula and breaks the shell.
ariel,ursula,flotsam and jetsam,"Wanting to save Ariel, Triton confronts Ursula. However, the deal that she made with Ariel is unbreakable. Ursula declares herself the Queen of the Seven Seas and claims Triton's trident when Eric arrives with a harpoon. Ursula attempts to kill Eric, but Ariel intervenes and intentionally attacks Ursula who unintentionally kills Flotsam and Jetsam.","Flotsam and Jetsam are servants of Ursula. Ariel attacks Ursula, causing her to unintentionally kill Flotsam and Jetsam."
ariel,ursula,ocean,"Wanting to save Ariel, Triton confronts Ursula. However, the deal that she made with Ariel is unbreakable. Ursula declares herself the Queen of the Seven Seas and claims Triton's trident when Eric arrives with a harpoon. Ursula attempts to kill Eric, but Ariel intervenes and intentionally attacks Ursula who unintentionally kills Flotsam and Jetsam.","Ursula gains full control of the ocean, creating a storm and bringing sunken ships to the surface before Ariel gets on one."
triton,ariel,tail,"Triton trades himself for Ariel and is turned to dust by Flotsam and Jetsam before losing his authority over Atlantica, much to her horror.","In order to become human, Ariel gives up her tail."
triton,ariel,siren voice,"Triton trades himself for Ariel and is turned to dust by Flotsam and Jetsam before losing his authority over Atlantica, much to her horror.","Ursula keeps Ariel's siren voice in a nautilus shell when she transforms into a human, as part of the deal."
triton,ariel,eric,"Triton trades himself for Ariel and is turned to dust by Flotsam and Jetsam before losing his authority over Atlantica, much to her horror.","Ariel meets Eric while exploring his castle. However, her lack of voice initially turns him away."
triton,ariel,eric,"Triton trades himself for Ariel and is turned to dust by Flotsam and Jetsam before losing his authority over Atlantica, much to her horror.","On the next day, Eric takes Ariel sightseeing around the kingdom. Their relationship develops further."
triton,ariel,ursula,"Triton trades himself for Ariel and is turned to dust by Flotsam and Jetsam before losing his authority over Atlantica, much to her horror.","Wanting to save Ariel, Triton confronts Ursula. However, the deal that she made with Ariel is unbreakable. Ursula declares herself the Queen of the Seven Seas and claims Triton's trident when Eric arrives with a harpoon. Ursula attempts to kill Eric, but Ariel intervenes and intentionally attacks Ursula who unintentionally kills Flotsam and Jetsam."
triton,ariel,ship,"Triton trades himself for Ariel and is turned to dust by Flotsam and Jetsam before losing his authority over Atlantica, much to her horror.","Ariel commandeers a wrecked ship and impales Ursula with its splintered bowsprit. Once Ursula dies, Triton comes back to life; he and Ariel recognize the other's sacrifice for them."
eric,ursula,ariel,"Eric arrives with a harpoon, and Ursula claims Triton's trident when he does so.",Drags Ariel back into the ocean after she confronts Ursula and breaks the shell.
eric,ursula,flotsam and jetsam,"Eric arrives with a harpoon, and Ursula claims Triton's trident when he does so.","Flotsam and Jetsam are servants of Ursula. Ariel attacks Ursula, causing her to unintentionally kill Flotsam and Jetsam."
eric,ursula,ocean,"Eric arrives with a harpoon, and Ursula claims Triton's trident when he does so.","Ursula gains full control of the ocean, creating a storm and bringing sunken ships to the surface before Ariel gets on one."
sebastian,ariel,tail,"On Sebastian's advice, Triton transforms Ariel into a human permanently, and she reunites with Eric.","In order to become human, Ariel gives up her tail."
sebastian,ariel,siren voice,"On Sebastian's advice, Triton transforms Ariel into a human permanently, and she reunites with Eric.","Ursula keeps Ariel's siren voice in a nautilus shell when she transforms into a human, as part of the deal."
sebastian,ariel,eric,"On Sebastian's advice, Triton transforms Ariel into a human permanently, and she reunites with Eric.","Ariel meets Eric while exploring his castle. However, her lack of voice initially turns him away."
sebastian,ariel,eric,"On Sebastian's advice, Triton transforms Ariel into a human permanently, and she reunites with Eric.","On the next day, Eric takes Ariel sightseeing around the kingdom. Their relationship develops further."
sebastian,ariel,ursula,"On Sebastian's advice, Triton transforms Ariel into a human permanently, and she reunites with Eric.","Wanting to save Ariel, Triton confronts Ursula. However, the deal that she made with Ariel is unbreakable. Ursula declares herself the Queen of the Seven Seas and claims Triton's trident when Eric arrives with a harpoon. Ursula attempts to kill Eric, but Ariel intervenes and intentionally attacks Ursula who unintentionally kills Flotsam and Jetsam."
sebastian,ariel,ship,"On Sebastian's advice, Triton transforms Ariel into a human permanently, and she reunites with Eric.","Ariel commandeers a wrecked ship and impales Ursula with its splintered bowsprit. Once Ursula dies, Triton comes back to life; he and Ariel recognize the other's sacrifice for them."
