node_1,node_2,node_3,edge_1,edge_2
corbyn,perkins,money,"While looting a mall, Corbyn calls Perkins and makes a deal for the release of Moreno and Breeze as long as she opens the vault and gets the money. When Perkins asks where the trade will be conducted, Corbyn tells him to meet them at the Gulfport mall.","With the eye of the storm passing, Perkins and his men take the money, using three of the facility's truck trailers, along with Corbyn."
corbyn,perkins,truck,"While looting a mall, Corbyn calls Perkins and makes a deal for the release of Moreno and Breeze as long as she opens the vault and gets the money. When Perkins asks where the trade will be conducted, Corbyn tells him to meet them at the Gulfport mall.","After Perkins' own detached trailer crushes him, the money is sucked into the storm along with one of the trucks."
will,corbyn,perkins,"After Will talks to Breeze, who has arrived with the mercenaries, Corbyn shoots the glass roof, sucking the mercenaries out into the storm as planned. Corbyn, Will, and Breeze manage to hold on.","While looting a mall, Corbyn calls Perkins and makes a deal for the release of Moreno and Breeze as long as she opens the vault and gets the money. When Perkins asks where the trade will be conducted, Corbyn tells him to meet them at the Gulfport mall."
will,corbyn,money,"After Will talks to Breeze, who has arrived with the mercenaries, Corbyn shoots the glass roof, sucking the mercenaries out into the storm as planned. Corbyn, Will, and Breeze manage to hold on.","When Perkins breaks his deal to release Moreno and kills him as revenge for the deaths of Jaqi and Xander, Corbyn gives himself up while Breeze rescues the stranded Will. Back at the Treasury facility as Corbyn and the remaining mercenaries arrive, Perkins and his men take the money, using three of the facility's truck trailers, along with Corbyn."
breeze,will,corbyn,"After a struggle with Perkins, the eye wall sucks the money out of one of the trucks and then the truck itself. Will and Breeze follow them.","After Will talks to Breeze, who has arrived with the mercenaries, Corbyn shoots the glass roof, sucking the mercenaries out into the storm as planned. Corbyn, Will, and Breeze manage to hold on."
william,corbyn,perkins,"both William and Corbyn successfully outran the storm, demonstrating their ability to manage in dangerous situations. This skill has enabled them to save $200 million by reaching a safe location promptly.","While looting a mall, Corbyn calls Perkins and makes a deal for the release of Moreno and Breeze as long as she opens the vault and gets the money. When Perkins asks where the trade will be conducted, Corbyn tells him to meet them at the Gulfport mall."
william,corbyn,money,"both William and Corbyn successfully outran the storm, demonstrating their ability to manage in dangerous situations. This skill has enabled them to save $200 million by reaching a safe location promptly.","When Perkins breaks his deal to release Moreno and kills him as revenge for the deaths of Jaqi and Xander, Corbyn gives himself up while Breeze rescues the stranded Will. Back at the Treasury facility as Corbyn and the remaining mercenaries arrive, Perkins and his men take the money, using three of the facility's truck trailers, along with Corbyn."
breeze,corbyn,perkins,"both Breeze and Corbyn escaped the storm unscathed, thanks to their efficient driving skills. This event demonstrates their shared ability to manage in hazardous situations.","While looting a mall, Corbyn calls Perkins and makes a deal for the release of Moreno and Breeze as long as she opens the vault and gets the money. When Perkins asks where the trade will be conducted, Corbyn tells him to meet them at the Gulfport mall."
breeze,corbyn,money,"both Breeze and Corbyn escaped the storm unscathed, thanks to their efficient driving skills. This event demonstrates their shared ability to manage in hazardous situations.","When Perkins breaks his deal to release Moreno and kills him as revenge for the deaths of Jaqi and Xander, Corbyn gives himself up while Breeze rescues the stranded Will. Back at the Treasury facility as Corbyn and the remaining mercenaries arrive, Perkins and his men take the money, using three of the facility's truck trailers, along with Corbyn."
$200 million,william,corbyn,William's quick thinking and excellent driving abilities helped him save $200 million by reaching a safe location in a timely manner.,"both William and Corbyn successfully outran the storm, demonstrating their ability to manage in dangerous situations. This skill has enabled them to save $200 million by reaching a safe location promptly."
$200 million,breeze,will,Breeze's ability to manage in dangerous situations also enabled him to save $200 million by safely escaping the storm.,"After a struggle with Perkins, the eye wall sucks the money out of one of the trucks and then the truck itself. Will and Breeze follow them."
$200 million,breeze,truck,Breeze's ability to manage in dangerous situations also enabled him to save $200 million by safely escaping the storm.,"With the eye wall on their tail, Will and Breeze take over a truck."
$200 million,breeze,corbyn,Breeze's ability to manage in dangerous situations also enabled him to save $200 million by safely escaping the storm.,"both Breeze and Corbyn escaped the storm unscathed, thanks to their efficient driving skills. This event demonstrates their shared ability to manage in hazardous situations."
$200 million,corbyn,perkins,Corbyn's efficient driving skills and quick decision-making enabled him to save $200 million by safely escaping the storm.,"While looting a mall, Corbyn calls Perkins and makes a deal for the release of Moreno and Breeze as long as she opens the vault and gets the money. When Perkins asks where the trade will be conducted, Corbyn tells him to meet them at the Gulfport mall."
$200 million,corbyn,money,Corbyn's efficient driving skills and quick decision-making enabled him to save $200 million by safely escaping the storm.,"When Perkins breaks his deal to release Moreno and kills him as revenge for the deaths of Jaqi and Xander, Corbyn gives himself up while Breeze rescues the stranded Will. Back at the Treasury facility as Corbyn and the remaining mercenaries arrive, Perkins and his men take the money, using three of the facility's truck trailers, along with Corbyn."
