node_1,node_2,node_3,edge_1,edge_2
norm,mary,news anchor,Mary hitchhikes with a trucker named Norm.,Mary travels to meet the news anchor.
norm,mary,bus passengers,Mary hitchhikes with a trucker named Norm.,"Mary annoys bus passengers so much, the driver abandons her."
elizabeth,mary,news anchor,"Mary meets and travels with a pair of protesters: Elizabeth, a ditzy but sweet and likeable girl.",Mary travels to meet the news anchor.
elizabeth,mary,bus passengers,"Mary meets and travels with a pair of protesters: Elizabeth, a ditzy but sweet and likeable girl.","Mary annoys bus passengers so much, the driver abandons her."
howard,mary,news anchor,"Mary meets and travels with a pair of protesters: Elizabeth, a ditzy but sweet and likeable girl, and Howard, who sells apples he carves into celebrities.",Mary travels to meet the news anchor.
howard,mary,bus passengers,"Mary meets and travels with a pair of protesters: Elizabeth, a ditzy but sweet and likeable girl, and Howard, who sells apples he carves into celebrities.","Mary annoys bus passengers so much, the driver abandons her."
steve,mary,news anchor,"Initially, it appears that the children are rescued. Mary, who arrives on the scene, accidentally falls into the mine shaft as well while making a beeline for Steve.",Mary travels to meet the news anchor.
steve,mary,bus passengers,"Initially, it appears that the children are rescued. Mary, who arrives on the scene, accidentally falls into the mine shaft as well while making a beeline for Steve.","Mary annoys bus passengers so much, the driver abandons her."
hartman,mary,news anchor,Hartman is made to feel guilty by Elizabeth and Howard for getting Mary into this predicament.,Mary travels to meet the news anchor.
hartman,mary,bus passengers,Hartman is made to feel guilty by Elizabeth and Howard for getting Mary into this predicament.,"Mary annoys bus passengers so much, the driver abandons her."
all about steve,kim barker,worst screenplay,The Kim Barker penned spec script All About Steve to be developed as a movie.,Screenwriter Kim Barker was nominated for the Razzie Award for Worst Screenplay for 'All About Steve' in 2010.
all about steve,kim barker,worst screenplay,The movie All About Steve was adapted from a script written by Kim Barker.,Screenwriter Kim Barker was nominated for the Razzie Award for Worst Screenplay for 'All About Steve' in 2010.
sandra bullock,all about steve,kim barker,Sandra Bullock played the lead role in the movie All About Steve.,The Kim Barker penned spec script All About Steve to be developed as a movie.
sandra bullock,all about steve,kim barker,Sandra Bullock played the lead role in the movie All About Steve.,The movie All About Steve was adapted from a script written by Kim Barker.
sandra bullock,all about steve,worst picture,Sandra Bullock played the lead role in the movie All About Steve.,The film 'All About Steve' was nominated for the Razzie Award for Worst Picture in 2010.
sandra bullock,all about steve,cinemascore rating of 'c+',Sandra Bullock played the lead role in the movie All About Steve.,The film 'All About Steve' received an average CinemaScore rating of 'C+'.
bradley cooper,all about steve,kim barker,Bradley Cooper co-starred in the movie All About Steve.,The Kim Barker penned spec script All About Steve to be developed as a movie.
bradley cooper,all about steve,kim barker,Bradley Cooper co-starred in the movie All About Steve.,The movie All About Steve was adapted from a script written by Kim Barker.
bradley cooper,all about steve,worst picture,Bradley Cooper co-starred in the movie All About Steve.,The film 'All About Steve' was nominated for the Razzie Award for Worst Picture in 2010.
bradley cooper,all about steve,cinemascore rating of 'c+',Bradley Cooper co-starred in the movie All About Steve.,The film 'All About Steve' received an average CinemaScore rating of 'C+'.
fox 2000 pictures,all about steve,kim barker,Fox 2000 Pictures acquired the rights to produce the movie All About Steve.,The Kim Barker penned spec script All About Steve to be developed as a movie.
fox 2000 pictures,all about steve,kim barker,Fox 2000 Pictures acquired the rights to produce the movie All About Steve.,The movie All About Steve was adapted from a script written by Kim Barker.
fox 2000 pictures,all about steve,worst picture,Fox 2000 Pictures acquired the rights to produce the movie All About Steve.,The film 'All About Steve' was nominated for the Razzie Award for Worst Picture in 2010.
fox 2000 pictures,all about steve,cinemascore rating of 'c+',Fox 2000 Pictures acquired the rights to produce the movie All About Steve.,The film 'All About Steve' received an average CinemaScore rating of 'C+'.
"september 4, 2009",all about steve,kim barker,"All About Steve was released on September 4, 2009.",The Kim Barker penned spec script All About Steve to be developed as a movie.
"september 4, 2009",all about steve,kim barker,"All About Steve was released on September 4, 2009.",The movie All About Steve was adapted from a script written by Kim Barker.
"september 4, 2009",all about steve,worst picture,"All About Steve was released on September 4, 2009.",The film 'All About Steve' was nominated for the Razzie Award for Worst Picture in 2010.
"september 4, 2009",all about steve,cinemascore rating of 'c+',"All About Steve was released on September 4, 2009.",The film 'All About Steve' received an average CinemaScore rating of 'C+'.
$33.8 million,all about steve,kim barker,All About Steve grossed $33.8 million at the North American box office.,The Kim Barker penned spec script All About Steve to be developed as a movie.
$33.8 million,all about steve,kim barker,All About Steve grossed $33.8 million at the North American box office.,The movie All About Steve was adapted from a script written by Kim Barker.
$33.8 million,all about steve,worst picture,All About Steve grossed $33.8 million at the North American box office.,The film 'All About Steve' was nominated for the Razzie Award for Worst Picture in 2010.
$33.8 million,all about steve,cinemascore rating of 'c+',All About Steve grossed $33.8 million at the North American box office.,The film 'All About Steve' received an average CinemaScore rating of 'C+'.
the final destination,all about steve,kim barker,All About Steve finished third in the box office behind The Final Destination and Inglourious Basterds during its first weekend of release.,The Kim Barker penned spec script All About Steve to be developed as a movie.
the final destination,all about steve,kim barker,All About Steve finished third in the box office behind The Final Destination and Inglourious Basterds during its first weekend of release.,The movie All About Steve was adapted from a script written by Kim Barker.
the final destination,all about steve,worst picture,All About Steve finished third in the box office behind The Final Destination and Inglourious Basterds during its first weekend of release.,The film 'All About Steve' was nominated for the Razzie Award for Worst Picture in 2010.
the final destination,all about steve,cinemascore rating of 'c+',All About Steve finished third in the box office behind The Final Destination and Inglourious Basterds during its first weekend of release.,The film 'All About Steve' received an average CinemaScore rating of 'C+'.
rotten tomatoes,all about steve,kim barker,All About Steve received an approval rating of 6% on Rotten Tomatoes based on 140 reviews.,The Kim Barker penned spec script All About Steve to be developed as a movie.
rotten tomatoes,all about steve,kim barker,All About Steve received an approval rating of 6% on Rotten Tomatoes based on 140 reviews.,The movie All About Steve was adapted from a script written by Kim Barker.
rotten tomatoes,all about steve,worst picture,All About Steve received an approval rating of 6% on Rotten Tomatoes based on 140 reviews.,The film 'All About Steve' was nominated for the Razzie Award for Worst Picture in 2010.
rotten tomatoes,all about steve,cinemascore rating of 'c+',All About Steve received an approval rating of 6% on Rotten Tomatoes based on 140 reviews.,The film 'All About Steve' received an average CinemaScore rating of 'C+'.
roger ebert,all about steve,kim barker,Roger Ebert gave All About Steve a rating of one and a half stars out of four.,The Kim Barker penned spec script All About Steve to be developed as a movie.
roger ebert,all about steve,kim barker,Roger Ebert gave All About Steve a rating of one and a half stars out of four.,The movie All About Steve was adapted from a script written by Kim Barker.
roger ebert,all about steve,worst picture,Roger Ebert gave All About Steve a rating of one and a half stars out of four.,The film 'All About Steve' was nominated for the Razzie Award for Worst Picture in 2010.
roger ebert,all about steve,cinemascore rating of 'c+',Roger Ebert gave All About Steve a rating of one and a half stars out of four.,The film 'All About Steve' received an average CinemaScore rating of 'C+'.
cinemascore,all about steve,kim barker,Audiences polled by CinemaScore gave All About Steve an average grade of 'C+',The Kim Barker penned spec script All About Steve to be developed as a movie.
cinemascore,all about steve,kim barker,Audiences polled by CinemaScore gave All About Steve an average grade of 'C+',The movie All About Steve was adapted from a script written by Kim Barker.
cinemascore,all about steve,worst picture,Audiences polled by CinemaScore gave All About Steve an average grade of 'C+',The film 'All About Steve' was nominated for the Razzie Award for Worst Picture in 2010.
cinemascore,all about steve,cinemascore rating of 'c+',Audiences polled by CinemaScore gave All About Steve an average grade of 'C+',The film 'All About Steve' received an average CinemaScore rating of 'C+'.
sandra bullock,bradley cooper,all about steve,Sandra Bullock and Bradley Cooper were nominated for the Razzie Award for Worst Screen Couple for their performance in 'All About Steve' in 2010.,Bradley Cooper co-starred in the movie All About Steve.
