node_1,node_2,node_3,edge_1,edge_2
thunderbirds,international rescue,now referred to as 'thunderbirds',"Thunderbirds is a science fiction action-adventure film based on the television series created by Gerry and Sylvia Anderson. In this film, International Rescue (IR), led by widowed former astronaut Jeff Tracy, operates as a secret organisation that aids those in need.","In the film, International Rescue is now referred to as 'Thunderbirds' by the general public whereas it was not explicitly mentioned in the original series."
thunderbirds,jeff tracy,widowed former astronaut,"In the film Thunderbirds, Jeff Tracy leads the International Rescue organisation that operates as a secret organisation to aid those in need.","In the film Thunderbirds, Jeff Tracy is a widowed former astronaut who leads International Rescue (IR), a secret organisation that operates to aid those in need."
thunderbirds,hood,alan's captured friends,The Hood traps International Rescue (IR) leader Jeff Tracy and four of his sons on board the damaged Thunderbird 5 to steal the other Thunderbirds vehicles and commit heists that IR will be blamed for.,The Hood threatens to hurt Alan's captured friends.
thunderbirds,hood,walk-in freezer,The Hood traps International Rescue (IR) leader Jeff Tracy and four of his sons on board the damaged Thunderbird 5 to steal the other Thunderbirds vehicles and commit heists that IR will be blamed for.,Alan and company are locked in the compound's walk-in freezer by The Hood.
thunderbirds,hood,named in dialogue,The Hood traps International Rescue (IR) leader Jeff Tracy and four of his sons on board the damaged Thunderbird 5 to steal the other Thunderbirds vehicles and commit heists that IR will be blamed for.,"In the film, the Hood is named in dialogue whereas it was not explicitly mentioned in the original series."
thunderbirds,tin-tin,tracy family butler kyrano,"In the film Thunderbirds, Tin-Tin helps Alan Tracy stop The Hood who has trapped International Rescue (IR) leader Jeff Tracy and four of his sons on board the damaged Thunderbird 5 to steal the other Thunderbirds vehicles and commit heists that IR will be blamed for.",daughter of the Tracy family butler Kyrano is Tin-Tin
thunderbirds,fermat,thunderbird 2's guidance chip,"In the film Thunderbirds, Fermat helps Alan Tracy stop The Hood who has trapped International Rescue (IR) leader Jeff Tracy and four of his sons on board the damaged Thunderbird 5 to steal the other Thunderbirds vehicles and commit heists that IR will be blamed for.","Fermat removes Thunderbird 2's guidance chip, delaying the Hood's plan."
tracy family,jeff tracy,widowed former astronaut,widowed former astronaut Jeff Tracy is a part of the Tracy family,"In the film Thunderbirds, Jeff Tracy is a widowed former astronaut who leads International Rescue (IR), a secret organisation that operates to aid those in need."
the hood,thunderbirds,international rescue,psychic criminal mastermind The Hood targets Thunderbirds,"Thunderbirds is a science fiction action-adventure film based on the television series created by Gerry and Sylvia Anderson. In this film, International Rescue (IR), led by widowed former astronaut Jeff Tracy, operates as a secret organisation that aids those in need."
the hood,thunderbirds,jeff tracy,psychic criminal mastermind The Hood targets Thunderbirds,"In the film Thunderbirds, Jeff Tracy leads the International Rescue organisation that operates as a secret organisation to aid those in need."
the hood,thunderbirds,hood,psychic criminal mastermind The Hood targets Thunderbirds,The Hood traps International Rescue (IR) leader Jeff Tracy and four of his sons on board the damaged Thunderbird 5 to steal the other Thunderbirds vehicles and commit heists that IR will be blamed for.
the hood,thunderbirds,thunderbirds vehicles,psychic criminal mastermind The Hood targets Thunderbirds,The Hood steals the other Thunderbirds vehicles in the film Thunderbirds to commit heists that International Rescue (IR) will be blamed for.
the hood,thunderbirds,alan tracy,psychic criminal mastermind The Hood targets Thunderbirds,"In the film Thunderbirds, Alan Tracy and his friends Tin-Tin and Fermat stop The Hood who has trapped International Rescue (IR) leader Jeff Tracy and four of his sons on board the damaged Thunderbird 5 to steal the other Thunderbirds vehicles and commit heists that IR will be blamed for."
the hood,thunderbirds,tin-tin,psychic criminal mastermind The Hood targets Thunderbirds,"In the film Thunderbirds, Tin-Tin helps Alan Tracy stop The Hood who has trapped International Rescue (IR) leader Jeff Tracy and four of his sons on board the damaged Thunderbird 5 to steal the other Thunderbirds vehicles and commit heists that IR will be blamed for."
the hood,thunderbirds,fermat,psychic criminal mastermind The Hood targets Thunderbirds,"In the film Thunderbirds, Fermat helps Alan Tracy stop The Hood who has trapped International Rescue (IR) leader Jeff Tracy and four of his sons on board the damaged Thunderbird 5 to steal the other Thunderbirds vehicles and commit heists that IR will be blamed for."
the hood,thunderbirds,busted,psychic criminal mastermind The Hood targets Thunderbirds,The pop-rock band Busted's song 'Thunderbirds Are Go' is featured in the soundtrack of the film Thunderbirds.
the hood,thunderbirds,international rescue (ir),psychic criminal mastermind The Hood targets Thunderbirds,technologically advanced machines called Thunderbirds are operated by International Rescue (IR)
the hood,thunderbirds,box office bomb,psychic criminal mastermind The Hood targets Thunderbirds,"The Thunderbirds movie was a box office bomb, grossing $28,283,637 worldwide against an estimated $57 million budget."
the hood,thunderbirds,negative reputation,psychic criminal mastermind The Hood targets Thunderbirds,"The statement, 'Thunderbirds has had a negative reputation with many fans of the original franchise,' implies that there were negative views about 'Thunderbirds' among fans who enjoyed the earlier version."
the hood,thunderbirds,new version,psychic criminal mastermind The Hood targets Thunderbirds,"She stated, 'For me it was one of the best times of my life.' This implies that the character associated with 'Thunderbirds' was satisfied with the new version."
