node_1,node_2,node_3,edge_1,edge_2
pitka,darren,up,"Pitka helps Darren realize that since his mother only showed him love when he succeeded, he had grown to believe Prudence would only love him as long as he won.",pitka encourages the rival team to beat darren up during a game
pitka,jane,almost kisses,Pitka reveals his chastity belt to Jane to explain why he pulled away from her.,pitka has dinner with jane and almost kisses her
pitka,jane,pitka,Pitka reveals his chastity belt to Jane to explain why he pulled away from her.,Jane reveals that she is understanding of Pitka's spiritual vow.
jane,pitka,oprah winfrey show,Jane reveals that she is understanding of Pitka's spiritual vow.,Pitka's dream is to become the number-one guru and appear on The Oprah Winfrey Show.
jane,pitka,celebrities,Jane reveals that she is understanding of Pitka's spiritual vow.,"Pitka lives a charmed life with thousands of followers, including the celebrities Jessica Simpson, Val Kilmer and Mariska Hargitay."
jane,pitka,rival team,Jane reveals that she is understanding of Pitka's spiritual vow.,Pitka encourages the rival team to beat Darren up during a game to distract him from his
jane,pitka,rival team,Jane reveals that she is understanding of Pitka's spiritual vow.,pitka encourages the rival team to beat darren up during a game to distract him from his distress over his wife's affair
jane,pitka,coach cherkov,Jane reveals that she is understanding of Pitka's spiritual vow.,"Pitka punches Coach Cherkov in revenge for his antics, but Pitka's chastity belt does not protect him from the pain as he groans and grabs his crotch."
jane,pitka,darren,Jane reveals that she is understanding of Pitka's spiritual vow.,"Pitka helps Darren realize that since his mother only showed him love when he succeeded, he had grown to believe Prudence would only love him as long as he won."
jane,pitka,jane,Jane reveals that she is understanding of Pitka's spiritual vow.,Pitka reveals his chastity belt to Jane to explain why he pulled away from her.
deepak chopra,guru pitka,the love guru,Decides to be fine with being the first Guru Pitka instead of the next Deepak Chopra,Guru Pitka is the name of Mike Myers' character in The Love Guru.
guru pitka,the love guru,myers,Guru Pitka is the name of Mike Myers' character in The Love Guru.,Mike Myers is the creator and main character of The Love Guru.
austin powers franchise,guru pitka,the love guru,Guru Pitka was originally planned for the Austin Powers franchise.,Guru Pitka is the name of Mike Myers' character in The Love Guru.
hockey movie,the love guru,myers,The Love Guru is in part inspired by Mike Myers' career-long desire to make a hockey movie.,Mike Myers is the creator and main character of The Love Guru.
brimful of asha,the love guru,myers,Brimful of Asha is a song used in the film The Love Guru.,Mike Myers is the creator and main character of The Love Guru.
marco schnabel,the love guru,myers,"Marco Schnabel was the director of The Love Guru, having previously worked with Mike Myers as a second unit director on Austin Powers in Goldmember.",Mike Myers is the creator and main character of The Love Guru.
symphony at warner bros.,the love guru,myers,"The context provided includes a reference to 'Symphony at Warner Bros.', but it is not clear how it relates to The Love Guru.",Mike Myers is the creator and main character of The Love Guru.
mike myers,the love guru,myers,Mike Myers is associated with The Love Guru.,Mike Myers is the creator and main character of The Love Guru.
