node_1,node_2,node_3,edge_1,edge_2
dia,sever,dia,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,"Former DIA agent Sever was adopted and trained by the agency as a covert operative and assassin with 'no fear, no conscience, and no morality.'"
dia,sever,martin,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,"Sever shoots Martin,"
dia,sever,ecks,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,"During a car chase, Sever throws a piece of paper at Ecks and tells him to ask Gant about his wife."
dia,sever,michael,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,Sever's kidnapping was for Michael's protection.
dia,sever,gant,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,"During the final battle, Sever kills Gant using a Softkill-loaded bullet and escapes as the police arrive."
sever,dia,sever,"Former DIA agent Sever was adopted and trained by the agency as a covert operative and assassin with 'no fear, no conscience, and no morality.'",ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.
ross,sever,dia,"Robert Gant's elite agents led by A.J. Ross pursue Sever and try to rescue Michael, but she wipes out Ross's forces in a lengthy gun battle.","Former DIA agent Sever was adopted and trained by the agency as a covert operative and assassin with 'no fear, no conscience, and no morality.'"
ross,sever,martin,"Robert Gant's elite agents led by A.J. Ross pursue Sever and try to rescue Michael, but she wipes out Ross's forces in a lengthy gun battle.","Sever shoots Martin,"
ross,sever,ecks,"Robert Gant's elite agents led by A.J. Ross pursue Sever and try to rescue Michael, but she wipes out Ross's forces in a lengthy gun battle.","During a car chase, Sever throws a piece of paper at Ecks and tells him to ask Gant about his wife."
ross,sever,michael,"Robert Gant's elite agents led by A.J. Ross pursue Sever and try to rescue Michael, but she wipes out Ross's forces in a lengthy gun battle.",Sever's kidnapping was for Michael's protection.
ross,sever,gant,"Robert Gant's elite agents led by A.J. Ross pursue Sever and try to rescue Michael, but she wipes out Ross's forces in a lengthy gun battle.","During the final battle, Sever kills Gant using a Softkill-loaded bullet and escapes as the police arrive."
martin,sever,dia,Sever shoots Ecks' old boss Julio Martin during their pursuit.,"Former DIA agent Sever was adopted and trained by the agency as a covert operative and assassin with 'no fear, no conscience, and no morality.'"
martin,sever,martin,Sever shoots Ecks' old boss Julio Martin during their pursuit.,"Sever shoots Martin,"
martin,sever,ecks,Sever shoots Ecks' old boss Julio Martin during their pursuit.,"During a car chase, Sever throws a piece of paper at Ecks and tells him to ask Gant about his wife."
martin,sever,michael,Sever shoots Ecks' old boss Julio Martin during their pursuit.,Sever's kidnapping was for Michael's protection.
martin,sever,gant,Sever shoots Ecks' old boss Julio Martin during their pursuit.,"During the final battle, Sever kills Gant using a Softkill-loaded bullet and escapes as the police arrive."
ecks,ross,sever,Ecks wipes out Ross's forces in a lengthy gun battle.,"Robert Gant's elite agents led by A.J. Ross pursue Sever and try to rescue Michael, but she wipes out Ross's forces in a lengthy gun battle."
sever,martin,sever,"Sever shoots Martin,",Sever shoots Ecks' old boss Julio Martin during their pursuit.
ecks,sever,dia,"Ecks pursues Sever, climaxing with a fight that's cut off when Ross starts shooting at them with an M60 machine gun, giving Sever a chance to escape.","Former DIA agent Sever was adopted and trained by the agency as a covert operative and assassin with 'no fear, no conscience, and no morality.'"
