node_1,node_2,node_3,edge_1,edge_2
becca,edward,becca,Becca agrees to go to prom with Edward,"Later, Becca and Edward kiss passionately in her room"
becca,edward,family,Becca agrees to go to prom with Edward,"To keep his family away from Becca, Edward distracts them and takes her out to the woods"
becca,edward,lady gaga,Becca agrees to go to prom with Edward,Edward is now dating Lady Gaga to get over losing Becca
becca,edward,zolturi,Becca agrees to go to prom with Edward,"Edward decides to provoke the 'Zolturi', a powerful and narcissistic vampire coven, into killing him by exposing himself in the sunlight in front of humans"
becca,edward,twilight,Becca agrees to go to prom with Edward,"Twilight occurs as Becca gets Edward to safety during the mid-credits scene after Frank leaves, thinking that supernatural creatures are the prom theme."
becca,edward,new moon,Becca agrees to go to prom with Edward,A new moon and an eclipse conceal Edward's vampiric nature during Becca's mission to save him at the prom.
edward,becca,edward,"Later, Becca and Edward kiss passionately in her room",Becca agrees to go to prom with Edward
edward,becca,paper cut,"Later, Becca and Edward kiss passionately in her room","While unwrapping a gift, Becca gets a paper cut"
edward,becca,heartbroken,"Later, Becca and Edward kiss passionately in her room",Becca is heartbroken for months after Edward's departure
edward,becca,nomadic vampires,"Later, Becca and Edward kiss passionately in her room",Becca is accosted by three nomadic vampires again
edward,becca,edward,"Later, Becca and Edward kiss passionately in her room","Becca's survival is another vision for the character leaving, but she is unable to warn him. Later, Iris arrives and informs Becca that she needs to save Edward by showing him that she is still alive, as the Zolturi are currently partying at the prom due to the St. Salvatore theme. However, Jacob appears and demands that Becca choose between him and Edward before she announces her decision, but he is distracted by a cat and runs off to chase it."
edward,becca,edward,"Later, Becca and Edward kiss passionately in her room","Upon arriving at the prom, Becca is caught between the warring factions of Edward fangirls and Jacob fangirls. She is unable to reach Edward before he exposes himself, figuratively and literally."
edward,becca,edward,"Later, Becca and Edward kiss passionately in her room","Edward is forced to turn Becca into a vampire, at risk of being killed horribly as a condition for their marriage."
jacob white,becca,edward,Deepening friendship with her childhood friend Jacob White comforts Becca,Becca agrees to go to prom with Edward
jacob white,becca,paper cut,Deepening friendship with her childhood friend Jacob White comforts Becca,"While unwrapping a gift, Becca gets a paper cut"
jacob white,becca,heartbroken,Deepening friendship with her childhood friend Jacob White comforts Becca,Becca is heartbroken for months after Edward's departure
jacob white,becca,nomadic vampires,Deepening friendship with her childhood friend Jacob White comforts Becca,Becca is accosted by three nomadic vampires again
jacob white,becca,edward,Deepening friendship with her childhood friend Jacob White comforts Becca,"Becca's survival is another vision for the character leaving, but she is unable to warn him. Later, Iris arrives and informs Becca that she needs to save Edward by showing him that she is still alive, as the Zolturi are currently partying at the prom due to the St. Salvatore theme. However, Jacob appears and demands that Becca choose between him and Edward before she announces her decision, but he is distracted by a cat and runs off to chase it."
