node_1,node_2,node_3,edge_1,edge_2
leann,beth,jack,"subsequently suffering from disturbing hallucinations, she calls beth while returning from a study session. Beth rushes to her location but arrives just as leann falls off an overpass and is struck by a train.",Beth tells Jack that Marie might have brought her there to protect her.
leann,beth,tv,"subsequently suffering from disturbing hallucinations, she calls beth while returning from a study session. Beth rushes to her location but arrives just as leann falls off an overpass and is struck by a train.",Beth races to the site after noticing the show's advertisement on TV.
marie,beth,jack,"Marie's spirit ejects and incapacitates Jack, leading Beth to discover Marie's charred corpse clutching a cellphone that awakens and Marie weeps and murmurs, 'Forgive me.'",Beth tells Jack that Marie might have brought her there to protect her.
marie,beth,tv,"Marie's spirit ejects and incapacitates Jack, leading Beth to discover Marie's charred corpse clutching a cellphone that awakens and Marie weeps and murmurs, 'Forgive me.'",Beth races to the site after noticing the show's advertisement on TV.
ted summers,ellie,acute asthmatic episode,"Ted Summers, a TV producer, approaches Taylor earlier and prepares to record her exorcism, explaining that spiritual energy operates in the same electromagnetic spectrum as light/microwaves and is therefore transmissible via cellular phones from which it manifests as hallucinations. He notes several causes concerning Ellie and her sister Laurel.","the autopsy report of her eldest daughter ellie, who died from an acute asthmatic episode."
ted summers,ellie,laurel,"Ted Summers, a TV producer, approaches Taylor earlier and prepares to record her exorcism, explaining that spiritual energy operates in the same electromagnetic spectrum as light/microwaves and is therefore transmissible via cellular phones from which it manifests as hallucinations. He notes several causes concerning Ellie and her sister Laurel.","Ellie injured Laurel with a knife, but Laurel reveals that Ellie always provided candies."
ted summers,ellie,beth,"Ted Summers, a TV producer, approaches Taylor earlier and prepares to record her exorcism, explaining that spiritual energy operates in the same electromagnetic spectrum as light/microwaves and is therefore transmissible via cellular phones from which it manifests as hallucinations. He notes several causes concerning Ellie and her sister Laurel.","Ellie attacks Beth, but Marie's spirit intervenes."
ted summers,ellie,phone,"Ted Summers, a TV producer, approaches Taylor earlier and prepares to record her exorcism, explaining that spiritual energy operates in the same electromagnetic spectrum as light/microwaves and is therefore transmissible via cellular phones from which it manifests as hallucinations. He notes several causes concerning Ellie and her sister Laurel.",Marie binds Ellie in Jack's phone.
ted summers,ellie,inhaler,"Ted Summers, a TV producer, approaches Taylor earlier and prepares to record her exorcism, explaining that spiritual energy operates in the same electromagnetic spectrum as light/microwaves and is therefore transmissible via cellular phones from which it manifests as hallucinations. He notes several causes concerning Ellie and her sister Laurel.",Ellie began pressing wheezingly on the inhaler but was overwhelmed and collapsed.
ellie,laurel,nanny cam,"Ellie injured Laurel with a knife, but Laurel reveals that Ellie always provided candies.",Compact disc from the nanny cam embedded in the eye of Laurel's teddy bear is discovered by Jack at Laurel's foster home.
ellie,laurel,candies,"Ellie injured Laurel with a knife, but Laurel reveals that Ellie always provided candies.","Laurel reveals that though Ellie injured her, she always provided candies."
marie,ellie,acute asthmatic episode,Marie discovered Ellie's abusiveness and rushed Laurel to the hospital.,"the autopsy report of her eldest daughter ellie, who died from an acute asthmatic episode."
marie,ellie,laurel,Marie discovered Ellie's abusiveness and rushed Laurel to the hospital.,"Ellie injured Laurel with a knife, but Laurel reveals that Ellie always provided candies."
marie,ellie,beth,Marie discovered Ellie's abusiveness and rushed Laurel to the hospital.,"Ellie attacks Beth, but Marie's spirit intervenes."
marie,ellie,phone,Marie discovered Ellie's abusiveness and rushed Laurel to the hospital.,Marie binds Ellie in Jack's phone.
marie,ellie,inhaler,Marie discovered Ellie's abusiveness and rushed Laurel to the hospital.,Ellie began pressing wheezingly on the inhaler but was overwhelmed and collapsed.
ellie,beth,jack,"Ellie attacks Beth, but Marie's spirit intervenes.",Beth tells Jack that Marie might have brought her there to protect her.
ellie,beth,tv,"Ellie attacks Beth, but Marie's spirit intervenes.",Beth races to the site after noticing the show's advertisement on TV.
marie,beth,jack,Marie's spirit reconciles with Beth before evanescing.,Beth tells Jack that Marie might have brought her there to protect her.
marie,beth,tv,Marie's spirit reconciles with Beth before evanescing.,Beth races to the site after noticing the show's advertisement on TV.
