node_1,node_2,node_3,edge_1,edge_2
farmer,gallian,solana,"Gallian kills Farmer's son, Zeph, through a Krug avatar and claims to be unable to read Farmer.","Gallian has taken Solana's power away and she confesses to her father, who believes that her love for Gallian has created an imbalance of their powers in Gallian's favour."
solana,gallian,solana,Gallian takes Solana prisoner along with other Stonebridge inhabitants.,"Gallian has taken Solana's power away and she confesses to her father, who believes that her love for Gallian has created an imbalance of their powers in Gallian's favour."
muriella,gallian,solana,"Muriella falls in love with Gallian, but later confesses to her father that she realizes his dark nature and leaves him.","Gallian has taken Solana's power away and she confesses to her father, who believes that her love for Gallian has created an imbalance of their powers in Gallian's favour."
merick,farmer,gallian,"Merick tries to learn of Farmer's identity when he notices Norick, who he believes he has seen before.","Gallian kills Farmer's son, Zeph, through a Krug avatar and claims to be unable to read Farmer."
merick,farmer,camden konreid,"Merick tries to learn of Farmer's identity when he notices Norick, who he believes he has seen before.","Farmer is Camden Konreid, who was found by Norick during a battle at Oxley Pass and was cared for by Stonebridge's inhabitants. Konreid disapproves of Merick's claims that Farmer is his long lost son."
merick,farmer,norick,"Merick tries to learn of Farmer's identity when he notices Norick, who he believes he has seen before.","Norick was considered to be the adoptive father of Farmer, who was found by him during a battle at Oxley Pass."
merick,farmer,konreid,"Merick tries to learn of Farmer's identity when he notices Norick, who he believes he has seen before.",Farmer was declared as Konreid's son with his last breath before dying in the battle.
merick,farmer,gallian,"Merick tries to learn of Farmer's identity when he notices Norick, who he believes he has seen before.","In a sword battle, Farmer tries to kill Gallian with his magic until Solana stops him by stabbing Gallian in the back. However, Gallian defeats Muriella by weakening her magic when she tries to save Farmer. With Farmer wounded, he quickly defeats Gallian by slitting his throat and killing him. This leads to the disappearance of Gallian's magic influence, allowing the Krug to return to their primitive state and saving Bastian and the prisoners."
farmer,norick,bastian,"Norick was considered to be the adoptive father of Farmer, who was found by him during a battle at Oxley Pass.","Farmer fights alongside Norick and his brother-in-law, Bastian, during the Krug attack on Stonebridge."
farmer,norick,bastian,"Norick was considered to be the adoptive father of Farmer, who was found by him during a battle at Oxley Pass.","Norick and Bastian fight the Krug while being taken to Gallian's lair at Christwind Hold, resulting in Norick's death."
gallian,solana,gallian,"Gallian has taken Solana's power away and she confesses to her father, who believes that her love for Gallian has created an imbalance of their powers in Gallian's favour.",Gallian takes Solana prisoner along with other Stonebridge inhabitants.
gallian,solana,farmer,"Gallian has taken Solana's power away and she confesses to her father, who believes that her love for Gallian has created an imbalance of their powers in Gallian's favour.","Farmer finds Solana in Gallian's lair and fights Gallian while she remains behind, revealing that she is pregnant with Farmer's second child."
