node_1,node_2,node_3,edge_1,edge_2
patience phillips,beau-line,hedare beauty,The main character Patience Phillips discovers a conspiracy involving the dangerous product Beau-line in the cosmetics company Hedare Beauty in the film 'Catwoman'.,The new skin cream called Beau-line is being shipped by the cosmetics company Hedare Beauty in the film 'Catwoman'.
patience phillips,catwoman,hedare beauty,The main character Patience Phillips becomes the crime-fighting superheroine Catwoman after being revived by an Egyptian mau cat in the film 'Catwoman'.,"The film 'Catwoman' is loosely based on the DC Comics character Catwoman, and it is revealed that the main character Patience Phillips works for a cosmetics company called Hedare Beauty, which is set to release a new skin cream called Beau-line."
patience phillips,catwoman,george,The main character Patience Phillips becomes the crime-fighting superheroine Catwoman after being revived by an Egyptian mau cat in the film 'Catwoman'.,"Catwoman confronts George about side effects of product, but George reveals ignorance. Later, Catwoman frames Catwoman for murder of George."
patience phillips,catwoman,batman,The main character Patience Phillips becomes the crime-fighting superheroine Catwoman after being revived by an Egyptian mau cat in the film 'Catwoman'.,"In the context, Catwoman decides to continue living outside the law and enjoy her newfound freedom as Catwoman after hearing about the deaths of Dr. Slavicky and the Hedares. This decision is a result of Batman's absence from the scene, which indicates a potential relationship between Batman and Catwoman."
patience phillips,catwoman,batman universe,The main character Patience Phillips becomes the crime-fighting superheroine Catwoman after being revived by an Egyptian mau cat in the film 'Catwoman'.,"The film labored in development hell for years with Ashley Judd as the lead in 2001, but she eventually dropped out so Nicole Kidman was considered. When Warner Bros. canceled a Batman vs. Superman film scheduled for 2004, the studio decided to quickly produce Catwoman as replacement, starring Halle Berry. However, Warner Bros. mandated that the film should be separate from the Batman universe and not have the character mentioned."
patience phillips,catwoman,michelle pfeiffer's character,The main character Patience Phillips becomes the crime-fighting superheroine Catwoman after being revived by an Egyptian mau cat in the film 'Catwoman'.,"But she is Catwoman. When you look at the differences between the comic book Catwoman and the TV or movie versions, our Catwoman is in the continuity of the others. She’s different than Michelle Pfeiffer's character, different from anybody who’s played Catwoman in the past. But she is Catwoman."
patience phillips,catwoman,comic book catwoman,The main character Patience Phillips becomes the crime-fighting superheroine Catwoman after being revived by an Egyptian mau cat in the film 'Catwoman'.,"When you look at the differences between the comic book Catwoman and the TV or movie Catwoman, they're all different – but there's a feeling that they are all Catwoman."
patience phillips,catwoman,tv or movie catwoman,The main character Patience Phillips becomes the crime-fighting superheroine Catwoman after being revived by an Egyptian mau cat in the film 'Catwoman'.,"When you look at the differences between the comic book Catwoman and the TV or movie Catwoman, they're all different – but there's a feeling that they are all Catwoman."
patience phillips,catwoman,halle,The main character Patience Phillips becomes the crime-fighting superheroine Catwoman after being revived by an Egyptian mau cat in the film 'Catwoman'.,"But she is Catwoman. Halle brings her own personality, through her attitude and through the outfit."
patience phillips,catwoman,box office flop,The main character Patience Phillips becomes the crime-fighting superheroine Catwoman after being revived by an Egyptian mau cat in the film 'Catwoman'.,"Catwoman grossed $82.4 million worldwide against a production budget of $100 million, becoming a box office flop."
