node_1,node_2,node_3,edge_1,edge_2
theodore decker,the goldfinch,film adaptation,A dying man urged Theodore Decker to take a painting—The Goldfinch—and his engraved ring.,"The novel's film rights were sold to Warner Bros. And RatPac Entertainment in July 2014, indicating a direct relation between 'The Goldfinch' and 'film adaptation'."
theodore decker,the goldfinch,collateral,A dying man urged Theodore Decker to take a painting—The Goldfinch—and his engraved ring.,"Having deduced that Theo stole The Goldfinch, Reeve accuses him of using it as collateral to finance his shop."
theodore decker,the goldfinch,toronto international film festival,A dying man urged Theodore Decker to take a painting—The Goldfinch—and his engraved ring.,"The Goldfinch premiered at the Toronto International Film Festival on September 8, 2019."
theodore decker,the goldfinch,box-office bomb,A dying man urged Theodore Decker to take a painting—The Goldfinch—and his engraved ring.,"After making just $2.6 million in its opening weekend and estimates being lowered to below $3 million, many publications have already labeled The Goldfinch a box-office bomb and estimated it would lose as much as $50 million."
theodore decker,the goldfinch,uninvolving disappointment,A dying man urged Theodore Decker to take a painting—The Goldfinch—and his engraved ring.,"The critical consensus on Rotten Tomatoes, which holds an approval rating of 25% based on 228 reviews, reads, 'Beautifully filmed yet mostly inert, The Goldfinch mishandles its source material, flattening a complex narrative into a largely uninvolving disappointment.'"
larry,theodore decker,metropolitan museum of art,Larry arrived with his girlfriend Xandra to relocate Theodore Decker to Las Vegas.,Thirteen-year-old Theodore Decker's mother was killed in a bombing at the Metropolitan Museum of Art.
larry,theodore decker,the goldfinch,Larry arrived with his girlfriend Xandra to relocate Theodore Decker to Las Vegas.,A dying man urged Theodore Decker to take a painting—The Goldfinch—and his engraved ring.
theo,larry,theodore decker,father Larry arrives with his girlfriend Xandra to relocate Theo to Las Vegas.,Larry arrived with his girlfriend Xandra to relocate Theodore Decker to Las Vegas.
theo,larry,gambling debt,father Larry arrives with his girlfriend Xandra to relocate Theo to Las Vegas.,Larry ends up in gambling debt
theo,the goldfinch,film adaptation,Theo brings The Goldfinch and keeps it hidden.,"The novel's film rights were sold to Warner Bros. And RatPac Entertainment in July 2014, indicating a direct relation between 'The Goldfinch' and 'film adaptation'."
theo,the goldfinch,collateral,Theo brings The Goldfinch and keeps it hidden.,"Having deduced that Theo stole The Goldfinch, Reeve accuses him of using it as collateral to finance his shop."
theo,the goldfinch,toronto international film festival,Theo brings The Goldfinch and keeps it hidden.,"The Goldfinch premiered at the Toronto International Film Festival on September 8, 2019."
theo,the goldfinch,box-office bomb,Theo brings The Goldfinch and keeps it hidden.,"After making just $2.6 million in its opening weekend and estimates being lowered to below $3 million, many publications have already labeled The Goldfinch a box-office bomb and estimated it would lose as much as $50 million."
theo,the goldfinch,uninvolving disappointment,Theo brings The Goldfinch and keeps it hidden.,"The critical consensus on Rotten Tomatoes, which holds an approval rating of 25% based on 228 reviews, reads, 'Beautifully filmed yet mostly inert, The Goldfinch mishandles its source material, flattening a complex narrative into a largely uninvolving disappointment.'"
theo,boris,drugs and alcohol,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",Boris introduces him to drugs and alcohol.
theo,boris,theo,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him."
theo,boris,criminals,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",Ambushes Theo and Boris with another pair of criminals. Boris kills one of them but is shot.
theo,boris,goldfinch,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","Boris suggests selling the Goldfinch, but Theo refuses"
theo,boris,xandra,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",Boris disapproves of Xandra's influence on Theo
boris,theo,larry,"Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",father Larry arrives with his girlfriend Xandra to relocate Theo to Las Vegas.
boris,theo,the goldfinch,"Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",Theo brings The Goldfinch and keeps it hidden.
boris,theo,pippa,"Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","Theo catches Kitsey cheating on him with Tom Cable, but they remain engaged, as Theo is close to Mrs. Barbour and Kitsey is permissive toward his drug habit. Pippa visits Theo and they confess their feelings for each other, but she tearfully rejects him, citing the instability caused by their shared childhood trauma."
boris,theo,boris,"Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him."
boris,theo,reeve,"Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","At Theo's and Kitsey's engagement party, Reeve arrives for a confrontation about the theft and loss of The Goldfinch."
boris,theo,pippa,"Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",Theo meets Pippa at a support group for survivors of tragedy
boris,theo,pippa,"Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","Theo becomes close friends with Pippa, who helps him navigate his past traumas"
xandra,theo,larry,Xandra and Theo develop a relationship during their time in Amsterdam,father Larry arrives with his girlfriend Xandra to relocate Theo to Las Vegas.
xandra,theo,the goldfinch,Xandra and Theo develop a relationship during their time in Amsterdam,Theo brings The Goldfinch and keeps it hidden.
xandra,theo,pippa,Xandra and Theo develop a relationship during their time in Amsterdam,"Theo catches Kitsey cheating on him with Tom Cable, but they remain engaged, as Theo is close to Mrs. Barbour and Kitsey is permissive toward his drug habit. Pippa visits Theo and they confess their feelings for each other, but she tearfully rejects him, citing the instability caused by their shared childhood trauma."
xandra,theo,boris,Xandra and Theo develop a relationship during their time in Amsterdam,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him."
xandra,theo,reeve,Xandra and Theo develop a relationship during their time in Amsterdam,"At Theo's and Kitsey's engagement party, Reeve arrives for a confrontation about the theft and loss of The Goldfinch."
xandra,theo,pippa,Xandra and Theo develop a relationship during their time in Amsterdam,Theo meets Pippa at a support group for survivors of tragedy
xandra,theo,pippa,Xandra and Theo develop a relationship during their time in Amsterdam,"Theo becomes close friends with Pippa, who helps him navigate his past traumas"
boris,xandra,theo,Boris disapproves of Xandra's influence on Theo,Xandra and Theo develop a relationship during their time in Amsterdam
boris,xandra,boris,Boris disapproves of Xandra's influence on Theo,Xandra and Boris have a tumultuous relationship
