node_1,node_2,node_3,edge_1,edge_2
d'artagnan,febre,queen,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.",Febre kidnaps the queen.
d'artagnan,febre,mob,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.","Febre incites a mob to attack the royal palace during a state dinner for Lord Buckingham, a visiting English dignitary."
d'artagnan,febre,richelieu,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.","Richelieu visits d'Artagnan and reveals Febre's plans, pleading for his help to stop him due to losing control of his chief henchman."
d'artagnan,febre,francesca,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.",Febre is holding Francesca and d'Artagnan agrees to help stop him because of this.
d'artagnan,febre,historical figures,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.","In this version, Febre takes precedence over the historical figures mentioned in the book."
richelieu,febre,queen,"Richelieu realizes that the jingoistic Febre intends to incite full-blown war between England and France. Richelieu realizes that he has lost control of his chief henchman, Febre.",Febre kidnaps the queen.
richelieu,febre,mob,"Richelieu realizes that the jingoistic Febre intends to incite full-blown war between England and France. Richelieu realizes that he has lost control of his chief henchman, Febre.","Febre incites a mob to attack the royal palace during a state dinner for Lord Buckingham, a visiting English dignitary."
richelieu,febre,richelieu,"Richelieu realizes that the jingoistic Febre intends to incite full-blown war between England and France. Richelieu realizes that he has lost control of his chief henchman, Febre.","Richelieu visits d'Artagnan and reveals Febre's plans, pleading for his help to stop him due to losing control of his chief henchman."
richelieu,febre,francesca,"Richelieu realizes that the jingoistic Febre intends to incite full-blown war between England and France. Richelieu realizes that he has lost control of his chief henchman, Febre.",Febre is holding Francesca and d'Artagnan agrees to help stop him because of this.
richelieu,febre,historical figures,"Richelieu realizes that the jingoistic Febre intends to incite full-blown war between England and France. Richelieu realizes that he has lost control of his chief henchman, Febre.","In this version, Febre takes precedence over the historical figures mentioned in the book."
febre,queen,buckingham,Febre kidnaps the queen.,"The queen writes a letter to Buckingham asking him to meet her at a heavily fortified castle of his choosing, using the queen's ring to convince him of the authenticity of the message."
d'artagnan,francesca,d'artagnan,D'Artagnan and Francesca become intimate.,D'Artagnan marries Francesca at the end of the film.
landlord,d'artagnan,febre,The landlord overhears d'Artagnan and Francesca and tells Febre.,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye."
landlord,d'artagnan,francesca,The landlord overhears d'Artagnan and Francesca and tells Febre.,D'Artagnan and Francesca become intimate.
landlord,d'artagnan,parents' murder,The landlord overhears d'Artagnan and Francesca and tells Febre.,"In this version, D'Artagnan bears witness to the gratuitous crime of his parents' murder, which is not part of Richelieu's conspiracy and neither Athos, Porthos nor Aramis are aware of it."
febre,richelieu,king's authority,"Richelieu visits d'Artagnan and reveals Febre's plans, pleading for his help to stop him due to losing control of his chief henchman.",Richelieu plots to usurp the king's authority and render him a powerless figurehead.
febre,richelieu,hostility,"Richelieu visits d'Artagnan and reveals Febre's plans, pleading for his help to stop him due to losing control of his chief henchman.","Richelieu is trying to foment hostility between France, England, and Spain to gain more political power for himself."
febre,richelieu,febre,"Richelieu visits d'Artagnan and reveals Febre's plans, pleading for his help to stop him due to losing control of his chief henchman.","Richelieu realizes that the jingoistic Febre intends to incite full-blown war between England and France. Richelieu realizes that he has lost control of his chief henchman, Febre."
febre,francesca,d'artagnan,Febre is holding Francesca and d'Artagnan agrees to help stop him because of this.,D'Artagnan marries Francesca at the end of the film.
surviving musketeers,d'artagnan,febre,D'Artagnan convinces the surviving musketeers that their responsibility to the crown remains their highest priority and they join him in stopping Febre.,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye."
