node_1,node_2,node_3,edge_1,edge_2
gotti,john gotti,victoria,"Gotti is a biographical crime film about the life of John Gotti, portrayed by John Travolta in the movie.","In the film, Victoria is played by Kelly Preston and portrays John Gotti's wife."
gotti,john gotti,loving family man,"Gotti is a biographical crime film about the life of John Gotti, portrayed by John Travolta in the movie.","According to Jordan Mintzer's review in The Hollywood Reporter, the film mostly portrays John Gotti as a 'loving family man'."
john gotti,victoria,kelly preston,"In the film, Victoria is played by Kelly Preston and portrays John Gotti's wife.","Gotti's wife Victoria, played by Kelly Preston."
dellacroce,gotti,john gotti,"senior member of the Gambino family, with Dellacroce informing Gotti of Castellano's plans and helping him secure approval to eliminate him","Gotti is a biographical crime film about the life of John Gotti, portrayed by John Travolta in the movie."
dellacroce,gotti,mobster,"senior member of the Gambino family, with Dellacroce informing Gotti of Castellano's plans and helping him secure approval to eliminate him","John Gotti was a notorious New York City mobster, and the film depicts his criminal activities."
dellacroce,gotti,gigante,"senior member of the Gambino family, with Dellacroce informing Gotti of Castellano's plans and helping him secure approval to eliminate him",Gotti reconciles with Gigante before excommunicating Ruggiero from his crew to shield him from further retribution.
dellacroce,gotti,gravano,"senior member of the Gambino family, with Dellacroce informing Gotti of Castellano's plans and helping him secure approval to eliminate him","Underboss Salvatore 'Sammy the Bull' Gravano testifies against Gotti, leading to his conviction and imprisonment in 1992."
dellacroce,gotti,limited release,"senior member of the Gambino family, with Dellacroce informing Gotti of Castellano's plans and helping him secure approval to eliminate him",The film Gotti had a limited release.
dellacroce,gotti,$4.3 million,"senior member of the Gambino family, with Dellacroce informing Gotti of Castellano's plans and helping him secure approval to eliminate him",The film Gotti grossed $4.3 million in the United States.
dellacroce,gotti,503 theaters,"senior member of the Gambino family, with Dellacroce informing Gotti of Castellano's plans and helping him secure approval to eliminate him",Gotti began its limited release in 503 theaters.
dellacroce,gotti,$1.7 million,"senior member of the Gambino family, with Dellacroce informing Gotti of Castellano's plans and helping him secure approval to eliminate him","In its opening weekend, Gotti made $1.7 million at the box office."
dellacroce,gotti,poorly written,"senior member of the Gambino family, with Dellacroce informing Gotti of Castellano's plans and helping him secure approval to eliminate him","According to Jordan Mintzer's review in The Hollywood Reporter, the film Gotti is related to 'poorly written'."
dellacroce,gotti,devoid of tension,"senior member of the Gambino family, with Dellacroce informing Gotti of Castellano's plans and helping him secure approval to eliminate him","According to Jordan Mintzer's review in The Hollywood Reporter, the film Gotti is related to 'devoid of tension'."
dellacroce,gotti,ridiculous,"senior member of the Gambino family, with Dellacroce informing Gotti of Castellano's plans and helping him secure approval to eliminate him","According to Jordan Mintzer's review in The Hollywood Reporter, the film Gotti is related to 'ridiculous'."
dellacroce,gotti,dull,"senior member of the Gambino family, with Dellacroce informing Gotti of Castellano's plans and helping him secure approval to eliminate him","According to Jordan Mintzer's review in The Hollywood Reporter, the film Gotti is related to 'just plain dull'."
dellacroce,gotti,john gotti,Gotti fails to attend Dellacroce's funeral two days after his death on December 2.,"Gotti is a biographical crime film about the life of John Gotti, portrayed by John Travolta in the movie."
dellacroce,gotti,mobster,Gotti fails to attend Dellacroce's funeral two days after his death on December 2.,"John Gotti was a notorious New York City mobster, and the film depicts his criminal activities."
dellacroce,gotti,gigante,Gotti fails to attend Dellacroce's funeral two days after his death on December 2.,Gotti reconciles with Gigante before excommunicating Ruggiero from his crew to shield him from further retribution.
dellacroce,gotti,gravano,Gotti fails to attend Dellacroce's funeral two days after his death on December 2.,"Underboss Salvatore 'Sammy the Bull' Gravano testifies against Gotti, leading to his conviction and imprisonment in 1992."
dellacroce,gotti,limited release,Gotti fails to attend Dellacroce's funeral two days after his death on December 2.,The film Gotti had a limited release.
dellacroce,gotti,$4.3 million,Gotti fails to attend Dellacroce's funeral two days after his death on December 2.,The film Gotti grossed $4.3 million in the United States.
dellacroce,gotti,503 theaters,Gotti fails to attend Dellacroce's funeral two days after his death on December 2.,Gotti began its limited release in 503 theaters.
dellacroce,gotti,$1.7 million,Gotti fails to attend Dellacroce's funeral two days after his death on December 2.,"In its opening weekend, Gotti made $1.7 million at the box office."
dellacroce,gotti,poorly written,Gotti fails to attend Dellacroce's funeral two days after his death on December 2.,"According to Jordan Mintzer's review in The Hollywood Reporter, the film Gotti is related to 'poorly written'."
dellacroce,gotti,devoid of tension,Gotti fails to attend Dellacroce's funeral two days after his death on December 2.,"According to Jordan Mintzer's review in The Hollywood Reporter, the film Gotti is related to 'devoid of tension'."
dellacroce,gotti,ridiculous,Gotti fails to attend Dellacroce's funeral two days after his death on December 2.,"According to Jordan Mintzer's review in The Hollywood Reporter, the film Gotti is related to 'ridiculous'."
dellacroce,gotti,dull,Gotti fails to attend Dellacroce's funeral two days after his death on December 2.,"According to Jordan Mintzer's review in The Hollywood Reporter, the film Gotti is related to 'just plain dull'."
decicco,gotti,john gotti,"DeCicco is killed by a car bomb that Ruggiero believes was meant for Gotti on April 13, 1986.","Gotti is a biographical crime film about the life of John Gotti, portrayed by John Travolta in the movie."
decicco,gotti,mobster,"DeCicco is killed by a car bomb that Ruggiero believes was meant for Gotti on April 13, 1986.","John Gotti was a notorious New York City mobster, and the film depicts his criminal activities."
decicco,gotti,gigante,"DeCicco is killed by a car bomb that Ruggiero believes was meant for Gotti on April 13, 1986.",Gotti reconciles with Gigante before excommunicating Ruggiero from his crew to shield him from further retribution.
decicco,gotti,gravano,"DeCicco is killed by a car bomb that Ruggiero believes was meant for Gotti on April 13, 1986.","Underboss Salvatore 'Sammy the Bull' Gravano testifies against Gotti, leading to his conviction and imprisonment in 1992."
decicco,gotti,limited release,"DeCicco is killed by a car bomb that Ruggiero believes was meant for Gotti on April 13, 1986.",The film Gotti had a limited release.
decicco,gotti,$4.3 million,"DeCicco is killed by a car bomb that Ruggiero believes was meant for Gotti on April 13, 1986.",The film Gotti grossed $4.3 million in the United States.
decicco,gotti,503 theaters,"DeCicco is killed by a car bomb that Ruggiero believes was meant for Gotti on April 13, 1986.",Gotti began its limited release in 503 theaters.
decicco,gotti,$1.7 million,"DeCicco is killed by a car bomb that Ruggiero believes was meant for Gotti on April 13, 1986.","In its opening weekend, Gotti made $1.7 million at the box office."
decicco,gotti,poorly written,"DeCicco is killed by a car bomb that Ruggiero believes was meant for Gotti on April 13, 1986.","According to Jordan Mintzer's review in The Hollywood Reporter, the film Gotti is related to 'poorly written'."
decicco,gotti,devoid of tension,"DeCicco is killed by a car bomb that Ruggiero believes was meant for Gotti on April 13, 1986.","According to Jordan Mintzer's review in The Hollywood Reporter, the film Gotti is related to 'devoid of tension'."
