node_1,node_2,node_3,edge_1,edge_2
remote cabin,sarah,jonas,Sarah stayed at a remote cabin with her son.,Jonas visited Sarah and her son at the remote cabin. Jonas was also Sarah's abusive biological father.
remote cabin,sarah,jonas's wife,Sarah stayed at a remote cabin with her son.,Sarah threatened to tell Jonas's wife about their illegitimate son.
sarah,jonas,sarah,Jonas visited Sarah and her son at the remote cabin. Jonas was also Sarah's abusive biological father.,Jonas struck and sexually assaulted Sarah at the remote cabin.
jonas,sarah,jonas,Jonas struck and sexually assaulted Sarah at the remote cabin.,Jonas visited Sarah and her son at the remote cabin. Jonas was also Sarah's abusive biological father.
jonas,sarah,jonas's wife,Jonas struck and sexually assaulted Sarah at the remote cabin.,Sarah threatened to tell Jonas's wife about their illegitimate son.
boy,sarah,jonas,The boy and Sarah were visiting the remote cabin together.,Jonas visited Sarah and her son at the remote cabin. Jonas was also Sarah's abusive biological father.
boy,sarah,jonas's wife,The boy and Sarah were visiting the remote cabin together.,Sarah threatened to tell Jonas's wife about their illegitimate son.
oleg,harry,katrine,Oleg was the son that Harry loved like a son.,Harry realizes Katrine has taken police files without permission.
harry,katrine,harry,Harry realizes Katrine has taken police files without permission.,"Harry learns that Katrine is looking for a link between several missing persons cases and another case, from nine years before, that was investigated by an alcoholic inspector named Gert Rafto."
harry,katrine,støp,Harry realizes Katrine has taken police files without permission.,Katrine flirted with Støp at a public event.
katrine,harry,katrine,"Harry learns that Katrine is looking for a link between several missing persons cases and another case, from nine years before, that was investigated by an alcoholic inspector named Gert Rafto.",Harry realizes Katrine has taken police files without permission.
sylvia otterson,harry,katrine,Harry and Katrine find Sylvia Otterson alive and well at her farm.,Harry realizes Katrine has taken police files without permission.
arve støp,katrine,harry,Katrine believes corrupt businessman Arve Støp is responsible for the deaths.,"Harry learns that Katrine is looking for a link between several missing persons cases and another case, from nine years before, that was investigated by an alcoholic inspector named Gert Rafto."
arve støp,katrine,støp,Katrine believes corrupt businessman Arve Støp is responsible for the deaths.,Katrine flirted with Støp at a public event.
oleg,harry,katrine,Harry forgets he had promised to take Oleg on a camping trip the same day.,Harry realizes Katrine has taken police files without permission.
