node_1,node_2,node_3,edge_1,edge_2
jack,erin,sofia,Spousal relationship. Jack is married to Erin.,Parent-child relationship. Sofia is the biological daughter of Jack and Erin.
jack,erin,gary,Spousal relationship. Jack is married to Erin.,Adoptive parent-child relationship. Gary is an adoptive Hindu son of Jack and Erin.
jack,erin,carter and bitsy simmons,Spousal relationship. Jack is married to Erin.,"In-law relationship. Erin's parents, Carter and Bitsy Simmons, visit during Thanksgiving dinner."
jill,pacino,dunkaccino advertisement,"Jill repeatedly rebuffs Pacino, causing suspicion that her invitation was just to convince him to do the advertisement.",Pacino agrees to work on the Dunkaccino advertisement on the condition that he has another date with Jill
jill,pacino,jill,"Jill repeatedly rebuffs Pacino, causing suspicion that her invitation was just to convince him to do the advertisement.","At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does."
jill,jack,erin,"Jill phones Jack and hears Pacino in the background, dejected she returns home.",Spousal relationship. Jack is married to Erin.
pacino,jill,online dating,"At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Deciding that Jill needs a romantic partner, Jack encourages her to try online dating"
pacino,jill,disgrace,"At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Jill disgraces herself along with Jack and his colleagues, resulting in her ejection"
pacino,jill,poopsie,"At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Despite the cruise line's strict policy against pets, Jill insists on bringing Poopsie along, irritating everyone onboard."
pacino,jill,pacino,"At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Jill repeatedly rebuffs Pacino, causing suspicion that her invitation was just to convince him to do the advertisement."
pacino,jill,jack,"At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Jill phones Jack and hears Pacino in the background, dejected she returns home."
pacino,jill,monica,"At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Jill encounters her former schoolmate Monica, who attacks Erin but Jill defends her."
pacino,jill,erin,"At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Monica attacks Erin, but Jill defends her."
jill,erin,sofia,"Monica attacks Erin, but Jill defends her.",Parent-child relationship. Sofia is the biological daughter of Jack and Erin.
jill,erin,gary,"Monica attacks Erin, but Jill defends her.",Adoptive parent-child relationship. Gary is an adoptive Hindu son of Jack and Erin.
jill,erin,carter and bitsy simmons,"Monica attacks Erin, but Jill defends her.","In-law relationship. Erin's parents, Carter and Bitsy Simmons, visit during Thanksgiving dinner."
