node_1,node_2,node_3,edge_1,edge_2
horus,set,osiris,Horus lost his eyes to Set after he defeated Horus and proclaimed himself the new king.,Set is the jealous brother of Osiris who killed him during the coronation.
horus,set,hathor,Horus lost his eyes to Set after he defeated Horus and proclaimed himself the new king.,"Set asks Hathor to take him to the underworld, but she refuses and joins up with Bek and Horus."
bek,horus,osiris,Bek steals one of Horus's eyes from Set's treasure vault and promises to find the other if Horus brings Zaya back from the dead.,Horus is the son of Osiris who was killed by his brother Set during the coronation.
bek,horus,set,Bek steals one of Horus's eyes from Set's treasure vault and promises to find the other if Horus brings Zaya back from the dead.,Horus lost his eyes to Set after he defeated Horus and proclaimed himself the new king.
bek,horus,ra,Bek steals one of Horus's eyes from Set's treasure vault and promises to find the other if Horus brings Zaya back from the dead.,"Horus believes that fulfilling his destiny means avenging his parents' deaths, as explained by Ra."
bek,horus,set,Bek steals one of Horus's eyes from Set's treasure vault and promises to find the other if Horus brings Zaya back from the dead.,"enemy relationship between Horus and Set, as seen in their battle atop an obelisk. Horus tries to stop Set from destroying the afterlife and freeing Apophis."
bek,horus,nephthys,Bek steals one of Horus's eyes from Set's treasure vault and promises to find the other if Horus brings Zaya back from the dead.,"relative relationship between Horus and Nephthys, as seen when Set absorbs Thoth's brain, Osiris's heart, and Horus's eye and wings from Nephthys."
bek,horus,set,Bek steals one of Horus's eyes from Set's treasure vault and promises to find the other if Horus brings Zaya back from the dead.,"Horus and Set engage in a fierce battle for power, with Horus ultimately overcoming and killing Set to save his people."
bek,horus,ra,Bek steals one of Horus's eyes from Set's treasure vault and promises to find the other if Horus brings Zaya back from the dead.,"After Horus saves Ra from danger, the sun god offers him any power he desires. Horus asks for the restoration of Bek and Zaya to life."
bek,horus,bek,Bek steals one of Horus's eyes from Set's treasure vault and promises to find the other if Horus brings Zaya back from the dead.,"When Bek becomes chief advisor to Horus, their relationship grows stronger."
bek,horus,hathor's bracelet,Bek steals one of Horus's eyes from Set's treasure vault and promises to find the other if Horus brings Zaya back from the dead.,"After receiving Hathor's bracelet from Bek, Horus leaves to rescue Hathor from the underworld."
zaya,horus,osiris,"Zaya gives plans for Set's pyramid to Bek, who uses them to infiltrate Set's treasure vault and steal Horus's eye.",Horus is the son of Osiris who was killed by his brother Set during the coronation.
zaya,horus,set,"Zaya gives plans for Set's pyramid to Bek, who uses them to infiltrate Set's treasure vault and steal Horus's eye.",Horus lost his eyes to Set after he defeated Horus and proclaimed himself the new king.
zaya,horus,ra,"Zaya gives plans for Set's pyramid to Bek, who uses them to infiltrate Set's treasure vault and steal Horus's eye.","Horus believes that fulfilling his destiny means avenging his parents' deaths, as explained by Ra."
zaya,horus,set,"Zaya gives plans for Set's pyramid to Bek, who uses them to infiltrate Set's treasure vault and steal Horus's eye.","enemy relationship between Horus and Set, as seen in their battle atop an obelisk. Horus tries to stop Set from destroying the afterlife and freeing Apophis."
zaya,horus,nephthys,"Zaya gives plans for Set's pyramid to Bek, who uses them to infiltrate Set's treasure vault and steal Horus's eye.","relative relationship between Horus and Nephthys, as seen when Set absorbs Thoth's brain, Osiris's heart, and Horus's eye and wings from Nephthys."
