node_1,node_2,node_3,edge_1,edge_2
guru pitka,deepak chopra,oprah,Guru Pitka claims to be the self proclaimed 'number-two guru in the world' after Deepak Chopra.,Dick Pants warns Pitka to hurry up the process or he will lose his spot on Oprah again to Deepak Chopra.
chastity belt,pitka,tugginmypudha,Tugginmypudha put a chastity belt on Pitka until he could learn that loving himself is more important than being loved by others.,Pitka was an orphan taught by Guru Tugginmypudha. 
chastity belt,pitka,jane,Tugginmypudha put a chastity belt on Pitka until he could learn that loving himself is more important than being loved by others.,Pitka has dinner with Jane and almost kisses her but his chastity belt clanks again and she leaves feeling rejected.
chastity belt,pitka,coach cherkov,Tugginmypudha put a chastity belt on Pitka until he could learn that loving himself is more important than being loved by others.,"Coach Cherkov punches Pitka in the testicles, his chastity belt does not protect his genitals and he groans grabbing his crotch and hunching over."
chastity belt,pitka,darren,Tugginmypudha put a chastity belt on Pitka until he could learn that loving himself is more important than being loved by others.,"Pitka helps Darren realize that since his mother only showed him love when he succeeded, he had grown to believe Prudence would only love him as long as he won."
chastity belt,pitka,niagara falls,Tugginmypudha put a chastity belt on Pitka until he could learn that loving himself is more important than being loved by others.,"Pitka and Darren attempt a confrontation, but her invective ends up scaring both of them away. Pitka then drives himself and Darren to Niagara Falls for a 'Heart to Heart'."
chastity belt,pitka,bollywood-style number,Tugginmypudha put a chastity belt on Pitka until he could learn that loving himself is more important than being loved by others.,The film ends with Jane and Pitka dancing together in a Bollywood-style number to a rendition of 'The Joker'.
masturbate,pitka,tugginmypudha,"Pitka asked if he could still masturbate but was warned if he attempted to, he would become blind with strabismus like Tugginmypudha.",Pitka was an orphan taught by Guru Tugginmypudha. 
masturbate,pitka,jane,"Pitka asked if he could still masturbate but was warned if he attempted to, he would become blind with strabismus like Tugginmypudha.",Pitka has dinner with Jane and almost kisses her but his chastity belt clanks again and she leaves feeling rejected.
masturbate,pitka,coach cherkov,"Pitka asked if he could still masturbate but was warned if he attempted to, he would become blind with strabismus like Tugginmypudha.","Coach Cherkov punches Pitka in the testicles, his chastity belt does not protect his genitals and he groans grabbing his crotch and hunching over."
masturbate,pitka,darren,"Pitka asked if he could still masturbate but was warned if he attempted to, he would become blind with strabismus like Tugginmypudha.","Pitka helps Darren realize that since his mother only showed him love when he succeeded, he had grown to believe Prudence would only love him as long as he won."
masturbate,pitka,niagara falls,"Pitka asked if he could still masturbate but was warned if he attempted to, he would become blind with strabismus like Tugginmypudha.","Pitka and Darren attempt a confrontation, but her invective ends up scaring both of them away. Pitka then drives himself and Darren to Niagara Falls for a 'Heart to Heart'."
masturbate,pitka,bollywood-style number,"Pitka asked if he could still masturbate but was warned if he attempted to, he would become blind with strabismus like Tugginmypudha.",The film ends with Jane and Pitka dancing together in a Bollywood-style number to a rendition of 'The Joker'.
chastity belt,pitka,tugginmypudha,"Back in India, Tugginmypudda tells Pitka that he has finally learned to love himself and removes Pitka's chastity belt, revealing there was a hook in the back.",Pitka was an orphan taught by Guru Tugginmypudha. 
chastity belt,pitka,jane,"Back in India, Tugginmypudda tells Pitka that he has finally learned to love himself and removes Pitka's chastity belt, revealing there was a hook in the back.",Pitka has dinner with Jane and almost kisses her but his chastity belt clanks again and she leaves feeling rejected.
chastity belt,pitka,coach cherkov,"Back in India, Tugginmypudda tells Pitka that he has finally learned to love himself and removes Pitka's chastity belt, revealing there was a hook in the back.","Coach Cherkov punches Pitka in the testicles, his chastity belt does not protect his genitals and he groans grabbing his crotch and hunching over."
chastity belt,pitka,darren,"Back in India, Tugginmypudda tells Pitka that he has finally learned to love himself and removes Pitka's chastity belt, revealing there was a hook in the back.","Pitka helps Darren realize that since his mother only showed him love when he succeeded, he had grown to believe Prudence would only love him as long as he won."
chastity belt,pitka,niagara falls,"Back in India, Tugginmypudda tells Pitka that he has finally learned to love himself and removes Pitka's chastity belt, revealing there was a hook in the back.","Pitka and Darren attempt a confrontation, but her invective ends up scaring both of them away. Pitka then drives himself and Darren to Niagara Falls for a 'Heart to Heart'."
chastity belt,pitka,bollywood-style number,"Back in India, Tugginmypudda tells Pitka that he has finally learned to love himself and removes Pitka's chastity belt, revealing there was a hook in the back.",The film ends with Jane and Pitka dancing together in a Bollywood-style number to a rendition of 'The Joker'.
pitka,bollywood-style number,jane,The film ends with Jane and Pitka dancing together in a Bollywood-style number to a rendition of 'The Joker'.,The film ends with Jane and Pitka dancing together in a Bollywood-style number to a rendition of 'The Joker'.
