node_1,node_2,node_3,edge_1,edge_2
batman,will,amy,encounter with Batman informing them to go to evacuation buses and that there will be no chance of survival if they go to save Amy in the context,"In the context, Will and Amy are involved in a romantic relationship that encounters some issues. Will's feelings for her are not fully admitted, leading to their breakup. Later, Will realizes the possibility of this event being related to his dream as a caveman."
batman,will,flavor flav,encounter with Batman informing them to go to evacuation buses and that there will be no chance of survival if they go to save Amy in the context,"In the context, Amy is revealed to have an affair with Flavor Flav, which contributes to her breakup with Will."
batman,will,crystal skull,encounter with Batman informing them to go to evacuation buses and that there will be no chance of survival if they go to save Amy in the context,"The caveman in Will's dream discovers that their fate lies in a Crystal Skull, which might be related to the end of the world prophecy."
batman,will,super duper sweet sixteen,encounter with Batman informing them to go to evacuation buses and that there will be no chance of survival if they go to save Amy in the context,"The context reveals that Will hosts a Super Duper Sweet Sixteen party at his house, despite being 25 years old."
batman,will,amy,encounter with Batman informing them to go to evacuation buses and that there will be no chance of survival if they go to save Amy in the context,"relationship between Will and Amy is discussed in the context, where he admits his feelings for her before the call is dropped."
batman,will,indiana jones,encounter with Batman informing them to go to evacuation buses and that there will be no chance of survival if they go to save Amy in the context,"Indiana Jones, who is revealed to be Will's father."
beowulf,will,amy,"After Amy stabs 'Beowulf' in the back, Will and Amy encounter Indiana Jones.","In the context, Will and Amy are involved in a romantic relationship that encounters some issues. Will's feelings for her are not fully admitted, leading to their breakup. Later, Will realizes the possibility of this event being related to his dream as a caveman."
beowulf,will,flavor flav,"After Amy stabs 'Beowulf' in the back, Will and Amy encounter Indiana Jones.","In the context, Amy is revealed to have an affair with Flavor Flav, which contributes to her breakup with Will."
beowulf,will,crystal skull,"After Amy stabs 'Beowulf' in the back, Will and Amy encounter Indiana Jones.","The caveman in Will's dream discovers that their fate lies in a Crystal Skull, which might be related to the end of the world prophecy."
beowulf,will,super duper sweet sixteen,"After Amy stabs 'Beowulf' in the back, Will and Amy encounter Indiana Jones.","The context reveals that Will hosts a Super Duper Sweet Sixteen party at his house, despite being 25 years old."
beowulf,will,amy,"After Amy stabs 'Beowulf' in the back, Will and Amy encounter Indiana Jones.","relationship between Will and Amy is discussed in the context, where he admits his feelings for her before the call is dropped."
beowulf,will,indiana jones,"After Amy stabs 'Beowulf' in the back, Will and Amy encounter Indiana Jones.","Indiana Jones, who is revealed to be Will's father."
