node_1,node_2,node_3,edge_1,edge_2
scales,dane,elizabeth,"The protagonist Elizabeth sees a hallmark symbol of scales and later, in her dreams, she encounters the spirit of Elizabeth Dane.","Elizabeth dreams about Elizabeth Dane, highlighting the connection between the two characters."
supernatural occurrences,nick's truck,windows,Objects inside Nick's truck move by themselves due to supernatural occurrences that plague the town.,The windows in Nick's truck shatter mysteriously due to unknown reasons.
old clipper ship,jennifer,sean and mandi,"An old clipper ship appears in the fog next to Nick's boat, and Jennifer draws a set of scales on the window inside. This event implies a possible connection between the old clipper ship and Jennifer.","Jennifer kills Sean and Mandi aboard Nick's boat, implying a possible connection between these three characters."
dane,elizabeth,spooner,"Elizabeth dreams about Elizabeth Dane, highlighting the connection between the two characters.",Elizabeth goes into the hold and finds Spooner alive in a freezer.
dane,elizabeth,scales symbol,"Elizabeth dreams about Elizabeth Dane, highlighting the connection between the two characters.","In the library, Elizabeth researches the scales symbol seen on the watch's hallmark."
elizabeth,spooner,mayor tom malone,Elizabeth goes into the hold and finds Spooner alive in a freezer.,Mayor Tom Malone – Father Malone's father – suspects Spooner of the murders.
spooner,mayor tom malone,father malone,Mayor Tom Malone – Father Malone's father – suspects Spooner of the murders.,"Father Malone mentions his father, Mayor Tom Malone, implying a possible connection between these two characters."
elizabeth,scales symbol,old trading colony north of antonio island,"In the library, Elizabeth researches the scales symbol seen on the watch's hallmark.","The scales symbol represented an old trading colony north of Antonio Island, which generated substantial wealth through intercontinental trade but was abandoned due to a leprosy outbreak."
blake,elizabeth,spooner,The ghost of Blake then sees Elizabeth.,Elizabeth goes into the hold and finds Spooner alive in a freezer.
blake,elizabeth,scales symbol,The ghost of Blake then sees Elizabeth.,"In the library, Elizabeth researches the scales symbol seen on the watch's hallmark."
blake,elizabeth,spooner,"Blake sees the ghost of Elizabeth. This is significant as Elizabeth is a reincarnation of Blake's wife and one of her ancestor's victims, leading to Blake's strong emotional reaction and eventual kiss with Elizabeth. However, Elizabeth transforms into a spirit and disappears, leaving Nick feeling helpless.",Elizabeth goes into the hold and finds Spooner alive in a freezer.
blake,elizabeth,scales symbol,"Blake sees the ghost of Elizabeth. This is significant as Elizabeth is a reincarnation of Blake's wife and one of her ancestor's victims, leading to Blake's strong emotional reaction and eventual kiss with Elizabeth. However, Elizabeth transforms into a spirit and disappears, leaving Nick feeling helpless.","In the library, Elizabeth researches the scales symbol seen on the watch's hallmark."
elizabeth dane,elizabeth,spooner,"Elizabeth is revealed to be the reincarnation of Elizabeth Dane, one of Blake's wife's ancestors and a victim in her past life. This connection explains Elizabeth's mysterious dreams about Elizabeth Dane.",Elizabeth goes into the hold and finds Spooner alive in a freezer.
elizabeth dane,elizabeth,scales symbol,"Elizabeth is revealed to be the reincarnation of Elizabeth Dane, one of Blake's wife's ancestors and a victim in her past life. This connection explains Elizabeth's mysterious dreams about Elizabeth Dane.","In the library, Elizabeth researches the scales symbol seen on the watch's hallmark."
