Question & Options,Correct Answer
"Which statements accurately describe the relationships between Epps and Northup in *12 Years a Slave*?
Options:
A. A) Epps is abusive and sadistic towards his slaves, including Northup.
B. B) Northup successfully convinces Epps about Armsby's dishonesty.
C. C) Epps treats Northup similarly to how he treats Ford's slaves.
D. D) Northup burns the letter as a means of defiance against Epps.","A) Epps is abusive and sadistic towards his slaves, including Northup., B) Northup successfully convinces Epps about Armsby's dishonesty., D) Northup burns the letter as a means of defiance against Epps."
"What roles do the characters Epps, Northup, and Patsey play in the context of the movie '12 Years a Slave'?
Options:
A. A) Epps is an abusive slave owner.
B. B) Northup is a slave who tries to convince Epps.
C. C) Patsey is a favored slave and Epps' top cotton picker.
D. D) Northup is a free man who is never threatened by Epps.","A) Epps is an abusive slave owner., B) Northup is a slave who tries to convince Epps., C) Patsey is a favored slave and Epps' top cotton picker."
"Which statements accurately describe the relationships among the characters in '12 Years a Slave'?
Options:
A. A) Epps is abusive towards his slaves, including Northup.
B. B) Northup convinces Epps that Armsby is lying.
C. C) Patsey is a favored slave and Epps' top cotton picker.
D. D) Epps has no ownership over Patsey.","A) Epps is abusive towards his slaves, including Northup., B) Northup convinces Epps that Armsby is lying., C) Patsey is a favored slave and Epps' top cotton picker."
"What are the dynamics of the relationships between Epps, Northup, and Patsey in *12 Years a Slave*?
Options:
A. A) Epps is abusive towards both Northup and Patsey.
B. B) Northup reluctantly participates in the abuse of Patsey.
C. C) Patsey is favored by Epps despite the abuse she suffers.
D. D) Epps shows compassion towards Patsey.","A) Epps is abusive towards both Northup and Patsey., B) Northup reluctantly participates in the abuse of Patsey., C) Patsey is favored by Epps despite the abuse she suffers."
"What can be inferred about the relationships between Epps, Northup, and Patsey in *12 Years a Slave*?
Options:
A. A) Epps is abusive towards his slaves, including Patsey.
B. B) Northup has a close relationship with Patsey.
C. C) Epps tries to prevent Northup from leaving.
D. D) Patsey is not a favored slave of Epps.","A) Epps is abusive towards his slaves, including Patsey., B) Northup has a close relationship with Patsey., C) Epps tries to prevent Northup from leaving."
"What can be inferred about the relationships between Epps, Northup, and Patsey in *12 Years a Slave*?
Options:
A. A) Epps is abusive towards his slaves, including Patsey.
B. B) Northup helps Patsey escape from Epps.
C. C) Patsey is a favored slave and works closely with Epps.
D. D) Northup and Patsey have a farewell before he leaves for freedom.","A) Epps is abusive towards his slaves, including Patsey., B) Northup helps Patsey escape from Epps., D) Northup and Patsey have a farewell before he leaves for freedom."
"Which statements accurately describe the relationships among the characters in *12 Years a Slave*?
Options:
A. A) Epps is abusive towards his slaves, including Patsey.
B. B) Northup helps Patsey escape from Epps.
C. C) Patsey is a favored slave and Epps' top cotton picker.
D. D) Epps owns Patsey as a slave.","A) Epps is abusive towards his slaves, including Patsey., C) Patsey is a favored slave and Epps' top cotton picker., D) Epps owns Patsey as a slave."
"What are the relationships depicted among the characters in *12 Years a Slave*?
Options:
A. A) Epps is abusive towards Northup.
B. B) Patsey is a favored slave of Epps.
C. C) Northup and Patsey share a farewell before his departure.
D. D) Epps' wife is jealous of Patsey and abuses her.","B) Patsey is a favored slave of Epps., C) Northup and Patsey share a farewell before his departure., D) Epps' wife is jealous of Patsey and abuses her."
"Which statements accurately describe the relationships and roles of the characters in *12 Years a Slave*?
Options:
A. A) Patsey is abused by Epps and his wife.
B. B) Northup is sold to Epps after being favored by Ford.
C. C) Epps is known for his sadistic treatment of slaves.
D. D) Ford treats Patsey with kindness and favor.","A) Patsey is abused by Epps and his wife., B) Northup is sold to Epps after being favored by Ford., C) Epps is known for his sadistic treatment of slaves."
"Which characters in *12 Years a Slave* are involved in abusive relationships?
Options:
A. A) Patsey
B. B) Epps
C. C) Northup
D. D) All of the above","A) Patsey, B) Epps"
"What are the relationships and roles among Patsey, Epps, and Northup in *12 Years a Slave*?
Options:
A. A) Epps is abusive towards Patsey.
B. B) Northup is forced to whip Patsey by Epps.
C. C) Patsey is a favored slave who works for Epps.
D. D) All of the above",D) All of the above
