Question & Options,Correct Answer
"In the movie 'Bhaiaji Superhit', released in 2018, what significant event regarding the movie's production occurred in 2011?
Options:
A. The movie was filmed in 2011
B. The initial cast was announced
C. The movie's director was replaced
D. The movie's title was changed",The initial cast was announced
"In the production of the movie 'Bhaiaji Superhit', which actors were announced as part of the initial cast in 2011?
Options:
A. Sunny Deol and Ameesha Patel
B. Akshay Kumar and Katrina Kaif
C. Ranbir Kapoor and Deepika Padukone
D. Salman Khan and Priyanka Chopra",Sunny Deol and Ameesha Patel
"In the production of the movie 'Bhaiaji Superhit', which actors were announced as part of the initial cast in 2011?
Options:
A. Arshad Warsi and Tusshar Kapoor
B. Akshay Kumar and Kareena Kapoor
C. Salman Khan and Deepika Padukone
D. Ranbir Kapoor and Alia Bhatt",Arshad Warsi and Tusshar Kapoor
"In the movie 'Bhaiaji Superhit', which was released in 2018, what role did Prakash Raj play in relation to the movie's production?
Options:
A. He directed the movie
B. He was announced as part of the movie's production in 2011
C. He starred as the main character
D. He produced the movie",He was announced as part of the movie's production in 2011
"In the movie 'Bhaiaji Superhit' released in 2018, which artist refused to increase the budget of the movie's production by ₹6 crore in May 2012?
Options:
A. Amitabh Bachchan
B. Faouzia
C. Salman Khan
D. Priyanka Chopra",Faouzia
"In the 2018 movie 'Bhaiaji Superhit', which director approached Subhash Ghai regarding the movie's production after Faouzia refused to increase the budget?
Options:
A. Rajkumar Hirani
B. Anurag Kashyap
C. Sanjay Leela Bhansali
D. The director of the movie's production",The director of the movie's production
"In the movie 'Bhaiaji Superhit', released in 2018, which actor left the movie's production due to schedule conflicts in July 2013?
Options:
A. Tusshar Kapoor
B. Sunny Deol
C. Preity Zinta
D. Arshad Warsi",Tusshar Kapoor
"In the movie 'Bhaiaji Superhit' released in 2018, what was the reason for Zinta's initial removal from the cast?
Options:
A. She had a scheduling conflict.
B. She was replaced by another actress.
C. She did not like the script.
D. She was busy with another project.",She had a scheduling conflict.
"In which year was the production of 'Bhaiaji Superhit' conducted in Udaipur, Rajasthan?
Options:
A. 2013
B. 2018
C. 2015
D. 2016",2013
"In the 2018 movie 'Bhaiaji Superhit', what dispute arose between Mahendra Dharival and Sunny Deol?
Options:
A. Sunny Deol wanted to change the script.
B. Mahendra Dharival wanted to increase the budget.
C. Sunny Deol wanted his remuneration before dubbing.
D. Mahendra Dharival refused to cast Sunny Deol.",Sunny Deol wanted his remuneration before dubbing.
"In the 2018 movie 'Bhaiaji Superhit', which production company was involved in the movie's production as per Mahendra Dharival's consultation with action director Tinu Verma?
Options:
A. Vijayta Films
B. Yash Raj Films
C. Dharma Productions
D. Red Chillies Entertainment",Vijayta Films
"In the movie 'Bhaiaji Superhit' released in 2018, which action director was consulted to advise on the completion of the project involving Deol?
Options:
A. Tinu Verma
B. David Dhawan
C. Rajkumar Hirani
D. Sanjay Leela Bhansali",Tinu Verma
"In the movie 'Bhaiaji Superhit' (2018), what caused the delay in the shooting of a few of Zinta's scenes?
Options:
A. Her involvement with the Indian Premier League
B. Scheduling conflicts with other actors
C. Weather conditions affecting the shoot
D. Budget constraints from the production team",Her involvement with the Indian Premier League
"In the 2018 movie 'Bhaiaji Superhit', what role does Deol play?
Options:
A. A single role
B. A double role
C. A villain
D. A supporting character",A double role
"In the 2018 movie 'Bhaiaji Superhit', which actor plays the role of a police inspector?
Options:
A. Kharaj Mukherjee
B. Sunny Deol
C. Preity Zinta
D. Arshad Warsi",Kharaj Mukherjee
"In the 2018 movie 'Bhaiaji Superhit', how did Evelyn Sharma learn Hindi?
Options:
A. By watching Hindi movies
B. By taking lessons for 2 hours a day
C. By reading Hindi books
D. By listening to Hindi music",By taking lessons for 2 hours a day
"In the movie 'Bhaiaji Superhit' (2018), which actor's project was stalled for 4 years before filming resumed in July 2015?
Options:
A. Sunny Deol
B. Salman Khan
C. Akshay Kumar
D. Ajay Devgn",Sunny Deol
"In which month was the movie 'Bhaiaji Superhit' scheduled for release in 2018?
Options:
A. September
B. October
C. November
D. December",October
