Question & Options,Correct Answer
"In the 2018 movie 'Thugs of Hindostan', which character is portrayed by Amitabh Bachchan?
Options:
A. Khudabaksh Jhaazi
B. Mirza Sikander Baig
C. Zafira
D. Ameer Ali",Khudabaksh Jhaazi
"In the 2018 movie 'Thugs of Hindostan', which character is portrayed by Fatima Sana Shaikh?
Options:
A. Princess Zafira Baig
B. Nawab Mirza Sikander Baig
C. Azaad
D. Shahenshah",Princess Zafira Baig
"In the 2018 movie 'Thugs of Hindostan', which character is portrayed by Aamir Khan?
Options:
A. Firangi Mallah
B. Zafira
C. Khuda Baksh
D. Pirate Captain",Firangi Mallah
"In the 2018 movie 'Thugs of Hindostan', which character is played by Katrina Kaif?
Options:
A. Suraiyya
B. Ameer Ali
C. Zafira
D. Kiran",Suraiyya
"In the 2018 movie 'Thugs of Hindostan', which character is portrayed by Ronit Roy?
Options:
A. Mirza Sikander Baig
B. Amitabh Bachchan
C. Fatima Sana Shaikh
D. Katrina Kaif",Mirza Sikander Baig
"In the 2018 movie 'Thugs of Hindostan', which character is portrayed by Lloyd Owen?
Options:
A. Amitabh Bachchan
B. John Clive
C. Katrina Kaif
D. Fatima Sana Shaikh",John Clive
"In the 2018 movie 'Thugs of Hindostan', what role does Dev Dave play?
Options:
A. A pirate captain
B. A young orderly
C. A royal guard
D. A shipwright",A young orderly
"In the 2018 movie 'Thugs of Hindostan', which character is portrayed by Sharat Saxena?
Options:
A. Maharaja Sangram Singh
B. Aamir Khan
C. Fatima Sana Shaikh
D. Katrina Kaif",Maharaja Sangram Singh
"In the 2018 movie 'Thugs of Hindostan', which character is played by Ila Arun?
Options:
A. Jaitumbi
B. Ameer Ali
C. Zafira
D. Firangi",Jaitumbi
"In the movie 'Thugs of Hindostan' released in 2018, which actor plays the role of Capt James Powell?
Options:
A. Aamir Khan
B. Gavin Marshall
C. Ronit Roy
D. Fatima Sana Shaikh",Gavin Marshall
"In the movie 'Thugs of Hindostan' released in 2018, which character is played by Vikas Shrivastav?
Options:
A. Thug
B. Daroga
C. Ameer
D. Zafira",Daroga
"In the 2018 movie 'Thugs of Hindostan', what role does Kalida Jan play?
Options:
A. A pirate captain
B. Ammi, the former Queen of Raunakpur
C. A soldier
D. A merchant","Ammi, the former Queen of Raunakpur"
"In the 2018 movie 'Thugs of Hindostan', who plays the role of young Zafira Baig?
Options:
A. Fatima Sana Shaikh
B. Deshna Dugad
C. Amitabh Bachchan
D. Katrina Kaif",Deshna Dugad
"In the 2018 movie 'Thugs of Hindostan', which character is played by Sharad Joshi?
Options:
A. Aslam Baig
B. Mirza Sikander Baig
C. Raunakpur Prince
D. Thug Leader",Aslam Baig
"In the movie 'Thugs of Hindostan' released in 2018, which actor plays the role of thug Bhure Lal?
Options:
A. Aamir Khan
B. Shaji Chaudhary
C. Amitabh Bachchan
D. Fatima Sana Shaikh",Shaji Chaudhary
"In the 2018 movie 'Thugs of Hindostan', what role does Kaivalya Chheda play?
Options:
A. Groom Lala Ji
B. Thug Leader
C. Royal Guard
D. Merchant",Groom Lala Ji
"In the movie 'Thugs of Hindostan' (2018), which character is played by Abdul Quadir Amin?
Options:
A. Azhar Ali
B. Amitabh Bachchan
C. Fatima Sana Shaikh
D. Lloyd Owen",Azhar Ali
