Question & Options,Correct Answer
"In the 2013 Bollywood movie 'Ramaiya Vastavaiya', who composed the soundtrack album?
Options:
A. A. A.R. Rahman
B. B. Vishal-Shekhar
C. C. Sachin-Jigar
D. D. Pritam",C. Sachin-Jigar
"In the 2013 movie 'Ramaiya Vastavaiya', which music composers worked alongside producer Kumar Taurani for the soundtrack?
Options:
A. A. Vishal-Shekhar
B. B. Sachin-Jigar
C. C. Pritam
D. D. A.R. Rahman",B. Sachin-Jigar
"Which of the following movies is a Bollywood film released in 2013 alongside 'Ramaiya Vastavaiya'?
Options:
A. Chennai Express
B. Issaq
C. Besharam
D. Yeh Jawaani Hai Deewani",Issaq
"In the 2013 movie 'Ramaiya Vastavaiya', which song features the vocals of Atif Aslam?
Options:
A. Jeene Laga Hoon
B. Tum Hi Ho
C. Pee Loon
D. Tera Hone Laga Hoon",Jeene Laga Hoon
"In the 2013 movie 'Ramaiya Vastavaiya', which song features the vocals of Shreya Ghoshal?
Options:
A. Jeene Laga Hoon
B. Tum Hi Ho
C. Tera Ban Jaunga
D. Pehla Nasha",Jeene Laga Hoon
"In the movie 'Ramaiya Vastavaiya' released in 2013, which Indian singer performed the song 'Hip Hop Pammi'?
Options:
A. Arijit Singh
B. Mika Singh
C. Sonu Nigam
D. Shreya Ghoshal",Mika Singh
"In the 2013 movie 'Ramaiya Vastavaiya', which Indian playback singer performed the song 'Hip Hop Pammi'?
Options:
A. Shreya Ghoshal
B. Monali Thakur
C. Sunidhi Chauhan
D. Neeti Mohan",Monali Thakur
"In the 2013 movie 'Ramaiya Vastavaiya', which Pakistani singer performed the song 'Rang Jo Lagyo'?
Options:
A. Arijit Singh
B. Atif Aslam
C. Sonu Nigam
D. Mohit Chauhan",Atif Aslam
"In the 2013 movie 'Ramaiya Vastavaiya', which Indian playback singer performed the song 'Rang Jo Lagyo'?
Options:
A. Asha Bhosle
B. Shreya Ghoshal
C. Lata Mangeshkar
D. Sunidhi Chauhan",Shreya Ghoshal
"Which Indian singer performed the song 'Peecha Chhute' from the movie 'Ramaiya Vastavaiya', released in 2013?
Options:
A. Arijit Singh
B. Mohit Chauhan
C. Sonu Nigam
D. Atif Aslam",Mohit Chauhan
"In the 2013 movie 'Ramaiya Vastavaiya', which Indian singer performed the song 'Jadoo Ki Jhappi'?
Options:
A. Shreya Ghoshal
B. Neha Kakkar
C. Sunidhi Chauhan
D. Asha Bhosle",Neha Kakkar
"In the 2013 movie 'Ramaiya Vastavaiya', which Indian singer performed the song 'Jadoo Ki Jhappi'?
Options:
A. Neha Kakkar
B. Mika Singh
C. Arijit Singh
D. Sonu Nigam",Mika Singh
"In the movie 'Ramaiya Vastavaiya' (2013), which production company is associated with the release of its soundtrack?
Options:
A. Yash Raj Films
B. Tips Industries Limited
C. Eros International
D. Viacom18 Motion Pictures",Tips Industries Limited
