Question & Options,Correct Answer
"What genre does the movie 'Kambakkht Ishq', released in 2009, belong to?
Options:
A. Horror
B. Indian romantic action comedy film
C. Science Fiction
D. Documentary",Indian romantic action comedy film
"Who is the director of the movie 'Kambakkht Ishq', released in 2009?
Options:
A. Sabbir Khan
B. Karan Johar
C. Rajkumar Hirani
D. Sanjay Leela Bhansali",Sabbir Khan
"Who is the producer of the movie 'Kambakkht Ishq', released in 2009?
Options:
A. Sajid Nadiadwala
B. Karan Johar
C. Aditya Chopra
D. Rajkumar Hirani",Sajid Nadiadwala
"What type of film is 'Kambakkht Ishq', released in 2009?
Options:
A. A Hollywood film
B. An Indian film
C. A documentary
D. A foreign film",An Indian film
"What genre is the movie 'Kambakkht Ishq', released in 2009?
Options:
A. Action
B. Horror
C. Romantic
D. Thriller",Romantic
"What genre is the movie 'Kambakkht Ishq', released in 2009?
Options:
A. Drama
B. Action
C. Comedy
D. Horror",Action
"What genre is the movie 'Kambakkht Ishq', released in 2009?
Options:
A. Drama
B. Horror
C. Comedy
D. Action",Comedy
"In the 2009 movie 'Kambakkht Ishq', which Tamil film is it based on?
Options:
A. Pammal K. Sambandam
B. Muthu
C. Sivaji
D. Baasha",Pammal K. Sambandam
"In the movie 'Kambakkht Ishq', which 1999 film is referenced as being released in that year?
Options:
A. Pammal K. Sambandam
B. Dil Se
C. Hum Saath-Saath Hain
D. Baazigar",Pammal K. Sambandam
"In the 2009 movie 'Kambakkht Ishq', which two actors played pivotal roles?
Options:
A. Akshay Kumar and Kareena Kapoor
B. Shahid Kapoor and Priyanka Chopra
C. Salman Khan and Katrina Kaif
D. Aamir Khan and Deepika Padukone",Akshay Kumar and Kareena Kapoor
"In the 2009 movie 'Kambakkht Ishq', which actors played supporting roles alongside the main cast?
Options:
A. Aftab Shivdasani and Amrita Arora
B. Akshay Kumar and Kareena Kapoor
C. Arjun Rampal and Priyanka Chopra
D. Saif Ali Khan and Deepika Padukone",Aftab Shivdasani and Amrita Arora
"In the 2009 movie 'Kambakkht Ishq', which two actors played supporting roles?
Options:
A. Jaaved Jaafrey and Kirron Kher
B. Akshay Kumar and Kareena Kapoor
C. Boman Irani and Aftab Shivdasani
D. Arjun Rampal and Priyanka Chopra",Jaaved Jaafrey and Kirron Kher
"In the 2009 movie 'Kambakkht Ishq', which two celebrities make cameo appearances as themselves?
Options:
A. Sylvester Stallone and Denise Richards
B. Arnold Schwarzenegger and Cameron Diaz
C. Tom Cruise and Nicole Kidman
D. Brad Pitt and Angelina Jolie",Sylvester Stallone and Denise Richards
"In the 2009 film 'Kambakkht Ishq', what event causes Viraj Shergill and Simrita Rai to instantaneously develop a dislike for each other?
Options:
A. A chance meeting at a cafe
B. Lucky's and Kamini Sandhu's wedding ceremony
C. A misunderstanding at work
D. An argument over a car",Lucky's and Kamini Sandhu's wedding ceremony
"In the 2009 movie 'Kambakkht Ishq', what is the nature of the relationship between Simrita and Kamini?
Options:
A. A friendship based on mutual respect
B. A rivalry stemming from a love triangle
C. A mentor-student relationship
D. A family bond",A rivalry stemming from a love triangle
