Question & Options,Correct Answer
"What is the essential content or statement of facts in a nutshell for the movie 'Khatta Meetha', released in 2010, referred to as?
Options:
A. Plot
B. Theme
C. Summary
D. Character Development",Summary
"In the 2010 movie 'Khatta Meetha', what is the nature of the relationship between Sachin Tichkule and Municipal Commissioner Gehna Ganpule?
Options:
A. They are best friends who support each other.
B. They used to have a romantic relationship but now she hates him due to his dishonest ways.
C. They are business partners with mutual respect.
D. They are siblings who have a complicated relationship.",They used to have a romantic relationship but now she hates him due to his dishonest ways.
"In the 2010 movie 'Khatta Meetha', which character is responsible for the bridge collapse with the help of politician Sanjay Rana?
Options:
A. Harish Tichkule
B. Trigun Fatak
C. Sanjay Rana
D. Kiran Tichkule",Harish Tichkule
"In the 2010 movie 'Khatta Meetha', what role did Sanjay Rana play in relation to Vishwas Rao?
Options:
A. He was a business partner who betrayed him.
B. He helped him during a bridge collapse and was later killed to prevent the truth from coming out.
C. He was a rival who tried to sabotage his plans.
D. He was a family friend who supported him throughout.",He helped him during a bridge collapse and was later killed to prevent the truth from coming out.
"In the 2010 movie 'Khatta Meetha', what does Ramakant Tichkule reprimand Sachin Tichkule for?
Options:
A. Not being able to find a job
B. Having no money to marry his sister off
C. Disrespecting family traditions
D. Failing to help with household chores",Having no money to marry his sister off
"In the 2010 movie 'Khatta Meetha', what does Azad Bhagat seek justice for?
Options:
A. His family's financial troubles
B. The bridge collapse that caused his family's death
C. The corruption in the government
D. The loss of his job",The bridge collapse that caused his family's death
"In the movie 'Khatta Meetha' (2010), what is the nature of the relationship between Sachin and Anjali?
Options:
A. They are close friends who share everything.
B. They are siblings who lose touch but Anjali tries to reach out to Sachin.
C. They are colleagues who have a professional relationship.
D. They are rivals competing for a family inheritance.",They are siblings who lose touch but Anjali tries to reach out to Sachin.
"In the 2010 movie 'Khatta Meetha', what event leads to the initial strain in the relationship between Sachin and Gehna?
Options:
A. Sachin's disillusionment with his career
B. Gehna's financial troubles
C. Sachin's fraudulent set-up leading to Gehna's suicide attempt
D. A misunderstanding over family matters",Sachin's fraudulent set-up leading to Gehna's suicide attempt
"In the 2010 movie 'Khatta Meetha', what is the relationship between Anjali and Ramakant, particularly in the context of Anjali's death?
Options:
A. Anjali is Ramakant's sister.
B. Anjali is Ramakant's daughter.
C. Anjali is Ramakant's friend.
D. Anjali is Ramakant's wife.",Anjali is Ramakant's daughter.
"In the 2010 movie 'Khatta Meetha', what leads Sachin to team up with Azad?
Options:
A. Sachin wants to become a thief.
B. Gehna informs Sachin about Azad's intentions.
C. Sachin and Azad are childhood friends.
D. They are both trying to win a competition.",Gehna informs Sachin about Azad's intentions.
"In the 2010 movie 'Khatta Meetha', what type of relationship exists between Sanjay and Gehna, particularly when Sanjay decides to transfer Gehna to another city?
Options:
A. A romantic relationship
B. A family relationship
C. An employer-employee relationship
D. A friendship",An employer-employee relationship
"In the 2010 movie 'Khatta Meetha', what happens to Azad on his way to court?
Options:
A. He successfully defends himself in court.
B. He is killed by masked robbers.
C. He meets an old friend.
D. He finds a hidden treasure.",He is killed by masked robbers.
"In the 2010 movie 'Khatta Meetha', what significant action does Sanjay take regarding Gehna?
Options:
A. Sanjay promotes Gehna at work
B. Sanjay gets Gehna transferred to another city
C. Sanjay proposes to Gehna
D. Sanjay helps Gehna start a new business",Sanjay gets Gehna transferred to another city
"In the 2010 movie 'Khatta Meetha', what event occurs involving the character Azad on his way to court?
Options:
A. He wins a case against Sanjay.
B. He is killed by masked robbers hired by Sanjay.
C. He meets an old friend.
D. He gets arrested.",He is killed by masked robbers hired by Sanjay.
"In the 2010 movie 'Khatta Meetha', what traumatic event does Anjali witness involving Sanjay's friends?
Options:
A. Anjali sees them helping her escape.
B. Anjali sees them committing a robbery.
C. Anjali sees them raping her.
D. Anjali sees them celebrating a victory.",Anjali sees them raping her.
"In the 2010 movie 'Khatta Meetha', what significant event does Azad reveal while being taken to the hospital for treatment?
Options:
A. He saw Anjali being praised for her bravery
B. He witnessed Anjali being helped by Sanjay
C. He saw Anjali being raped by Sanjay's friends
D. He overheard Anjali planning a surprise party",He saw Anjali being raped by Sanjay's friends
"In the 2010 movie 'Khatta Meetha', what does Sachin do after taking the fatally injured Azad to the hospital?
Options:
A. He calls the police to report the incident.
B. He decides to search for the documents at Azad's house.
C. He stays at the hospital to take care of Azad.
D. He leaves the city to avoid trouble.",He decides to search for the documents at Azad's house.
"In the movie 'Khatta Meetha' (2010), what does Sanjay decide to do when he learns that Sachin is searching for the evidence?
Options:
A. He destroys the evidence
B. He gives the evidence to Sachin
C. He hides the evidence elsewhere
D. He confesses to Sachin",He hides the evidence elsewhere
"In the 2010 movie 'Khatta Meetha', what significant event occurs between Sachin and Sanjay?
Options:
A. Sachin helps Sanjay escape
B. Sanjay gives Sachin a bag of evidence
C. Sachin follows Sanjay and they engage in a fight
D. Sanjay reveals his true identity to Sachin",Sachin follows Sanjay and they engage in a fight
"In the 2010 movie 'Khatta Meetha', what tragic event occurs involving the character Sanjay?
Options:
A. Sanjay wins a race against a truck
B. Sanjay is saved from an accident by a truck driver
C. Sanjay is killed after being run over by a truck
D. Sanjay drives the truck to victory",Sanjay is killed after being run over by a truck
"In the 2010 movie 'Khatta Meetha', which characters are involved in the arrest as per the relationship described?
Options:
A. Trigun, Harish, and Suhas
B. Harish and Suhas
C. Trigun and Suhas
D. Trigun alone","Trigun, Harish, and Suhas"
"In the 2010 movie 'Khatta Meetha', how does Ramakant express his feelings towards Sachin during a pivotal moment?
Options:
A. He encourages Sachin to leave and pursue his dreams.
B. He stops Sachin from leaving and rekindles their relationship, expressing pride in him.
C. He criticizes Sachin for his choices and urges him to change.
D. He ignores Sachin and focuses on his own problems.","He stops Sachin from leaving and rekindles their relationship, expressing pride in him."
"In the 2010 movie 'Khatta Meetha', what significant decision do Gehna and Sachin make after Gehna confesses her love for Sachin?
Options:
A. They decide to travel the world together.
B. They decide to marry.
C. They decide to break up.
D. They decide to focus on their careers.",They decide to marry.
"In the 2010 movie 'Khatta Meetha', what role did Anjali's brothers-in-law play in her fate?
Options:
A. They were protective of her.
B. They had a hand in her death and were not reprimanded.
C. They helped her achieve her dreams.
D. They were unaware of her struggles.",They had a hand in her death and were not reprimanded.
"In the 2010 movie 'Khatta Meetha', what does the film imply about the people who died in the bridge collapse incident?
Options:
A. They can be resurrected if found.
B. Their absence is permanent and irreversible.
C. They will return as spirits to haunt the living.
D. They were never really there.",Their absence is permanent and irreversible.
"What type of film is 'Khatta Meetha', released in 2010, according to Rajeev Masand's review?
Options:
A. Action film
B. Horror film
C. Complete family film
D. Documentary",Complete family film
"What rating did Rajeev Masand give to the movie 'Khatta Meetha', released in 2010?
Options:
A. 2 out of 5
B. 3 out of 5
C. 4 out of 5
D. 5 out of 5",3 out of 5
"In the movie 'Khatta Meetha' (2010), how did Sukanya Verma describe the story's structure?
Options:
A. It was praised for its originality and depth.
B. It had generic turns and contrived twists.
C. It was a straightforward and predictable plot.
D. It was filled with unexpected surprises and creativity.",It had generic turns and contrived twists.
"In the 2010 movie 'Khatta Meetha', what was Sukanya Verma's rating and her opinion on the story's significance?
Options:
A. 1/5 - The story is completely original.
B. 2/5 - The story is familiar but manages to be humorous.
C. 3/5 - The story is engaging and well-structured.
D. 4/5 - The story is highly innovative and captivating.",2/5 - The story is familiar but manages to be humorous.
"What was the critical reception of the film 'Khatta Meetha', released in 2010, according to Noyon Jyoti Parasara of AOL?
Options:
A. It was praised for its direction and storytelling.
B. It was rated 1.5/5 and criticized for not reflecting the experience of its director.
C. It received a National Award for Best Film.
D. It was considered a box office success and well-received by audiences.",It was rated 1.5/5 and criticized for not reflecting the experience of its director.
"What was Blessy Chettiar's rating and comment about the film 'Khatta Meetha', released in 2010?
Options:
A. 1/5 - A complete disaster with no redeeming qualities.
B. 2/5 - A hotchpotch of too much drama and very little comedy.
C. 3/5 - A balanced mix of drama and comedy.
D. 4/5 - A delightful comedy that keeps you entertained.",2/5 - A hotchpotch of too much drama and very little comedy.
