Question & Options,Correct Answer
"In the 2011 movie 'Thank You', what issue does Sanjana face in relation to a free necklace?
Options:
A. She wants to buy a free necklace from a store.
B. She has a dispute over receiving a free necklace from Raj in a mall.
C. She receives a free necklace but doesn't like it.
D. She loses her free necklace at the mall.",She has a dispute over receiving a free necklace from Raj in a mall.
"In the 2011 movie 'Thank You', what is the relationship between Maya and her secret friend?
Options:
A. Maya is unaware of her friend's actions.
B. Maya's friend is helping her plan a surprise.
C. Maya's secret friend is spying on Yogi's infidelity.
D. Maya and her friend are rivals.",Maya's secret friend is spying on Yogi's infidelity.
"In the 2011 movie 'Thank You', what is the purpose of the meeting arranged between Sanjana and Detective Kishan Khurana?
Options:
A. To plan a wedding
B. To solve the issue of a free necklace from Raj
C. To discuss a business deal
D. To investigate a crime",To solve the issue of a free necklace from Raj
"In the 2011 movie 'Thank You', what does Kishan Khurana investigate regarding Sanjana's accusations?
Options:
A. Kishan investigates accusations made by Sanjana against Raj
B. Kishan investigates a theft in the neighborhood
C. Kishan investigates a business deal gone wrong
D. Kishan investigates a family feud",Kishan investigates accusations made by Sanjana against Raj
"In the 2011 movie 'Thank You', what is the nature of the relationship between Raj Malhotra and his girlfriends?
Options:
A. Raj is engaged to all of them
B. Raj is dating multiple girlfriends
C. Raj is secretly married to one of them
D. Raj has no romantic involvement with them",Raj is dating multiple girlfriends
"In the 2011 movie 'Thank You', where does Kishan Khurana plan to expose Raj by calling all his girlfriends?
Options:
A. At a wedding reception
B. During a Christmas gathering
C. At a New Year's Eve party
D. In a restaurant",At a New Year's Eve party
"In the 2011 movie 'Thank You', what action does Vikram Chopra take to save Raj during Kishan's plan to expose him?
Options:
A. Vikram calls the police for help
B. Vikram confronts Kishan directly
C. Vikram saves Raj from a dangerous situation
D. Vikram decides to leave Raj behind",Vikram saves Raj from a dangerous situation
"In the 2011 movie 'Thank You', what suggestion does the character KD, a friend and Canadian Security Intelligence Service agent, make regarding handling a trivial matter?
Options:
A. To involve the police immediately
B. To hire a private detective
C. To ignore the issue completely
D. To consult with a lawyer",To hire a private detective
"In the 2011 movie 'Thank You', how do the characters Raj and Kishan become involved with each other?
Options:
A. Raj seeks revenge on Kishan for a past incident.
B. Raj lands up at Kishan's place and enlists his help after recognizing him from a party.
C. Kishan is Raj's long-lost brother.
D. Raj and Kishan are business partners in a new venture.",Raj lands up at Kishan's place and enlists his help after recognizing him from a party.
"In the 2011 movie 'Thank You', which character does Raj mistakenly assume to be the informer after viewing a doctored video in the plot?
Options:
A. Kishan
B. Yogi
C. Sanjana
D. Raj",Yogi
"In the 2011 movie 'Thank You', how does Sanjana affect her friendship with Raj?
Options:
A. By supporting him in his relationships
B. By exposing him on one of his cheat dates
C. By helping him win a bet
D. By introducing him to new friends",By exposing him on one of his cheat dates
"In the 2011 movie 'Thank You', who does Vikram assume to be the informer after Kishan shows them a doctored video?
Options:
A. Raj
B. Kishan
C. Yogi
D. Sanjana",Yogi
"In the 2011 movie 'Thank You', how does Sanjana respond to Raj after learning the truth about him?
Options:
A. She confronts him angrily.
B. She believes the story and forgives Raj, later snubbing Kishan over the exposé.
C. She decides to leave him for Kishan.
D. She tells Raj to prove his love.","She believes the story and forgives Raj, later snubbing Kishan over the exposé."
"In the 2011 movie 'Thank You', who is responsible for killing during a 'mission' for KD?
Options:
A. Raj
B. King's Brother
C. KD
D. The Mission Leader",Raj
"In the 2011 movie 'Thank You', what plan does Kishan have regarding Sanjana's involvement with the deceitful deal involving himself and Yogi?
Options:
A. To confront them directly about the deal
B. To stage himself as King and have them assemble blindfolded
C. To flee the situation and avoid confrontation
D. To seek help from the police to expose them",To stage himself as King and have them assemble blindfolded
