Question & Options,Correct Answer
"In the 2005 movie 'Shaadi No. 1', which character is portrayed by Sanjay Dutt?
Options:
A. Lakhwinder 'Lucky' Singh Lakha
B. Raju
C. Babu
D. Vikram",Lakhwinder 'Lucky' Singh Lakha
"In the 2005 movie 'Shaadi No. 1', which character is played by Soha Ali Khan?
Options:
A. Advocate Sonia Kapoor
B. Aryan
C. Rohit
D. Naina",Advocate Sonia Kapoor
"In the 2005 movie 'Shaadi No. 1', which character is portrayed by Fardeen Khan?
Options:
A. Raj Mittal
B. Raju
C. Vikram
D. Sameer",Raj Mittal
"In the movie 'Shaadi No. 1', released in 2005, which character is portrayed by Zayed Khan?
Options:
A. Veer Saxena
B. Raj Malhotra
C. Ravi Kumar
D. Vikram Singh",Veer Saxena
"In the 2005 movie 'Shaadi No. 1', which actor plays the character Aryan Kapoor?
Options:
A. Sharman Joshi
B. John Abraham
C. Sanjay Dutt
D. Akshay Kumar",Sharman Joshi
"In the 2005 movie 'Shaadi No. 1', which character is played by Esha Deol?
Options:
A. A. Diya Saxena
B. B. Veer
C. C. Raju
D. D. Priya",A. Diya Saxena
"In the movie 'Shaadi No. 1' released in 2005, which character is portrayed by Ayesha Takia?
Options:
A. Bhavana Mittal
B. Raj
C. Aarti
D. Rohit",Bhavana Mittal
"In the 2005 movie 'Shaadi No. 1', which actress plays the character Rekha Kothari, who is in a relationship with Raj?
Options:
A. Aarti Chhabria
B. Rekha
C. Sushmita Sen
D. Esha Deol",Aarti Chhabria
"In the 2005 movie 'Shaadi No. 1', which character is portrayed by Riya Sen, who is in a relationship with Aryan?
Options:
A. Madhuri Kothari
B. Riya Sen
C. Aryan
D. Rani Mukerji",Madhuri Kothari
"In the movie 'Shaadi No. 1' released in 2005, which actor performs the character of H.S Gulati?
Options:
A. Ali Asgar
B. Arshad Warsi
C. Sanjay Dutt
D. John Abraham",Ali Asgar
"In the 2005 movie 'Shaadi No. 1', which character is played by Sophie Choudry?
Options:
A. Dimple Kothari
B. Veer
C. Nisha
D. Raju",Dimple Kothari
"In the 2005 movie 'Shaadi No. 1', which character is portrayed by Satish Shah?
Options:
A. Kothari
B. Prem
C. Nisha
D. Vijay",Kothari
"In the movie 'Shaadi No. 1' released in 2005, which character is portrayed by Rajpal Yadav?
Options:
A. Mr. X
B. Mr. Y
C. Mr. Z
D. Mr. A",Mr. Y
"In the movie 'Shaadi No. 1' released in 2005, which character does Suresh Menon portray?
Options:
A. Panditji
B. Raj
C. Priya
D. Inspector",Panditji
"In the 2005 movie 'Shaadi No. 1', which character is played by Javed Khan?
Options:
A. A. The groom
B. B. Marriage Registrar
C. C. The bride
D. D. The best man",B. Marriage Registrar
