Question & Options,Correct Answer
"In the 2006 movie 'Krrish', what does the phrase 'HERE IS THE DETAILS OF MOVIE'S MUSIC' imply about the relationship between Krrish and its music?
Options:
A. Krrish is a character in a musical film.
B. Krrish features a soundtrack that is integral to the movie.
C. Krrish is a documentary about music.
D. Krrish does not have any music.",Krrish features a soundtrack that is integral to the movie.
"What aspect of the movie 'Krrish' (2006) is being discussed in relation to its music?
Options:
A. The lead actor's performance
B. The visual effects used
C. The soundtrack
D. The box office collection",The soundtrack
"In the movie 'Krrish' released in 2006, who produced the soundtrack album?
Options:
A. A. A.R. Rahman
B. B. Rajesh Roshan
C. C. Pritam
D. D. Vishal-Shekhar",B. Rajesh Roshan
"What is the release date of the soundtrack album for the movie 'Krrish', which was released in 2006?
Options:
A. 28 April 2006
B. 15 March 2006
C. 1 May 2006
D. 10 April 2006",28 April 2006
"In which year was the soundtrack for the movie 'Krrish', released in 2006, recorded?
Options:
A. 2004
B. 2005
C. 2006
D. 2007",2005
"What is the genre of the soundtrack for the movie 'Krrish', released in 2006?
Options:
A. Rock
B. Pop
C. Film soundtrack
D. Classical",Film soundtrack
"In the movie 'Krrish' released in 2006, which label was the soundtrack album released under?
Options:
A. T-Series
B. Sony Music
C. Universal Music
D. Warner Bros",T-Series
"In the movie 'Krrish' released in 2006, who was the producer of the soundtrack?
Options:
A. A. A.R. Rahman
B. B. Rajesh Roshan
C. C. Pritam
D. D. Vishal-Shekhar",B. Rajesh Roshan
"What is the title of the soundtrack album associated with the 2006 movie 'Krrish'?
Options:
A. KrrishSoundtrack
B. Krrish Music
C. Rajesh Roshan's Hits
D. Film Soundtrack 2006",KrrishSoundtrack
"What is the title of the soundtrack album for the movie 'Krrish', released in 2006?
Options:
A. Krrish Soundtrack
B. Krrish Music Album
C. Krrish: The Musical
D. Krrish Hits",Krrish Soundtrack
"In the 2006 movie 'Krrish', which soundtrack was recognized as the seventh best-selling Bollywood soundtrack of the year?
Options:
A. Krrish soundtrack
B. Kabhi Alvida Naa Kehna
C. Dhoom 2
D. Don",Krrish soundtrack
"In the movie 'Krrish' released in 2006, what is notable about the soundtrack in relation to its language versions?
Options:
A. The soundtrack is only available in Hindi.
B. The soundtrack has a Tamil version.
C. The soundtrack is only available in English.
D. The soundtrack features no vocal tracks.",The soundtrack has a Tamil version.
"In the 2006 movie 'Krrish', which song from the Tamil version of the soundtrack features vocals by Sonu Nigam and Shreya Ghoshal?
Options:
A. Azhagiya Tamil Magan
B. Then Vadikkum
C. Suttrum Vizhi
D. Munbe Vaa",Then Vadikkum
"In the 2006 movie 'Krrish', which Tamil song is featured in the soundtrack?
Options:
A. Then Vadikkum
B. Chinna Chinna Aasai
C. Vennilave Vennilave
D. Munbe Vaa",Then Vadikkum
"In the 2006 movie 'Krrish', which song features the artists Sonu Nigam and Shreya Ghoshal in its Tamil version?
Options:
A. A. Un Pol Yaarum
B. B. Jaane Dil Mein
C. C. Koi Mil Gaya
D. D. Dhoom Again",A. Un Pol Yaarum
"In the 2006 movie 'Krrish', which song is the third track in the Tamil version of the soundtrack featuring Udit Narayan and Shreya Ghoshal?
Options:
A. Sokki Sokki Summa
B. Holi Re
C. Jaadu
D. Dil Na Diya",Sokki Sokki Summa
"In the 2006 movie 'Krrish', what is the title of the fourth song from the Tamil version of the soundtrack, sung by Kunal Ganjawala?
Options:
A. Dil Illaiya
B. Koi Tumsa Nahin
C. Jaane Dil Mein
D. Krrish Theme",Dil Illaiya
"In the 2006 movie 'Krrish', which song is described as a fifth and final track from the Tamil version of the soundtrack, sung by Gopal Rao and Alka Yagnik?
Options:
A. Naane un vaaname
B. Holi Re
C. Jaadu
D. Koi mil gaya",Naane un vaaname
"In the movie 'Krrish' released in 2006, what is the relationship between the Bollywood soundtrack and the Hindi Krrish soundtrack?
Options:
A. The Hindi Krrish soundtrack is a remix of the Bollywood soundtrack.
B. The Hindi version of the Krrish soundtrack features songs by various singers and lyricists.
C. The Bollywood soundtrack was not released in Hindi.
D. The Hindi Krrish soundtrack includes only instrumental music.",The Hindi version of the Krrish soundtrack features songs by various singers and lyricists.
"In the 2006 movie 'Krrish', what is the title of the first song from the Hindi version of the soundtrack sung by Sonu Nigam and Shreya Ghoshal?
Options:
A. Koi Mil Gaya
B. Pyaar Ki Ek Kahaani
C. Dil Na Diya
D. Krrish Theme",Pyaar Ki Ek Kahaani
"In the 2006 movie 'Krrish', which song is the second track from the Hindi version of the soundtrack featuring Sonu Nigam and Shreya Ghoshal?
Options:
A. Koi Tumsa Nahin
B. Dil Na Diya
C. Jaane Dil Mein
D. Koi Aane Wala Hai",Koi Tumsa Nahin
"In the 2006 movie 'Krrish', what is the title of the third song from the Hindi version of the soundtrack, sung by Udit Narayan and Shreya Ghoshal?
Options:
A. Chori Chori Chupke Chupke
B. Dil Ne Jise Apna Kaha
C. Koi Mil Gaya
D. Main Hoon Na",Chori Chori Chupke Chupke
"In the movie 'Krrish' (2006), what is the title of the fourth song from the Hindi version of the soundtrack that features vocals by Kunal Ganjawala?
Options:
A. Dil Na Diya
B. Koi Tumsa Nahin
C. Jaane Dil Mein
D. Koi Mil Gaya",Dil Na Diya
"In the 2006 movie 'Krrish', which song features the lyrics 'main hoon woh aasmaan' and is performed by Rafaqat Ali Khan and Alka Yagnik?
Options:
A. Koi Mil Gaya
B. Jaadu
C. Main Hoon Woh Aasmaan
D. Dil Na Diya",Main Hoon Woh Aasmaan
"In the 2006 movie 'Krrish', which song features a big band mix that is a remixed version from both versions of the Krrish Soundtrack, sung by Sonu Nigam and Shreya Ghoshal?
Options:
A. Koi Mil Gaya
B. Krrish Theme
C. Dil Na Diya
D. Krrish Krrish",Krrish Krrish
"In the 2006 movie 'Krrish', what is the nature of the song that features Gopal Rao and Alka Yagnik's vocals?
Options:
A. A romantic ballad
B. A dance track
C. A mystic love mix
D. An action theme song",A mystic love mix
"In the movie 'Krrish' released in 2006, which film critic provided positive feedback on the soundtrack?
Options:
A. Joginder Tuteja
B. Rajeev Masand
C. Taran Adarsh
D. Anupama Chopra",Joginder Tuteja
"In the 2006 movie 'Krrish', what did the media refer to the film as?
Options:
A. A blockbuster hit
B. A disappointment
C. An artistic masterpiece
D. A family drama",A disappointment
"In the movie 'Krrish' released in 2006, what rating did Joginder Tuteja of Bollywood Hungama give the album?
Options:
A. 3.5 out of 5 stars
B. 4 out of 5 stars
C. 2.5 out of 5 stars
D. 5 out of 5 stars",3.5 out of 5 stars
"In the 2006 movie 'Krrish', how is the film described in relation to music lovers?
Options:
A. A thrilling experience for action lovers
B. Another good outing for Bollywood music lovers
C. A groundbreaking film for science fiction fans
D. A romantic drama for family audiences",Another good outing for Bollywood music lovers
"In the 2006 movie 'Krrish', which song was praised for its appeal?
Options:
A. Chori Chori
B. Dil Na Diya
C. Jaane Dil Mein
D. Koi Mil Gaya",Chori Chori
"In the 2006 movie 'Krrish', which songs were praised for their connection to the theme of 'pyaar ki ek kahaani'?
Options:
A. Chori Chori
B. Koi Tumsa Nahi
C. Pyaar Ki Ek Kahaani
D. All of the above",All of the above
"In the 2006 movie 'Krrish', how do the songs compare to Rajesh Roshan's earlier soundtracks?
Options:
A. They have greater staying power than his earlier works.
B. They are equally memorable as his previous soundtracks.
C. None of them bear the staying power of Rajesh Roshan's earlier soundtracks.
D. They overshadow his earlier soundtracks completely.",None of them bear the staying power of Rajesh Roshan's earlier soundtracks.
"In the 2006 movie 'Krrish', which aspect of the soundtrack did Sukanya Verma of Rediff describe as 'catchy'?
Options:
A. The lyrics of the songs
B. The overall theme of the music
C. The catchy songs of the soundtrack
D. The background score",The catchy songs of the soundtrack
"In the 2006 movie 'Krrish', what did Dr. Mandar V. Bichu of Gulf News comment about the film's performance in relation to pre-release expectations?
Options:
A. It exceeded all expectations.
B. It did not live up to the pre-release expectations.
C. It was better than the original.
D. It was a surprise hit.",It did not live up to the pre-release expectations.
