node_1,node_2,edge,chunk_id,node_3,count
eternal sunshine of the spotless mind,science fiction,The film is classified as a science fiction movie due to its exploration of memory and the use of technology in the form of a memory erasure procedure.,28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,romantic comedy-drama,The film combines elements of romantic comedy and drama as it follows the story of two individuals who undergo a memory erasure procedure to forget each other after their relationship ends.,28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,memories,"The film explores the nature of memories and how they shape our identity and relationships, as the protagonists undergo a procedure to erase their memories of each other.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,jim carrey,"The film stars Jim Carrey, known for his comedic roles, in a dramatic performance that earned him critical acclaim.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,kate winslet,"The film also stars Kate Winslet, an Academy Award-winning actress, who delivers a poignant performance alongside Jim Carrey.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,memories (erasure),"The film's central theme revolves around memories, and in this particular instance, it focuses on the procedure to erase memories, raising questions about the nature of memory, identity, and relationships.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,alexander pope (poem),"The film's title is derived from a poem by Alexander Pope, which explores similar themes of memory and forgetfulness.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,michel gondry (director),"The film is directed by Michel Gondry, known for his unconventional and visually stunning style.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,charlie kaufman (screenplay),"The film's screenplay is developed by Charlie Kaufman, known for his unique and thought-provoking storytelling.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,kirsten dunst,"The film also features a supporting role by Kirsten Dunst, known for her roles in popular films like 'Spider-Man' and 'Bring It On'.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,mark ruffalo,"The film also features a supporting role by Mark Ruffalo, known for his roles in popular films like 'Shutter Island' and 'Spotlight'.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,elijah wood,"The film also features a supporting role by Elijah Wood, known for his roles in popular franchises like 'The Lord of the Rings' and 'Diary of a Wimpy Kid'.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,tom wilkinson,"The film also features a supporting role by Tom Wilkinson, known for his roles in popular films like 'Michael Clayton' and 'The Grand Budapest Hotel'.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,memories (erasure) (procedure),"The film introduces a new concept, that of memory erasure procedure, which raises questions about the morality and consequences of such an action.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,academy award for best original screenplay,"The film's screenplay, developed by Charlie Kaufman in collaboration with Michel Gondry and Pierre Bismuth, won the prestigious Academy Award for Best Original Screenplay.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,academy award for best actress (nominee),"The film's star, Kate Winslet, was nominated for the Academy Award for Best Actress.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,american film institute (top 10 films),The film was named by the American Film Institute as one of the Top 10 Films of 2004.,28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,romantic comedy-drama,"The film combines elements of romantic comedy and drama, as it explores the complexities of love, relationships, and memory.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,memory erasure procedure,"The film's central theme revolves around a new concept introduced by the film, that of the memory erasure procedure.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,michel gondry (visual style),"The film's visual style is highly unconventional and visually stunning, as it is directed by Michel Gondry.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,charlie kaufman (storytelling),"The film's storytelling is unique and thought-provoking, as it is developed by Charlie Kaufman.",28f3b8724f44448c8502d100f3418010,,4
eternal sunshine of the spotless mind,alexander pope (poetry),"The film's title is derived from a poem by Alexander Pope, which explores similar themes of memory and forgetfulness.",28f3b8724f44448c8502d100f3418010,,4
joel barish,clementine kruczynski,romantic relationship,94697b81c8754001b9516612b9a7e981,,4
lacuna,memory erasure procedure,provides service,94697b81c8754001b9516612b9a7e981,,4
joel barish,memory erasure procedure,undergoes procedure to forget Clementine,94697b81c8754001b9516612b9a7e981,,4
clementine kruczynski,memory erasure procedure,undergoes procedure to forget Joel,94697b81c8754001b9516612b9a7e981,,4
patrick,joel's and clementine's memories,uses as a guide for seducing Clementine,94697b81c8754001b9516612b9a7e981,,4
lacuna employees,joel barish's brain,work on during procedure,94697b81c8754001b9516612b9a7e981,,4
stan,mary,"['takes drugs', 'parties', 'has sex']",94697b81c8754001b9516612b9a7e981,Lacuna employees,4
joel,clementine,Last fight,fe10ecca06ab4af1a1a5e116fb136c5a,,4
joel,memory of clementine,Erased starting with their last fight,fe10ecca06ab4af1a1a5e116fb136c5a,,4
memory of clementine,"earlier, happier memories",Reached as Joel realizes he does not want to forget her,fe10ecca06ab4af1a1a5e116fb136c5a,,4
joel's mental projection of clementine,clementine,Suggested that Joel hides her in memories that do not involve her,fe10ecca06ab4af1a1a5e116fb136c5a,,4
montauk,joel's apartment,Stan is outside,fe10ecca06ab4af1a1a5e116fb136c5a,,4
mary,howard,Kissed,fe10ecca06ab4af1a1a5e116fb136c5a,,4
howard's wife,mary and howard previously had an affair,Furious,fe10ecca06ab4af1a1a5e116fb136c5a,,4
joel,montauk,"Wakes up, his memories of Clementine erased",fe10ecca06ab4af1a1a5e116fb136c5a,,4
joel,clementine,Accidentally meets on the train ride home,fe10ecca06ab4af1a1a5e116fb136c5a,,4
patrick,joel and clementine,Realizes they have found each other again,fe10ecca06ab4af1a1a5e116fb136c5a,,4
joel,clementine,Go on a date to the frozen Charles River in Boston,fe10ecca06ab4af1a1a5e116fb136c5a,,4
lacuna records,patients,Steals and mails to Joel and Clementine,fe10ecca06ab4af1a1a5e116fb136c5a,"['Joel', 'Clementine']",4
joel,clementine,Shocked by the bitter memories they had of each other,fe10ecca06ab4af1a1a5e116fb136c5a,,4
joel,clementine,Agree to try again,fe10ecca06ab4af1a1a5e116fb136c5a,,4
eternal sunshine of the spotless mind,michel gondry,Director Michel Gondry and co-writer Pierre Bismuth came up with the concept for Eternal Sunshine of the Spotless Mind during their conversations in 1998.,811d9248bebc4d198efcdeb4bd93593c,,4
pierre bismuth,eternal sunstroke of the spotless mind,"The pair had met and become friends in the early 1980s during Gondry's drumming career in the French pop group Oui Oui. Bismuth conceived of the idea of erasing certain people from people's minds in response to a friend complaining about her boyfriend; when he asked her if she would erase that boyfriend from her memory, she said yes.",811d9248bebc4d198efcdeb4bd93593c,,4
pierre bismuth,art experiment involving sending cards to people saying someone they knew had erased the card's recipient from their memory,Bismuth originally planned to conduct an art experiment involving sending cards to people saying someone they knew had erased the card's recipient from their memory.,811d9248bebc4d198efcdeb4bd93593c,,4
charlie kaufman,eternal sunstroke of the spotless mind,"Gondry approached writer Charlie Kaufman with this concept,",811d9248bebc4d198efcdeb4bd93593c,,4
eternal sunshine of the spotless mind,screenplay original name,"Kaufman's original name for the screenplay was 18 words long, as he had wanted a title that 'you couldn't possibly fit on a marquee.'",9cf827e019e541ff8ad04df7e19b837f,,4
eternal sunshine of the spotless mind,influence,"Alain Resnais's Je t'aime, je t'aime (1968) has been cited as an influence on the film.",9cf827e019e541ff8ad04df7e19b837f,,4
shooting,eternal sunshine of the spotless mind,Shooting of Eternal Sunshine of the Spotless Mind began in mid-January 2003 after six weeks of preparation.,9cf827e019e541ff8ad04df7e19b837f,,4
budget,eternal sunshine of the spotless mind,Film was shot on a budget of $20 million mostly in and around New York City.,9cf827e019e541ff8ad04df7e19b837f,,4
joel,lucid,Kaufman resolved the first problem by making Joel lucid,9cf827e019e541ff8ad04df7e19b837f,,4
memories,comment on,Resolved the first problem by making Joel able to comment on his memories,9cf827e019e541ff8ad04df7e19b837f,,4
memories,erased,"Solved the second problem by making the memories degrade instead of immediately erasing, with complete erasure occurring at awakening.",9cf827e019e541ff8ad04df7e19b837f,,4
rockville centre apartment,recreated,The production crew recreated Joel's Rockville Centre apartment in a New Jersey former U.S. Navy base.,9cf827e019e541ff8ad04df7e19b837f,,4
shooting,difficulty,"Shooting was difficult, sometimes shooting for 17 hours per day in harsh environments.",9cf827e019e541ff8ad04df7e19b837f,,4
available light,lighting,"Ellen Kuras disagreed with Gondry's idea of using available light exclusively for the shoot, and worked around it by lighting the room instead. This encounter can be described as a conflicting relationship between available light and lighting.",f6a173cf5b934fe8aadb7ab44c79e4af,,4
handheld cameras,360-degree footage,Two handheld cameras filmed near 360-degree footage at all times to deal with the issue of not knowing where the actors would be. This relationship between handheld cameras and 360-degree footage can be described as a functional one.,f6a173cf5b934fe8aadb7ab44c79e4af,,4
wheelchairs,shot,Gondry called back to the work of French New Wave director Jean-Luc Godard by filming using wheelchairs. The encounter between wheelchairs and shots can be described as an aesthetic relationship.,f6a173cf5b934fe8aadb7ab44c79e4af,,4
sled and chariot dollies,traditional dollies,Gondry used sled and chariot dollies instead of traditional dollies. This encounter between sled and chariot dollies and traditional dollies can be described as a replacement relationship.,f6a173cf5b934fe8aadb7ab44c79e4af,,4
french new wave director jean-luc godard,gondry,Gondry called back to the work of French New Wave director Jean-Luc Godard by filming using wheelchairs. This relationship between Jean-Luc Godard and Gondry can be described as an influence one.,f6a173cf5b934fe8aadb7ab44c79e4af,,4
script rewriting,kaufman,Kaufman rewrote some of the script during production.,deef182cf2d541adaceba20a79653b51,,4
clementine's behavior,memory erasure,Each memory erased caused Clementine's behavior to become increasingly robotic in the production script.,deef182cf2d541adaceba20a79653b51,,4
final film,clementine,"In the final film, Winslet plays Clementine straight and visual degradation establishes memory degradation.",deef182cf2d541adaceba20a79653b51,,4
production script,final film,"The production script and the final film have fundamental differences in settings, with the final film showing memory degradation visually.",deef182cf2d541adaceba20a79653b51,,4
naomi,joel's girlfriend,"In an earlier version of the script, Naomi appeared and was played by Ellen Pompeo, but her scenes were cut from the final film due to disagreements between Kaufman and the production team.",deef182cf2d541adaceba20a79653b51,,4
tracy morgan,eraased,Tracy Morgan was also cut from the film in the final version.,deef182cf2d541adaceba20a79653b51,,4
old woman,mary,"In an earlier version of the script, an old woman (played by Mary) offered a manuscript containing all erased memories to a publishing house, which was declined.",deef182cf2d541adaceba20a79653b51,,4
valdís óskarsdóttir,gondry,Valdís Óskarsdóttir edited the film and reportedly clashed with Gondry during editing.,deef182cf2d541adaceba20a79653b51,,4
kaufman,editing,Kaufman was also very involved in the editing process.,deef182cf2d541adaceba20a79653b51,,4
eternal sunshine,memory,"The movie explores the complex relationship between memory and love, as the protagonists attempt to erase memories of each other. Joel remembers pleasurable experiences more readily than painful ones, which is a common human trait. The movie also touches upon how failed political candidates or drunks tend to remember good times better than hangovers.",3ff0b826691945cf9f5e7bea32cdda27,,4
eternal sunshine,emotion,"Despite the deliberately disorienting plot, the movie has an emotional core that makes it work. The human need for love and companionship remains constant throughout the movie as Joel and Clementine's relationship goes through various stages.",3ff0b826691945cf9f5e7bea32cdda27,,4
eternal sunshine,romance,"The movie is as unabashedly romantic as any other, according to Roger Ebert. He further adds that the wisdom in the movie lies in how it illuminates the way memory interacts with love.",3ff0b826691945cf9f5e7bea32cdda27,,4
eternal sunshine,cerebral,"According to A.O Scott, the movie is cerebral, formally and conceptually complicated, yet it expresses the bewildering beauty and existential horror of being trapped inside one's own addled mind.",3ff0b826691945cf9f5e7bea32cdda27,,4
eternal sunshine,romantic love,The movie allegorizes the self-preserving amnesia of a broken but hopeful heart through its exploration of the relationship between memory and romantic love.,3ff0b826691945cf9f5e7bea32cdda27,,4
eternal sunshine,charlie kaufman,"Roger Ebert's praise for the movie highlights the perfect equipoise of cynicism and sensitivity in Charlie Kaufman's writing, which is a correlative to the formidable axis that includes Michel Gondry, Jim Carrey, and Kate Winslet.",3ff0b826691945cf9f5e7bea32cdda27,,4
charlie kaufman's writing,perfect equipoise of cynicism and sensitivity,Charlie Kaufman's writing embodies the perfect balance between cynicism and sensitivity.,b1de5ba2c6294e0a8ae64373fea8a5b3,,4
michel gondry's directing,whimsical ingenuity,Michel Gondry's unique style of directing is characterized by his whimsical and imaginative approach.,b1de5ba2c6294e0a8ae64373fea8a5b3,,4
charlie kaufman's writing,michel gondry's directing,"In the film, Charlie Kaufman's writing finds a perfect correlative in Michel Gondry's directing.",b1de5ba2c6294e0a8ae64373fea8a5b3,,4
charlie kaufman's writing,movies,"Charlie Kaufman's movies, including the one mentioned in this context, are distinguished by his exceptional writing.",b1de5ba2c6294e0a8ae64373fea8a5b3,,4
ross douthat,list,Ross Douthat has included this film on his list of recommended movies.,b1de5ba2c6294e0a8ae64373fea8a5b3,,4
