node_1,node_2,edge,chunk_id,node_3,count
the revenant,2015 american western action drama film,is a type of movie,9a9ec773bb07404ca1fe2f4311a40979,,4
the revenant,alejandro g. iñárritu,is directed by Alejandro G. Iñárritu,9a9ec773bb07404ca1fe2f4311a40979,,4
mark l. smith,the revenant,is based on the screenplay by Mark L. Smith,9a9ec773bb07404ca1fe2f4311a40979,,4
michael punke,the revenant,is based in part on Michael Punke's novel The Revenant,9a9ec773bb07404ca1fe2f4311a40979,,4
the song of hugh glass,the revenant,is based on the 1915 poem The Song of Hugh Glass,9a9ec773bb07404ca1fe2f4311a40979,,4
hugh glass,the revenant,is about frontiersman Hugh Glass's experiences in 1823,9a9ec773bb07404ca1fe2f4311a40979,,4
leonardo dicaprio,the revenant,stars Leonardo DiCaprio,9a9ec773bb07404ca1fe2f4311a40979,,4
tom hardy,the revenant,also stars Tom Hardy,9a9ec773bb07404ca1fe2f4311a40979,,4
man in the wilderness,the revenant,is considered a remake of the film Man in the Wilderness (1971),9a9ec773bb07404ca1fe2f4311a40979,,4
akiva goldsman,the revenant,purchased Punke's manuscript,9a9ec773bb07404ca1fe2f4311a40979,,4
it,best picture,"At the 88th Academy Awards, the film received 12 nominations, including Best Picture.",3c82e711568a4904b11ebd0414a5bcdc,,4
best picture,the academy awards,The film won the Academy Awards for Best Director and Best Cinematography at that same ceremony.,3c82e711568a4904b11ebd0414a5bcdc,,4
leonardo dicaprio,best actor,"DiCaprio also won the Golden Globe Award, the Screen Actors Guild Award, the BAFTA Award, and the Critics' Choice Award for Best Actor.",3c82e711568a4904b11ebd0414a5bcdc,,4
fur trapper hugh glass,american soldiers,Glass watched as American soldiers burned down a Native American village in the Great Plains.,3c82e711568a4904b11ebd0414a5bcdc,,4
captain andrew henry's trappers,the arikara war,"While he and his half-Pawnee son, Hawk, were hunting, the company's camp was attacked by an Arikara war party which was seeking to recover its chief's abducted daughter, Powaqa.",3c82e711568a4904b11ebd0414a5bcdc,,4
the survivors,fort kiowa,"Guided by Glass, the survivors began a trek to Fort Kiowa on foot because Glass believed traveling down the Missouri River would make them vulnerable.",3c82e711568a4904b11ebd0414a5bcdc,,4
the crew,their pelts,"After docking, the crew stash their pelts near the shore.",3c82e711568a4904b11ebd0414a5bcdc,,4
glass,female grizzly bear,"While he is scouting game, Glass is mauled and left near death by a female grizzly bear that is guarding her cubs.",89cd3a8b578f44599e125e8d65914786,,4
glass,arikara attack,"Fearing another Arikara attack, John Fitzgerald argues that the group must mercy-kill Glass and keep moving.",89cd3a8b578f44599e125e8d65914786,,4
glass,mercy-kill,"Henry agrees, but he is unable to pull the trigger.",89cd3a8b578f44599e125e8d65914786,,4
glass,bury,"When the only volunteers are Hawk and the young Jim Bridger, Fitzgerald, wanting the money to recoup his losses from the abandoned pelts, also agrees to stay.",89cd3a8b578f44599e125e8d65914786,,4
fitzgerald,glass,"After the others leave, Fitzgerald attempts to smother Glass but is stopped when Glass's son Hawk intervenes. Glass watches helplessly as Fitzgerald stabs Hawk to death.",861749e3c14b483cb4ba3b2e87949ba9,,4
hawk,fitzgerald,Fitzgerald stabs Hawk to death as Glass watches helplessly.,861749e3c14b483cb4ba3b2e87949ba9,,4
bridger,glass,Bridger leaves a canteen on which he had engraved a spiral symbol with Glass after Fitzgerald convinces him to abandon Glass half-buried alive in a makeshift grave.,861749e3c14b483cb4ba3b2e87949ba9,,4
fitzgerald,bridger,Bridger initially protests but ultimately follows Fitzgerald after the latter leaves Glass half-buried alive in a makeshift grave.,861749e3c14b483cb4ba3b2e87949ba9,,4
fitzgerald,henry,Fitzgerald falsely reports to Henry that Hawk vanished and Glass died.,861749e3c14b483cb4ba3b2e87949ba9,,4
glass,arikara,pursuing,ed80b7d8371a4b649f75d4df08dcfd97,,4
glass,river rapids,jumping into,ed80b7d8371a4b649f75d4df08dcfd97,,4
glass,pawnee refugee hikuc,sharing bison meat and traveling together,ed80b7d8371a4b649f75d4df08dcfd97,,4
glass,creator's hands,revenge is in the (hands of the),ed80b7d8371a4b649f75d4df08dcfd97,,4
hikuc,sioux,family lost to,ed80b7d8371a4b649f75d4df08dcfd97,,4
french canadian hunters,powaqa,raping,ed80b7d8371a4b649f75d4df08dcfd97,,4
