node_1,node_2,edge,chunk_id,node_3,count
movie,summary,A MOVIE is represented by its SUMMARY which provides details about the movie.,4a9b2c2fd9bc4c3098084a052db6e8b6,,4
jabariya jodi,forced couple,Jabariya Jodi is the title of an Indian Hindi-language romantic comedy film that explores the tradition of groom kidnapping prevalent in Bihar.,d7891ebee3404ee8b887f53c2404862a,,4
sidharth malhotra,parineeti chopra,Sidharth Malhotra and Parineeti Chopra are the lead actors of Jabariya Jodi.,d7891ebee3404ee8b887f53c2404862a,,4
ekta kapoor,shobha kapoor,"Ekta Kapoor, Shobha Kapoor and Shailesh R Singh are the producers of Jabariya Jodi.",d7891ebee3404ee8b887f53c2404862a,Shailesh R Singh,4
prashant singh,director,Prashant Singh is the director of Jabariya Jodi.,d7891ebee3404ee8b887f53c2404862a,,4
bihar,prevalent,"The story of Jabariya Jodi is based on the tradition of groom kidnapping, which is prevalent in Bihar.",d7891ebee3404ee8b887f53c2404862a,,4
official data,more abductions,The official data revealed that more abductions happen for the purpose of forced marriage than ransom in recent years in Bihar.,d7891ebee3404ee8b887f53c2404862a,Forced marriage practice,4
writer sanjeev k jha,bizarre practices,"Sanjeev K Jha, who is familiar with the forced marriage practice in his native state, created a comic world and a love-story using this bizarre practices for Jabariya Jodi.",d7891ebee3404ee8b887f53c2404862a,,4
lucknow,barabanki,"Jabariya Jodi was filmed in Lucknow, Barabanki and Raebareli.",d7891ebee3404ee8b887f53c2404862a,Raebareli,4
release date,multiple times,"The release date of Jabariya Jodi was initially scheduled to be 17 May 2019, but had to be pushed back multiple times.",d7891ebee3404ee8b887f53c2404862a,,4
tanishk bagchi,background music scored by joel crasto,"Joel Crasto composed the background music for the film, while Tanishk Bagchi contributed to the soundtrack alongside other composers.",1b1e8255ce1c49b0bc22a0a3de47c431,,4
nandini ramnath,the film,"Nandini Ramnath reviewed the film and gave it a rating of 1.5 stars on 5, stating that it had an 'inexplicably convoluted' plotline.",1b1e8255ce1c49b0bc22a0a3de47c431,,4
sandip pal,performances,"Sandip Pal discussed the performances in the film, commenting that Sidharth Malhotra was comfortable in his role but struggled with body language and Bihari dialect.",1b1e8255ce1c49b0bc22a0a3de47c431,,4
parineeti chopra,character,"Sandip Pal discussed Parineeti Chopra's character, describing her as 'feisty' and 'cheeky' in the first half but 'crying and sulking' in the second half.",1b1e8255ce1c49b0bc22a0a3de47c431,,4
koimoi,watch or not,"Koimoi recommended whether to watch or not, stating that the film had 'not'-worthy elements but also 'what is'.",1b1e8255ce1c49b0bc22a0a3de47c431,,4
raj shekhar,lyrics,"The lyrics for the soundtrack were written by several composers, including Raj Shekhar and others.",1b1e8255ce1c49b0bc22a0a3de47c431,,4
siddharth-garima,background music scored by joel crasto,"Siddharth-Garima contributed to the soundtrack, alongside other composers and Joel Crasto's background music.",1b1e8255ce1c49b0bc22a0a3de47c431,,4
rashmi virag,lyrics,"The lyrics for the soundtrack were also written by Rashmi Virag, in addition to others.",1b1e8255ce1c49b0bc22a0a3de47c431,,4
shabbir ahmed,lyrics,Shabbir Ahmed was another writer of lyrics for the soundtrack.,1b1e8255ce1c49b0bc22a0a3de47c431,,4
kumaar,lyrics,Kumaar also contributed to the writing of lyrics for the film's soundtrack.,1b1e8255ce1c49b0bc22a0a3de47c431,,4
jabariya jodi,entertaining,"When the movie plays for the laughs, it is quite entertaining.",2f0c1e8763314e20a5bab3f496efdccc,,4
messes up,jabariya jodi,"However, in the second half, the movie goes horribly messed up.",2f0c1e8763314e20a5bab3f496efdccc,,4
laughs,jabariya jodi,The movie provides some of the fun moments when it plays for the laughs.,2f0c1e8763314e20a5bab3f496efdccc,,4
romance,jabariya jodi,"But, amps up the romance and lets the movie down.",2f0c1e8763314e20a5bab3f496efdccc,,4
sidharth malhotra,does best,Sidharth Malhotra does his best.,2f0c1e8763314e20a5bab3f496efdccc,,4
parineeti chopra,does best,Parineeti Chopra also does her best.,2f0c1e8763314e20a5bab3f496efdccc,,4
muddled characterisation,jodi,"But, their muddled characterisation lets the movie down.",2f0c1e8763314e20a5bab3f496efdccc,,4
important to taste,only if,The viewer needs to filter out what's not important to their taste.,2f0c1e8763314e20a5bab3f496efdccc,,4
jabariya jodi,excruciatingly painful,Lakshana N Palat from India Today reviewed the movie Jabariya Jodi and rated it as 'excruciatingly painful' with a rating of 1.5 out of 5 stars.,2e7f96803b0a420ea0b15416006f784a,,4
jabariya jodi,jabardust,The Times of India's Ronak Kotecha rated the movie Jabariya Jodi as having a narrative that 'doesn't feel all that jabardust',2e7f96803b0a420ea0b15416006f784a,,4
jabariya jodi,long drawn mess,Shubhra Gupta of The Indian Express rated the movie Jabariya Jodi as a 'confused long drawn mess' with a rating of 1 out of 5 stars.,2e7f96803b0a420ea0b15416006f784a,,4
jabariya jodi,good opening day collection,Jabariya Jodi's opening day collection was ₹27.0 million.,2e7f96803b0a420ea0b15416006f784a,,4
jabariya jodi,good second day collection,The second day collection of Jabariya Jodi was ₹37.0 million.,2e7f96803b0a420ea0b15416006f784a,,4
jabariya jodi,increased third day collection,"As the movie progressed, its collection for the third day went up to ₹45.0 million.",2e7f96803b0a420ea0b15416006f784a,,4
jabariya jodi,good opening weekend collection,The total collection of Jabariya Jodi for the opening weekend was ₹109.0 million.,2e7f96803b0a420ea0b15416006f784a,,4
jabariya jodi,good gross in india,"As of 23 August 2019, with a gross of ₹19.21 crore in India,",2e7f96803b0a420ea0b15416006f784a,,4
jabariya jodi,good overseas collection,the film has a worldwide gross collection of ₹21.13 crore with a gross of ₹1.92 crore overseas.,2e7f96803b0a420ea0b15416006f784a,,4
