node_1,node_2,edge,chunk_id,count
saif ali khan,ashok singhania,"Saif Ali Khan plays the character of Ashok Singhania, who is the son of Mr. Singhania.",30223e1349a04c349814214eb739358a,4
saif ali khan,ashok 2,"Saif Ali Khan also portrays the character of Ashok in a different form, which is called Ashok 2.",30223e1349a04c349814214eb739358a,4
saif ali khan,chinku,Saif Ali Khan's character Chinku is Dr. Khan's assistant in this movie.,30223e1349a04c349814214eb739358a,4
riteish deshmukh,kumar,"Riteish Deshmukh plays the role of Kumar, who is Ashok's friend.",30223e1349a04c349814214eb739358a,4
riteish deshmukh,kumar 2,"Another character portrayed by Riteish Deshmukh in the movie, Kumar 2, is Ashok 2's friend.",30223e1349a04c349814214eb739358a,4
riteish deshmukh,pinku,"Additionally, Riteish Deshmukh plays the character of Pinku, who is Dr. Khan's assistant 2.",30223e1349a04c349814214eb739358a,4
ram kapoor,kunwar amarnath singh,"Ram Kapoor acts as Kunwar Amarnath Singh in the movie, who is Ashok Singhania's evil uncle.",30223e1349a04c349814214eb739358a,4
ram kapoor,johnny,"Another character portrayed by Ram Kapoor in this movie is Johnny, a dangerous patient who attacks when someone sneezes in front of him.",30223e1349a04c349814214eb739358a,4
ram kapoor,balbir gupta,"Ram Kapoor also plays the role of Balbir Gupta, who is a bar owner in this movie.",30223e1349a04c349814214eb739358a,4
tamannaah bhatia,shanaya,Tamannaah Bhatia enacts the character of Shanaya in this movie.,30223e1349a04c349814214eb739358a,4
esha gupta,dr. shivani gupta,Esha Gupta's role in this movie is that of Dr. Shivani Gupta.,30223e1349a04c349814214eb739358a,4
bipasha basu,mishti,Bipasha Basu plays Mishti in the movie.,30223e1349a04c349814214eb739358a,4
nawab shah,dr. khan,"Nawab Shah acts as Dr. Khan, who is Mamaji's evil sidekick.",30223e1349a04c349814214eb739358a,4
satish shah,y.m. raj,"In this movie, Satish Shah portrays the character of Y.M. Raj, who is an accountant in Ashok's (or his father's) office.",30223e1349a04c349814214eb739358a,4
darshan jariwala,cyrus patel,Darshan Jariwala enacts the role of Cyrus Patel in this movie.,30223e1349a04c349814214eb739358a,4
