node_1,node_2,edge,chunk_id,count
movie's production,initial cast announced in 2011,MOVIE'S PRODUCTION includes the announcement of initial cast in 2011.,b307d3af487449b59fdd3ce8b267684b,4
sunny deol,ameesha patel,SUNNY DEOL and AMEESHA PATEL were announced as part of the initial cast for MOVIE'S PRODUCTION in 2011.,b307d3af487449b59fdd3ce8b267684b,4
arshad warsi,tusshar kapoor,ARSHAD WARSI and TUSSHAR KAPOOR were announced as part of the initial cast for MOVIE'S PRODUCTION in 2011.,b307d3af487449b59fdd3ce8b267684b,4
prakash raj,movie's production,PRAKASH RAJ was announced as part of MOVIE'S PRODUCTION in 2011.,b307d3af487449b59fdd3ce8b267684b,4
faouzia,movie's production,FAOUZIA refused to increase the budget of MOVIE'S PRODUCTION by ₹6 crore in May 2012.,b307d3af487449b59fdd3ce8b267684b,4
subhash ghai,movie's production,The director of MOVIE'S PRODUCTION approached SUBHASH GHAI in May 2012 after FAOUZIA refused to increase the budget.,b307d3af487449b59fdd3ce8b267684b,4
tusshar kapoor,movie's production,TUSSHAR KAPOOR left MOVIE'S PRODUCTION in July 2013 due to schedule conflicts.,b307d3af487449b59fdd3ce8b267684b,4
zinta,movie's production,"Initially, ZINTA was removed from the cast of MOVIE'S PRODUCTION due to unavailability of dates. Later, in April 2013, she confirmed her participation and played the don's wife.",b307d3af487449b59fdd3ce8b267684b,4
september 2013,movie's production,"A 45-days long shooting schedule of MOVIE'S PRODUCTION was conducted in Udaipur, Rajasthan during September 2013.",b307d3af487449b59fdd3ce8b267684b,4
mahendra dharival,sunny deol,"In November 2013, there was a dispute between MAHENDRA DHARIVAL and SUNNY DEOL. The latter wanted his remuneration before dubbing.",b307d3af487449b59fdd3ce8b267684b,4
viijayta films,movie's production,"MAHENDRA DHARIVAL consulted action director Tinu Verma, who advised that SUNNY DEOL should be paid and the project should be completed under Vijayta Films.",b307d3af487449b59fdd3ce8b267684b,4
deol,completed project,"consulted action director Tinu Verma, who advised that Deol should be paid and the project should be completed.",35b9933b86f44ce4bd4fc881e8fb70b1,4
zinta,ipl involvement,shooting of a few of Zinta's scenes was delayed due to her involvement with the Indian Premier League.,35b9933b86f44ce4bd4fc881e8fb70b1,4
deol,double role,Deol will play a double role.,35b9933b86f44ce4bd4fc881e8fb70b1,4
mukherjee,police inspector role,Kharaj Mukherjee will play the role of a police inspector. The director narrated the story to him over phone and he quickly agreed to join the project.,35b9933b86f44ce4bd4fc881e8fb70b1,4
sharma,learning hindi,Evelyn Sharma learnt Hindi by taking lessons for 2 hours a day. She also requested her friends to use only Hindi while conversing with her.,35b9933b86f44ce4bd4fc881e8fb70b1,4
deol,stalled project,"the project was stalled for 4 years before June 2015, when it was reported that filming would resume in July 2015.",35b9933b86f44ce4bd4fc881e8fb70b1,4
october 2018,scheduled release month,It is scheduled for release in October 2018.,35b9933b86f44ce4bd4fc881e8fb70b1,4
