node_1,node_2,edge,chunk_id,count
kaal,horror film,Kaal is a 2005 Indian Hindi-language supernatural horror film written and directed by Soham Shah.,38a04d8fd82a4cb8b18219f791882a22,4
soham shah,director,Soham Shah directed the 2005 Indian Hindi-language supernatural horror film Kaal.,38a04d8fd82a4cb8b18219f791882a22,4
karan johar,producer,Karan Johar jointly produced the 2005 Indian Hindi-language supernatural horror film Kaal with Shah Rukh Khan.,38a04d8fd82a4cb8b18219f791882a22,4
shah rukh khan,producer,Shah Rukh Khan jointly produced the 2005 Indian Hindi-language supernatural horror film Kaal with Karan Johar.,38a04d8fd82a4cb8b18219f791882a22,4
ajay devgn,actor,Ajay Devgn starred in the 2005 Indian Hindi-language supernatural horror film Kaal.,38a04d8fd82a4cb8b18219f791882a22,4
john abraham,actor,John Abraham starred in the 2005 Indian Hindi-language supernatural horror film Kaal.,38a04d8fd82a4cb8b18219f791882a22,4
vivek oberoi,actor,Vivek Oberoi starred in the 2005 Indian Hindi-language supernatural horror film Kaal.,38a04d8fd82a4cb8b18219f791882a22,4
esha deol,actor,Esha Deol starred in the 2005 Indian Hindi-language supernatural horror film Kaal.,38a04d8fd82a4cb8b18219f791882a22,4
lara dutta,actor,Lara Dutta starred in the 2005 Indian Hindi-language supernatural horror film Kaal.,38a04d8fd82a4cb8b18219f791882a22,4
corbett national park,location,"The story of the 2005 Indian Hindi-language supernatural horror film Kaal focuses on a group of people fighting for their lives against a mysterious entity in the fictional Orbit National Park, alluding to the world-famous Jim Corbett National Park, Nainital, Uttarakhand.",38a04d8fd82a4cb8b18219f791882a22,4
krish thapar,national geographic correspondent,"In the 2005 Indian Hindi-language supernatural horror film Kaal, National Geographic sends a correspondent named Krish Thapar to the national park to ascertain what really happened.",38a04d8fd82a4cb8b18219f791882a22,4
riya,krish thapar's wife,"In the 2005 Indian Hindi-language supernatural horror film Kaal, Krish Thapar is accompanied by his wife Riya.",38a04d8fd82a4cb8b18219f791882a22,4
dev malhotra,group of youngsters,"In the 2005 Indian Hindi-language supernatural horror film Kaal, a group of youngsters consisting of Dev Malhotra, his girlfriend Ishika, and others fight for their lives against a mysterious entity in the fictional Orbit National Park.",38a04d8fd82a4cb8b18219f791882a22,4
ishika,dev malhotra's girlfriend,"In the 2005 Indian Hindi-language supernatural horror film Kaal, Dev Malhotra is accompanied by his girlfriend Ishika while fighting for their lives against a mysterious entity in the fictional Orbit National Park.",38a04d8fd82a4cb8b18219f791882a22,4
tiger attacks,multiple deaths result,"In the 2005 Indian Hindi-language supernatural horror film Kaal, several other tiger attacks occur after two British nationals are killed by a ferocious tiger in Corbett National Park.",38a04d8fd82a4cb8b18219f791882a22,4
national geographic,sends correspondent to the national park,"In the 2005 Indian Hindi-language supernatural horror film Kaal, National Geographic sends a correspondent named Krish Thapar to the national park to ascertain what really happened.",38a04d8fd82a4cb8b18219f791882a22,4
message,protecting wildlife of india,The 2005 Indian Hindi-language supernatural horror film Kaal conveys a message on protecting the wildlife of India.,38a04d8fd82a4cb8b18219f791882a22,4
friends sajid,vishal,hunting trip,2fab009fa7ec4c2eba397bc6313b2f70,4
bagga,friends sajid and vishal,gives them a lift,2fab009fa7ec4c2eba397bc6313b2f70,4
krish's car,accidentally hits bagga's car,collides,2fab009fa7ec4c2eba397bc6313b2f70,4
mechanic,krish's car,repair,2fab009fa7ec4c2eba397bc6313b2f70,4
ds pandey,friends sajid and vishal,owns a guesthouse,2fab009fa7ec4c2eba397bc6313b2f70,4
pandey,disappears,leads the group to core area for hunting,2fab009fa7ec4c2eba397bc6313b2f70,4
pandey's decapitated body,nearby swamp,found,2fab009fa7ec4c2eba397bc6313b2f70,4
krish,real cause of recent deaths in the jungle,animal expert recognizes,2fab009fa7ec4c2eba397bc6313b2f70,4
bashir khan,warns the group,forest officer,2fab009fa7ec4c2eba397bc6313b2f70,4
sajid,disappears,goes by himself to the core area for hunting,2fab009fa7ec4c2eba397bc6313b2f70,4
rest of the group,sajid's decapitated body,finds,2fab009fa7ec4c2eba397bc6313b2f70,4
rest of the group,three tigers,are saved by a mysterious man who introduces himself as Kaali Pratap Singh,2fab009fa7ec4c2eba397bc6313b2f70,4
lake,jungle,The group enters the jungle after passing through a lake.,289d1559850f4942b3a68a3ad1959462,4
tigers,group,Three tigers appear on the way while the group is traveling through the jungle.,289d1559850f4942b3a68a3ad1959462,4
kaali pratap singh,group,Kaali saves the group from being confronted by wild animals.,289d1559850f4942b3a68a3ad1959462,4
landslide,road,The road is blocked due to a landslide caused by rain.,289d1559850f4942b3a68a3ad1959462,4
kaali pratap singh,group,Kaali agrees to lead the group out of the jungle after finding the road blocked.,289d1559850f4942b3a68a3ad1959462,4
jungle,kaali pratap singh,Kaali claims to live in the jungle and is knowledgeable about its history.,289d1559850f4942b3a68a3ad1959462,4
crazy tour guide,jungle,Kaali tells a story about a crazy tour guide who leads tourists to the wrong places in this jungle and gets them killed by wild animals.,289d1559850f4942b3a68a3ad1959462,4
villages,crazy tour guide,People in nearby villages catch the crazy tour guide and beat him to death.,289d1559850f4942b3a68a3ad1959462,4
ghost,crazy tour guide,The ghost of the crazy tour guide remains in the jungle and continues to kill tourists.,289d1559850f4942b3a68a3ad1959462,4
bagga,group,"Bagga disappears while repairing his car, causing fear among the rest of the group members.",289d1559850f4942b3a68a3ad1959462,4
vishal,group,Vishal is decapitated shortly thereafter when a window of their car flies and hits him due to an explosion.,289d1559850f4942b3a68a3ad1959462,4
well,deserted guesthouse,The group reaches a deserted guesthouse near which there is a well.,289d1559850f4942b3a68a3ad1959462,4
