node_1,node_2,edge,chunk_id,node_3,count
indian military,loc kargil,provided technical and material assistance during the production and filming of LOC Kargil,4faa63c540be4fae9c9a46aa847e0ea4,,4
insas rifle family,kargil war,weapons depicted were those used in the Kargil war,4faa63c540be4fae9c9a46aa847e0ea4,,4
bofors haubits fh77 artillery guns,loc kargil,were depicted during the production and filming of LOC Kargil,4faa63c540be4fae9c9a46aa847e0ea4,,4
bm-21 grad multiple rocket launchers,kargil war,were depicted during the production and filming of LOC Kargil,4faa63c540be4fae9c9a46aa847e0ea4,,4
sepecat jaguars,indian air force planes,were shown in bombing roles during the production and filming of LOC Kargil,4faa63c540be4fae9c9a46aa847e0ea4,,4
mil mi-17s,hal cheetahs,were shown in casualty evacuation roles during the production and filming of LOC Kargil,4faa63c540be4fae9c9a46aa847e0ea4,Indian Air Force planes,4
slrs,g3 rifles used by pakistan army,stood in for each other during the production and filming of LOC Kargil,4faa63c540be4fae9c9a46aa847e0ea4,,4
sanjay dutt's role,shah rukh khan,was first offered during the casting process for LOC Kargil,4faa63c540be4fae9c9a46aa847e0ea4,,4
karan nath's role,aamir khan,was initially cast for in LOC Kargil but both actors withdrew from the project,4faa63c540be4fae9c9a46aa847e0ea4,,4
rahul khanna,loc kargil,was signed on for LOC Kargil but later walked out,4faa63c540be4fae9c9a46aa847e0ea4,,4
arbaaz khan,loc kargil,was signed on for LOC Kargil but later walked out,4faa63c540be4fae9c9a46aa847e0ea4,,4
jackie shroff,loc kargil,was originally cast for LOC Kargil but dropped out later,4faa63c540be4fae9c9a46aa847e0ea4,,4
salman khan,abhishek bachchan's role,was the original choice for in LOC Kargil,4faa63c540be4fae9c9a46aa847e0ea4,,4
mukesh khanna,loc kargil,was signed on for LOC Kargil but was later replaced by Raj Babbar,4faa63c540be4fae9c9a46aa847e0ea4,,4
danny denzongpa,loc kargil,was initially cast for LOC Kargil but opted-out; Sudesh Berry replaced him later,4faa63c540be4fae9c9a46aa847e0ea4,,4
