Question & Options,Correct Answer
"In the 2008 film 'Slumdog Millionaire', which character is portrayed by Dev Patel?
Options:
A. A. Salim Malik
B. B. Jamal Malik
C. C. Latika
D. D. Prem Kumar",B. Jamal Malik
"In the movie 'Slumdog Millionaire' (2008), which character is portrayed by Freida Pinto?
Options:
A. A. Salim
B. B. Latika
C. C. Jamal
D. D. Anil",B. Latika
"In the 2008 movie 'Slumdog Millionaire', which actor portrays the character Salim Malik, who is Jamal's elder brother?
Options:
A. Dev Patel
B. Madhur Mittal
C. Anil Kapoor
D. Irrfan Khan",Madhur Mittal
"In the 2008 film 'Slumdog Millionaire', which character is portrayed by Anil Kapoor?
Options:
A. Prem Kumar
B. Jamal Malik
C. Latika
D. Salim Malik",Prem Kumar
"In the movie 'Slumdog Millionaire' (2008), which character is portrayed by Irrfan Khan?
Options:
A. The protagonist Jamal Malik
B. The police inspector
C. Latika
D. Salim Malik",The police inspector
"In the movie 'Slumdog Millionaire' (2008), which actor portrays the character of Police Constable Srinivas?
Options:
A. Saurabh Shukla
B. Dev Patel
C. Anil Kapoor
D. Irrfan Khan",Saurabh Shukla
"In the 2008 movie 'Slumdog Millionaire', which actor portrays the character Javed Khan, the crime boss?
Options:
A. Dev Patel
B. Mahesh Manjrekar
C. Anil Kapoor
D. Irrfan Khan",Mahesh Manjrekar
"In the 2008 movie 'Slumdog Millionaire', what roles do Irrfan Khan and Saurabh Shukla play in the police department?
Options:
A. A. Irrfan Khan is a Police Inspector and Saurabh Shukla is a Police Constable
B. B. Irrfan Khan is a Police Constable and Saurabh Shukla is a Police Inspector
C. C. Both are Police Inspectors
D. D. Both are Police Constables",A. Irrfan Khan is a Police Inspector and Saurabh Shukla is a Police Constable
"In the 2008 movie 'Slumdog Millionaire', what is the relationship between the characters played by Irrfan Khan and Mahesh Manjrekar?
Options:
A. Irrfan Khan is a crime boss, and Mahesh Manjrekar is a police inspector.
B. Irrfan Khan is a police inspector, and Mahesh Manjrekar is a crime boss.
C. Both characters are friends working together.
D. Irrfan Khan is a victim, and Mahesh Manjrekar is the hero.","Irrfan Khan is a police inspector, and Mahesh Manjrekar is a crime boss."
"In the movie 'Slumdog Millionaire' (2008), which character, played by Ankur Vikal, is a rival crime boss to Mahesh Manjrekar's character?
Options:
A. A. Maman
B. B. Javed Khan
C. C. Jamal Malik
D. D. Salim Malik",A. Maman
"In the movie 'Slumdog Millionaire' (2008), what roles did Rajendranath Zutshi and Irrfan Khan portray?
Options:
A. A. Rajendranath Zutshi as a Police Inspector and Irrfan Khan as a Millionaire show producer
B. B. Rajendranath Zutshi as a Millionaire show producer and Irrfan Khan as a Police Inspector
C. C. Rajendranath Zutshi as a contestant and Irrfan Khan as the host
D. D. Rajendranath Zutshi as a criminal and Irrfan Khan as a detective",B. Rajendranath Zutshi as a Millionaire show producer and Irrfan Khan as a Police Inspector
"In the movie 'Slumdog Millionaire' (2008), what roles did Mia Drake Inderbitzin and Irrfan Khan portray?
Options:
A. Adele, an American tourist and Police Inspector
B. Police Inspector and a local street child
C. Adele, a local street child and Police Inspector
D. Adele, a Police Inspector and a local businessman","Adele, an American tourist and Police Inspector"
"In the movie 'Slumdog Millionaire' released in 2008, which character played by Siddhesh Patil is targeted by criminals, as portrayed in his relationship with the character played by Irrfan Khan?
Options:
A. Arvind
B. Police Inspector
C. Jamal
D. Latika",Arvind
"In the movie 'Slumdog Millionaire' (2008), what roles do Shruti Seth and Irrfan Khan play?
Options:
A. A. Shruti Seth is a Police Inspector and Irrfan Khan is a Call Center Instructor
B. B. Shruti Seth is a Call Center Instructor and Irrfan Khan is a Police Inspector
C. C. Both are Call Center Employees
D. D. Both are Criminals",B. Shruti Seth is a Call Center Instructor and Irrfan Khan is a Police Inspector
"In the movie 'Slumdog Millionaire' (2008), which characters are portrayed by Arfi Lamba and Anjum Sharma?
Options:
A. A. Bardi and a call center operator
B. B. Jamal and Latika
C. C. Salim and Maman
D. D. Prem Kumar and Anjali",A. Bardi and a call center operator
