Question & Options,Correct Answer
"In which year was Martin Scorsese nominated for the Best Director award at the Academy Awards for his work on 'The Wolf of Wall Street'?
Options:
A. 2010
B. 2011
C. 2013
D. 2015",2013
"In which film did Leonardo DiCaprio win the Best Actor – Motion Picture Musical or Comedy award at the Golden Globe Awards in 2013?
Options:
A. The Great Gatsby
B. The Revenant
C. The Wolf of Wall Street
D. Catch Me If You Can",The Wolf of Wall Street
"In the movie 'The Wolf of Wall Street' (2013), for what award was Jonah Hill nominated for his performance?
Options:
A. Best Actor
B. Best Supporting Actor
C. Best Director
D. Best Original Screenplay",Best Supporting Actor
"What accolade was 'The Wolf of Wall Street' (2013) nominated for at the Academy Awards?
Options:
A. Best Original Screenplay
B. Best Adapted Screenplay
C. Best Picture
D. Best Director",Best Adapted Screenplay
"What is the title of the main article that lists the awards and nominations received by 'The Wolf of Wall Street', released in 2013?
Options:
A. List of box office records of The Wolf of Wall Street
B. List of accolades received by The Wolf of Wall Street
C. List of critical reviews of The Wolf of Wall Street
D. List of characters in The Wolf of Wall Street",List of accolades received by The Wolf of Wall Street
"Which prestigious award was 'The Wolf of Wall Street' nominated for in 2013?
Options:
A. Best Director
B. Best Picture
C. Best Actor
D. Best Original Screenplay",Best Picture
"At the BAFTA Awards, which prestigious nomination did Martin Scorsese receive for his work in 'The Wolf of Wall Street' released in 2013?
Options:
A. Best Actor
B. Best Director
C. Best Picture
D. Best Adapted Screenplay",Best Director
"In which film did Leonardo DiCaprio receive a nomination for Best Actor at the BAFTA Awards in 2013?
Options:
A. The Great Gatsby
B. The Wolf of Wall Street
C. Shutter Island
D. Catch Me If You Can",The Wolf of Wall Street
"What award was 'The Wolf of Wall Street' (2013) nominated for at the BAFTA Awards?
Options:
A. Best Original Screenplay
B. Best Adapted Screenplay
C. Best Director
D. Best Picture",Best Adapted Screenplay
"Which prestigious award did Leonardo DiCaprio win for his performance in 'The Wolf of Wall Street' (2013)?
Options:
A. Academy Award for Best Picture
B. Golden Globe Award for Best Actor – Motion Picture Musical or Comedy
C. BAFTA Award for Best Actor
D. Screen Actors Guild Award for Outstanding Performance",Golden Globe Award for Best Actor – Motion Picture Musical or Comedy
