Question & Options,Correct Answer
"In the movie 'Bohemian Rhapsody' (2018), which band does Farrokh Bulsara (Freddie Mercury) join as the lead singer after replacing Tim Staffell?
Options:
A. Smile
B. Queen
C. The Beatles
D. Pink Floyd",Queen
"In the movie 'Bohemian Rhapsody' (2018), what significant event occurs regarding John Deacon?
Options:
A. He leaves Queen to pursue a solo career.
B. He joins Queen as their new bassist.
C. He becomes the lead singer of Queen.
D. He writes the song 'Bohemian Rhapsody'.",He joins Queen as their new bassist.
"In the movie 'Bohemian Rhapsody' (2018), what significant change does Farrokh make regarding his identity and his band?
Options:
A. He changes his name to Freddie Mercury and renames the band to Queen.
B. He decides to leave the band and pursue a solo career.
C. He changes the band's music style to classical.
D. He recruits new members for the band.",He changes his name to Freddie Mercury and renames the band to Queen.
"In the movie 'Bohemian Rhapsody' (2018), which character is responsible for booking an American tour for the band Queen?
Options:
A. Freddie Mercury
B. Brian May
C. Roger Taylor
D. John Reid",John Reid
"In the 2018 movie 'Bohemian Rhapsody', what role does Paul Prenter play in relation to Freddie Mercury?
Options:
A. He is Freddie Mercury's personal assistant managing his daily schedule.
B. He is a rival musician competing against Freddie Mercury.
C. He is the lead guitarist of Queen.
D. He is a music producer working on Freddie's albums.",He is Freddie Mercury's personal assistant managing his daily schedule.
"In the 2018 film 'Bohemian Rhapsody', which album does Queen extensively work on to record the iconic song 'Bohemian Rhapsody'?
Options:
A. A Night at the Opera
B. News of the World
C. The Game
D. Innuendo",A Night at the Opera
"In the movie 'Bohemian Rhapsody' (2018), what significant action does Executive Ray take regarding the band Queen?
Options:
A. A) He signs them with a new label.
B. B) He leaves them when they quit EMI.
C. C) He produces their next album.
D. D) He joins the band as a member.",B) He leaves them when they quit EMI.
"In the 2018 movie 'Bohemian Rhapsody', which executive refuses to release 'Bohemian Rhapsody' as the lead single from EMI?
Options:
A. Freddie Mercury
B. Brian May
C. Roger Taylor
D. Ray Foster",Ray Foster
"In the movie 'Bohemian Rhapsody' (2018), which character conspires with radio DJ Kenny Everett to debut the iconic song 'Bohemian Rhapsody' on his programme?
Options:
A. Freddie
B. Brian May
C. Roger Taylor
D. John Deacon",Freddie
"Despite receiving critical pans, how did 'Bohemian Rhapsody' perform in terms of global popularity following its release in 2018?
Options:
A. It became a local success only.
B. It was a commercial failure.
C. It became a global hit.
D. It was banned in several countries.",It became a global hit.
"In the movie 'Bohemian Rhapsody' (2018), what causes tensions between Freddie and Paul?
Options:
A. Freddie's desire for creative control
B. Paul's influence on Freddie
C. Freddie's relationship with the band
D. Paul's disagreement with the band's direction",Paul's influence on Freddie
"In the movie 'Bohemian Rhapsody' (2018), what was the cause of Freddie Mercury's death?
Options:
A. AIDS-related pneumonia
B. Cancer
C. Heart failure
D. Accident",AIDS-related pneumonia
"In the movie 'Bohemian Rhapsody' (2018), what was the purpose of the Mercury Phoenix Trust established by Freddie Mercury's band Queen and his friend Jim Hutton?
Options:
A. To promote new music by Queen
B. To raise funds for AIDS research
C. To support music education for children
D. To fund a biopic about Freddie Mercury",To raise funds for AIDS research
"In the movie 'Bohemian Rhapsody' (2018), what was the nature of the relationship between Freddie and Mary?
Options:
A. They were married until his death.
B. Freddie remained friends with Mary until his death in 1991.
C. They had a bitter rivalry.
D. Mary was Freddie's manager.",Freddie remained friends with Mary until his death in 1991.
"In the movie 'Bohemian Rhapsody' (2018), which character had a loving relationship with Freddie Mercury during the final years of his life?
Options:
A. Jim Hutton
B. Mary Austin
C. Brian May
D. Roger Taylor",Jim Hutton
