node_1,node_2,edge,chunk_id,node_3,count
eagle squadron,rafe mccawley,"Rafe McCawley was accepted into the Eagle Squadron, which is an RAF outfit for American pilots during the Battle of Britain.",f55983fba2ab466cbd3cc7d938596583,,4
rafe mccawley,major jimmy doolittle,"Doolittle informs Rafe that he has been accepted into the Eagle Squadron, which is under the command of Major Jimmy Doolittle.",f55983fba2ab466cbd3cc7d938596583,,4
rafe mccawley,evelyn johnson,Rafe and Evelyn start a relationship.,f55983fba2ab466cbd3cc7d938596583,,4
english channel,rafe mccawley,Rafe is shot down over the English Channel during a mission to intercept a Luftwaffe bombing raid.,f55983fba2ab466cbd3cc7d938596583,,4
wwii,rafe mccawley,"During WWII, Rafe is shot down over the English Channel during a mission to intercept a Luftwaffe bombing raid.",f55983fba2ab466cbd3cc7d938596583,,4
luftwaffe bombing raid,rafe mccawley,"During a mission to intercept a Luftwaffe bombing raid, Rafe is shot down over the English Channel.",f55983fba2ab466cbd3cc7d938596583,,4
evelyn johnson,rafe mccawley,"Four weeks later, Rafe and Evelyn enjoy an evening of dancing at a nightclub.",f55983fba2ab466cbd3cc7d938596583,,4
new york harbor,rafe mccawley,"Later that night, Rafe and Evelyn take a jaunt in the New York harbor in a borrowed police boat.",f55983fba2ab466cbd3cc7d938596583,,4
wwii,japan,"Japan prepares to attack the US Pacific Fleet, deciding that the best way to do so would be a decisive strike on the Pearl Harbor naval base.",f55983fba2ab466cbd3cc7d938596583,,4
pearl harbor naval base,us pacific fleet,"Japan decides to attack the Pearl Harbor naval base, which houses the US Pacific Fleet.",f55983fba2ab466cbd3cc7d938596583,,4
december 6,evelyn,"On the night of December 6, Evelyn is shocked to discover Rafe standing outside her door.",b8e14cbe713e4341805bc5239b3bcd04,,4
rafe,nazi-occupied france,Having survived his downing and the ensuing months trapped in Nazi-occupied France.,b8e14cbe713e4341805bc5239b3bcd04,,4
danny's romance with evelyn,rafe,Discovered by Rafe and led to their fight later.,b8e14cbe713e4341805bc5239b3bcd04,,4
december 7,imperial japanese navy,The Imperial Japanese Navy begins its attack on Pearl Harbor.,b8e14cbe713e4341805bc5239b3bcd04,,4
us pacific fleet,pearl harbor,Severely damaged in the surprise attack,b8e14cbe713e4341805bc5239b3bcd04,,4
defending airfields,pearl harbor,Obliterated before they can launch fighters to defend the harbor.,b8e14cbe713e4341805bc5239b3bcd04,,4
rafe,danny,Flew in P-40 fighter planes and shot down seven of the attacking planes.,b8e14cbe713e4341805bc5239b3bcd04,,4
president franklin d. roosevelt,us congress,Requests that the US Congress declare a state of war with the Empire of Japan.,b8e14cbe713e4341805bc5239b3bcd04,,4
survivors,uss oklahoma,Assisted in the rescue of the crew but were too late to save them from the obliterated USS Arizona.,b8e14cbe713e4341805bc5239b3bcd04,,4
doolittle,rafe,"Both assigned to travel stateside under Doolittle, though they are not told why.",b8e14cbe713e4341805bc5239b3bcd04,Danny,4
danny,evelyn,"Before they leave, Evelyn reveals to Rafe that she is pregnant with Danny's child. She intends to stay with and devote herself to Danny for their child’s sake, but she vows that it is Rafe who she will always truly love.",3d2363a1c29e4e00863954ccd11ded2b,,4
danny,rafe,"Rafe and Danny are both promoted to captain and awarded the Silver Star for their actions at Pearl Harbor, and Doolittle asks them to volunteer for a secret mission.",3d2363a1c29e4e00863954ccd11ded2b,,4
danny,chinese soldiers,"The raiders are rescued by Chinese soldiers after a gunfight ensues between the raiders and Japanese ground troops, and Danny is mortally wounded shielding Rafe before the group are rescued by Chinese soldiers.",3d2363a1c29e4e00863954ccd11ded2b,,4
danny,b-25 mitchell bombers,"During the next three months, Rafe, Danny and other pilots train for ultra-short takeoffs with specially modified B-25 Mitchell bombers.",3d2363a1c29e4e00863954ccd11ded2b,,4
danny's child,evelyn,"Before they leave, Evelyn reveals to Rafe that she is pregnant with Danny's child. She intends to stay with and devote herself to Danny for their child’s sake, but she vows that it is Rafe who she will always truly love.",3d2363a1c29e4e00863954ccd11ded2b,,4
danny's child,rafe,"With his dying breaths, Danny tells Rafe that it is his child now.",3d2363a1c29e4e00863954ccd11ded2b,,4
evelyn,danny's child,"Danny and Evelyn, now married, visit Danny’s grave with Evelyn’s son Danny. Rafe then asks his stepson if he would like to go flying, so they fly off into the sunset in the old biplane that Danny’s father once owned.",3d2363a1c29e4e00863954ccd11ded2b,,4
