node_1,node_2,edge,chunk_id,count
adam sandler,jack sadelstein,Adam Sandler portrays the character of Jack Sadelstein in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
katie holmes,erin sadelstein,Katie Holmes plays the role of Erin Sadelstein in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
jill sadelstein,jack sadelstein,The characters Jack Sadelstein and Jill Sadelstein are fraternal twins in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
eugenio derbez,felipe,Eugenio Derbez portrays the character of Felipe in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
juangelina,felipe's grandmother,Juangelina is Felipe's grandmother in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
al pacino,himself,Al Pacino appears as himself in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
tim meadows,ted,Tim Meadows plays the role of Ted in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
santiago segura,eduardo,Santiago Segura portrays the character of Eduardo in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
nick swardson,todd,Nick Swardson plays the role of Todd in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
allen covert,otto,"Allen Covert portrays the character of Otto, a homeless man who attends Jack's Thanksgiving dinner in the movie.",69f614adadfa4cb0b55bfc65b23ed0b3,4
rohan chand,gary sadelstein,"Rohan Chand portrays the character of Gary Sadelstein, Jack and Erin's adoptive son in the movie.",69f614adadfa4cb0b55bfc65b23ed0b3,4
elodie tougne,sofia sadelstein,"Elodie Tougne portrays the character of Sofia Sadelstein, Jack and Erin's biological daughter in the movie.",69f614adadfa4cb0b55bfc65b23ed0b3,4
geoff pierson,carter simmons,"Geoff Pierson portrays the character of Carter Simmons, Erin's father in the movie.",69f614adadfa4cb0b55bfc65b23ed0b3,4
valerie mahaffey,bitsy simmons,"Valerie Mahaffey portrays the character of Bitsy Simmons, Erin's mother in the movie.",69f614adadfa4cb0b55bfc65b23ed0b3,4
gad elmaleh,xavier,Gad Elmaleh portrays the character of Xavier in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
gary valentine,dallas,Gary Valentine appears as Dallas in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
kristin davis,delilah,Kristin Davis portrays the character of Delilah in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
norm macdonald,funbucket,"Norm Macdonald appears as Jill's blind date, Funbucket, in the movie.",69f614adadfa4cb0b55bfc65b23ed0b3,4
julia perri,sally cashier,Julia Perri portrays the character of Sally Cashier in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
david spade,monica,David Spade appears as Monica in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
jackie seiden,tracy,Jackie Seiden portrays the character of Tracy in the movie.,69f614adadfa4cb0b55bfc65b23ed0b3,4
julia perri,sally cashier,"In the context provided, Julia Perri portrays the character Sally Cashier.",3ecd4c5382e94fe1940c4bedfce5ae8b,4
dana carvey,scrappy puppeteer,Dana Carvey acts as a Scrappy Puppeteer in this context.,3ecd4c5382e94fe1940c4bedfce5ae8b,4
david spade,monica,"In the given context, David Spade plays the character Monica.",3ecd4c5382e94fe1940c4bedfce5ae8b,4
georgia hatzis,carol,Georgia Hatzis portrays Carol in this context.,3ecd4c5382e94fe1940c4bedfce5ae8b,4
johnny depp,self,Johnny Depp appears as himself in the provided context.,3ecd4c5382e94fe1940c4bedfce5ae8b,4
regis philbin,self,"Regis Philbin makes a cameo as himself in this context, which is his final film appearance.",3ecd4c5382e94fe1940c4bedfce5ae8b,4
dan patrick,self,Dan Patrick appears as himself in the given context.,3ecd4c5382e94fe1940c4bedfce5ae8b,4
shaquille o'neal,self,Shaquille O'Neal is featured as himself in this context.,3ecd4c5382e94fe1940c4bedfce5ae8b,4
drew carey,self,Drew Carey appears as himself in the provided context.,3ecd4c5382e94fe1940c4bedfce5ae8b,4
john mcenroe,self,John McEnroe is featured as himself in this context.,3ecd4c5382e94fe1940c4bedfce5ae8b,4
christie brinkley,self,Christie Brinkley appears as herself in the given context.,3ecd4c5382e94fe1940c4bedfce5ae8b,4
bill romanowski,self,Bill Romanowski is featured as himself in this context.,3ecd4c5382e94fe1940c4bedfce5ae8b,4
michael irvin,self,Michael Irvin appears as himself in the provided context.,3ecd4c5382e94fe1940c4bedfce5ae8b,4
jared fogle,self,Jared Fogle is featured as himself in this context.,3ecd4c5382e94fe1940c4bedfce5ae8b,4
billy blanks,self,Billy Blanks appears as himself in the given context.,3ecd4c5382e94fe1940c4bedfce5ae8b,4
vince offer,self,Vince Offer is featured as himself in this context.,3ecd4c5382e94fe1940c4bedfce5ae8b,4
günter schlierkamp,self,Günter Schlierkamp appears as himself in the provided context.,3ecd4c5382e94fe1940c4bedfce5ae8b,4
caitlyn jenner,self (as bruce jenner),"In this context, Caitlyn Jenner is featured as Bruce Jenner.",3ecd4c5382e94fe1940c4bedfce5ae8b,4
