node_1,node_2,edge,chunk_id,count
édgar ramírez,graham bricke,"Édgar Ramírez will star as the career criminal Graham Bricke in the crime thriller film adaptation of the comic book The Last Days of American Crime by Rick Remender, directed by Olivier Megaton.",c8df7761e6a04ff386f08593c3aae0a1,4
the last days of american crime,comic book,The Last Days of American Crime is a comic book written by Rick Remender.,c8df7761e6a04ff386f08593c3aae0a1,4
rick remender,the last days of american crime,Rick Remender wrote the comic book The Last Days of American Crime.,c8df7761e6a04ff386f08593c3aae0a1,4
olivier megaton,the last days of american crime,Olivier Megaton will direct the film adaptation of The Last Days of American Crime.,c8df7761e6a04ff386f08593c3aae0a1,4
karl gajdusek,the last days of american crime,Karl Gajdusek wrote the screenplay for the film adaptation of The Last Days of American Crime.,c8df7761e6a04ff386f08593c3aae0a1,4
jesse berger,the last days of american crime,Jesse Berger will produce The Last Days of American Crime through Radical Studios.,c8df7761e6a04ff386f08593c3aae0a1,4
mandalay pictures,the last days of american crime,Jason Michael Berman will produce The Last Days of American Crime through Mandalay Pictures.,c8df7761e6a04ff386f08593c3aae0a1,4
barry levine,the last days of american crime,Barry Levine will also produce The Last Days of American Crime.,c8df7761e6a04ff386f08593c3aae0a1,4
kevin turen,the last days of american crime,Kevin Turen will also produce The Last Days of American Crime.,c8df7761e6a04ff386f08593c3aae0a1,4
anna brewster,unknown role in the last days of american crime,Anna Brewster has joined the cast of The Last Days of American Crime.,c8df7761e6a04ff386f08593c3aae0a1,4
michael pitt,unknown role in the last days of american crime,Michael Pitt has joined the cast of The Last Days of American Crime.,c8df7761e6a04ff386f08593c3aae0a1,4
sharlto copley,unknown role in the last days of american crime,Sharlto Copley has joined the cast of The Last Days of American Crime.,c8df7761e6a04ff386f08593c3aae0a1,4
