node_1,node_2,edge,chunk_id,count
nicolas cage,edward malus,"Nicolas Cage portrays the character Edward Malus, a police officer, in this movie.",fd92930a79a4494ea528774c9696156a,4
ellen burstyn,sister summersisle,"Ellen Burstyn plays Sister Summersisle, the leader of the cult and Sister Willow's mother.",fd92930a79a4494ea528774c9696156a,4
kate beahan,kate beahan,"Kate Beahan portrays Kate Beahan, Edward's ex-fiancée, in the movie.",fd92930a79a4494ea528774c9696156a,4
leelee sobieski,sister honey,"Leelee Sobieski appears as Sister Honey, one of the cult's leaders, in this movie.",fd92930a79a4494ea528774c9696156a,4
frances conroy,dr. t.h. moss,Frances Conroy portrays Dr. T.H. Moss in the movie.,fd92930a79a4494ea528774c9696156a,4
molly parker,sister rose / sister thorn,Molly Parker appears as Sister Rose / Sister Thorn in the movie.,fd92930a79a4494ea528774c9696156a,4
diane delano,sister beech,Diane Delano portrays Sister Beech in this movie.,fd92930a79a4494ea528774c9696156a,4
mary black,sister oak,Mary Black appears as Sister Oak in the movie.,fd92930a79a4494ea528774c9696156a,4
christine willes,sister violet,Christine Willes portrays Sister Violet in this movie.,fd92930a79a4494ea528774c9696156a,4
erika shaye gair,rowan woodward,"Erika Shaye Gair plays Rowan Woodward, Willow's daughter, in the movie.",fd92930a79a4494ea528774c9696156a,4
michael wiseman,officer pete,Michael Wiseman portrays Officer Pete in this movie.,fd92930a79a4494ea528774c9696156a,4
david purvis,ivy,David Purvis appears as Ivy in the movie.,fd92930a79a4494ea528774c9696156a,4
sophie hough,daisy,Sophie Hough portrays Daisy in this movie.,fd92930a79a4494ea528774c9696156a,4
sam velasquez,whitey,Sam Velasquez appears as 'Whitey' in the movie.,fd92930a79a4494ea528774c9696156a,4
aaron eckhart,truck stop patron,Aaron Eckhart portrays a truck stop patron in this movie.,fd92930a79a4494ea528774c9696156a,4
george a. murphy,virginity protector,George A. Murphy appears as Virginity Protector in the movie.,fd92930a79a4494ea528774c9696156a,4
matthew walker,sea plane pilot,Matthew Walker portrays Sea Plane Pilot in this movie.,fd92930a79a4494ea528774c9696156a,4
james franco,police officer in a bar,James Franco appears as Police Officer in a Bar in the movie.,fd92930a79a4494ea528774c9696156a,4
jason ritter,bar guy #2,Jason Ritter plays Bar Guy #2 in this movie.,fd92930a79a4494ea528774c9696156a,4
christa campbell,truck stop waitress,Christa Campbell appears as Truck Stop Waitress in the movie.,fd92930a79a4494ea528774c9696156a,4
